,내용,등록일
1165,뇌사추정자 신고 의무화하고 추정 기준은 자발 호흡이 없는 치료 불가능한 뇌병변 환자로불특정 대상에 기증시 기증자가 등록된 의료기관 대기 환자 중 대상자 선정기준에 따른 우선순위자에게 이식뇌사판정위원회 구성 간소화 : 6~10인 ⇒ 4 ~ 6인부족한 뇌사자 장기기증 숫자를 증가시켜 18 000여명의 이식대기자에게 희망을 주도록 ‘장기등 이식에 관한 법률 시행령․시행규칙“이 개정되어 6월 1일 시행된다.※ 장기등이식에관한법률 개정 공포 : ‘10년 5월 31일뇌사추정자 신고 및 장기구득기관 제도 등 변경된 제도 시행을 위한 시행령․시행규칙 개정안의 주요내용은 다음과 같다.의료진이 신고하여야 하는 뇌사추정자의 기준으로 자발호흡이 없는 치료불가능한 뇌병변 환자로 하고뇌사를 판단할 수 있는 뇌간반사 검사 중 5개 항목 이상에서 반응이 없을 때의료진이 신고토록 하였다.신고할 때는 뇌사추정자의 상태 및 발생원인 등을 구두서면 등의 방식으로 장기구득기관에 알리도록 하여 효율적인 제도 운영이 가능토록 하였다.장기구득기관으로 지정받기 위해서는 별도의 사무실과 전산장비의사 1인간호사 6인사회복지사 1인 이상 등의 요건을 갖추도록 하였다.장기구득기관에 근무하는 의사는 관련 경력 5년이상의 전문의사로 규정하고간호사는 2년이상의 의료기관 경력과 6개월간의 관련 경력을 요건으로 하여 전문성이 확보될 수 있도록 하였다.※ 장기구득기관(법률 제20조) : 의료기관으로부터 뇌사추정자를 통보받아 기증에 대한 설명부터 뇌사자 관리기증자 예우까지의 일련의 절차를 지원하는 기관살아있는 기증자 중 가족간지인간 기증이 아닌 불특정 대상에 기증하는 경우기증자가 등록된 의료기관에 대기하는 환자 중에서 이식대기자 선정기준에 따른 우선순위자에게 이식되도록 함으로 기증자의 편의를 도모하였다.※ 민간단체가 기증자와 환자를 자체 매칭하여 국립장기이식관리기관의 장에 승인을 받던 방식에서 기증자가 등록된 의료기관의 환자 중 법에서 정하는 이식대기자 선정기준에 따른 우선순위자에게 이식의 기회부여또한 이와 같이 불특정 대상에 기증하는 경우에 한하여불가피하게 기증이 이루어지지 않을 경우의 사전검진비와 기증 후 사후 1년간의 정기검진비를 지원할 수 있도록 하였다.그 밖에 기증자 가족이 기증자의 이송을 원치 않는 경우뇌사판정기관에서 전문의 2명 이상이 출장하여 뇌사조사서를 작성토록 하여기증자 이송으로 인한 거부감으로 기증이 철회되지 않도록 하였다.뇌사자 장기이식을 활성화하는 개정법률은 이식대기자(환자) 및 민간단체종교계 중심으로 지속적으로 필요성이 제기되었던 것으로 법 시행에 따라 뇌사자 장기이식이 늘어나 이식이 필요한 환자가 보다 신속한 치료를 받을 수 있을 것으로 기대된다.※ 뇌사자 1인 평균: 3~5개 장기기증(최대 9개 장기가능)※ 뇌사추정자 년간 2천 500명 ~ 5천명 추정. ‘10년 뇌사자 장기이식 268명이와함께 보건복지부(장관 진수희)는 변경되는 제도가 국민과 의료진의 불편없이 잘 운영되도록 뇌사추정자 신고제도에 대한 홍보를 강화할 것이라고 밝혔다.,2011-06-01
1161,보건의료미래위원회(위원장 김한중이하 위원회)는 6월 1일 오전 7시 30분에 복지부 대회의실에서 회의를 개최하여위원회 활동상황 및 향후 계획의료관광사업 성과 및 활성화 방안 등을 보고받았음금번 회의에 앞서위원회는 의료산업 분야를 논의 범위에 포함함에 따라한국보건산업진흥원장 및 한국제약협회장을 새로이 위원으로 위촉했음위원회는 ‘위원회 활동상황 및 향후 계획’과 관련하여제2차 회의에서 논의한 대국민 설문조사 계획의 진행상황과 위원들로부터 수렴한 논의과제 관련 세부 아젠다 검토 결과 등을 점검․논의했으며이제부터 구체적인 과제 논의에 착수하게 되는 상황이니만큼각 소위가 충분한 전문적 논의를 진행하면서도 속도감 있게 과제를 검토할 필요가 있다고 판단하고 매월 3～4회 개최를 통해 소위원회를 밀도 있게 운영하고필요 시 같은 주제로도 수차례 논의를 진행하여 과제를 심층적으로 검토해나가기로 함또한이번에 보고된 ‘의료관광사업 성과 및 활성화 방안’은 관계부처 간 협의를 거친 후추후 발표하기로 함,2011-06-01
1162,보건복지부(장관 진수희)는 국내 유전자 검사기관 114개소(133검사실)에 대한 2010년도 검사 정확도 평가결과를 공개했다.동 평가는 한국유전자검사평가원이 2010년 5~11월 까지 6개월간의료기관 91개소(110검사실)과 비의료기관 23개소에 대해 현장실사등을 통해 실시한 것이다.평가결과A등급은 95개소(114검사실)B등급은 12개소(12검사실)C등급은 7개소(7검사실)로서 A등급인 우수등급이 85.7%인 것으로 나타났다.(의료기관 88.2%비의료기관 73.9%)보건복지부는 유전자검사가 질병 진단친자확인 등에 폭넓게 이용되면서 유전자 검사기관을 체계적으로 관리하기 위하여 2006년도부터 매년 유전자 검사 정확도 평가를 실시해 왔다.2008년 까지는 사업 초기임을 감안유전자 검사 기관에만 평가 결과를 통보하였고 2009년도 부터는 보건복지부(www.mw.go.kr)와 한국유전자검사평가원(www.kigte.or.kr) 홈페이지에 공개하고 있다.향후정부는 유전자검사기관들의 검사 정확도 제고와 검사의 질 향상을 위해 ‘유전자 검사 정확도 평가 사업’을 좀더 체계적으로 운영할 계획이다.,2011-06-01
1166,"보건복지부(장관: 진 수희)는 말기암환자 완화의료 이용 절차를 구체적으로 정하고완화의료전문기관에 대한 평가를 도입하는 암관리법 전부 개정안이 6월 1일부터 시행된다고 밝혔다.완화의료는 ‘말기암환자의 통증을 경감시키고 정서‧사회적 영역을 포괄하는 의료를 통해서 남은 생을 돌보고 품위 있는 죽음을 준비하도록 돕는 서비스’이다.최근 우리나라 암환자의 완화의료 이용률은 약 9%(2010)*에 불과하여 미국 41.6%(‘09년의 경우암사망자를 포함한 전체 사망자 245만명 중 102만명이 완화의료서비스 이용)에 비해 낮은 이용률을 보이고 있다.* 우리나라 2010년 말기암환자 정보시스템 분석 결과 : 2010년 약 7만명의 암사망자 중완화의료전문기관을 이용한 말기암환자는 6 564명완화의료 이용 시입원 1주일 만에 통증도가 크게 완화되고(2.8→2.2)전반적인 치료만족도도 85.7%로완화의료 서비스를 제공하지 않는 일반 의료기관의 63.9%에 비해서 높다.보건복지부는 말기암환자의 완화의료 이용률을 높이기 위하여 표준화된 완화의료 이용절차를 마련하였다.첫째완화의료전문기관은 완화의료 이용에 관한 설명서를 마련하여 의료인이 환자와 가족에게 완화의료의 선택과 이용 절차치료 방침질병의 상태 등에 관하여 설명하도록 하고 둘째완화의료를 이용하고자 하는 경우 동의서를 작성하고 완화의료 대상자임을 나타내는 의사소견서를 첨부하여 완화의료전문기관에 신청하도록 하였다.* 완화의료 동의서는 환자의 선택권을 보장하기 위하여 환자가 작성하는 것을 원칙으로 하고 환자가 작성하지 못할 경우 대리인 작성완화의료전문기관은 현행 종합병원‧병원‧의원뿐만 아니라적정 인력‧시설‧장비 기준을 갖출 경우 한의원‧한방병원도 신청할 수 있으며* 현행 고시인 ""말기암환자 전문의료기관 지정기준""을 암관리법 시행규칙으로 상향 규정완화의료전문기관의 의사‧간호사‧사회복지사 등 인력은 60시간 이상의 완화의료 교육을 필히 이수하여야 한다.또한완화의료에 대한 질관리를 위해서 매년 완화의료전문기관을 평가하고 그 결과는 보건복지부국가암정보센터시‧군‧구 보건소의 인터넷 홈페이지 등을 통하여 공개될 예정이다.보건복지부 관계자는 “완화의료 서비스를 늘리고 질을 높여서 말기암환자의 통증을 적절히 관리하며적절한 의료 이용 기회를 확대할 것”이라면서 “이를 통해 말기암환자의 고통을 이해하고 함께 나누는 분위기를 조성할 것”이라고 밝혔다.",2011-06-01
1168,보건복지부는 “일반의약품 슈퍼 판매 정책 포기”는 사실이 아님을 밝힙니다.[기사 주요내용](한국경제인터넷) 진수희 보건복지부 장관이 ‘감기약 등 일반의약품의 슈퍼마켓 판매’ 정책을 포기하겠다는 의사를 밝힘(5월 31일자)(아시아경제인터넷) 감기약진통제 등 가정상비약을 슈퍼마켓 등에서도 팔 수 있도록 하자는 방안이 복지부 반대로 사실상 무산(5월 31일자)(서울경제인터넷) 의약품 약국 외 판매가 약사단체의 반발에 무산될 위기(5월 31일자)[보건복지부 해명내용]보건복지부는 의약품 안전성을 우선적으로 고려하면서심야와 공휴일에 겪는 의약품 구매 불편 해소를 위한 방안을 검토 중입니다.일반의약품 약국 외 판매에 대해 어떠한 내용도 확정된 바 없으며‘슈퍼마켓 판매 포기’‘복지부 반대로 사실상 무산’‘무산 위기’ 등은 사실과 다르며적절한 표현이 아닙니다.,2011-06-01
1170,보건복지부는 해외환자 원내조제 허용 - 부가세 영세율 적용 5.31자 보도된 「메디게이트」 ‘해외환자 원내조제 허용 - 부가세 영세율 적용’「데일리팜」 ‘해외환자 원내조제 허용 --- 하반기 법령개정 추진’ 기사에 대하여 다음과 같이 밝힙니다.[기사 주요내용]31일 복지부 등에 따르면 6월 1일 열릴 보건의료미래위원회에서 ‘해외환자 유치 및 의료기관 해외진출 활성화’ 방안이 논의되며해외환자 유치 세부방안에 따르면 해외환자 성형외과 부가세 영세율 적용배상보험 가입 지원해외환자 원내조제숙박시설을 위한 용적율 확대 등이 추진됨[보건복지부 해명내용]“해외환자 유치 세부방안에 따르면 해외환자 성형외과 부가세 영세율 적용배상보험 가입 지원해외환자 원내조제숙박시설을 위한 용적율 확대 등이 추진됨”에 대하여성형외과 부가세 영세율 적용배상보험 가입 지원(복지부·문화부 50억원씩) 등은 사실이 아니며해외환자 원내조제숙박시설을 위한 용적율 확대 등 기사에서 언급한 사항은 관계부처 검토가 추진 중으로 아직 확정되지 않은 사안인을 밝힙니다보건복지부는 동 사안을 6.1 개최 예정인 보건의료미래위원회에 상정하여 논의할 예정이며“해외환자 유치 고도화를 위한 활성화 대책”은 다음주(6.8) 개최 예정인 경제정책조정회의를 거쳐 최종 확정 후 발표 예정임을 알려드립니다.,2011-06-01
1172,보건복지부는 경향신문의 “응급의료 전용헬기 운행거리 제한” 보도에 대하여 아래와 같이 설명 드립니다.☞ 5월 31일자 경향신문 14면 “응급헬기 시범운행부터 차별운행” 기사 관련[기사 주요내용]섬지역 주민을 위해 응급의료 전용헬기를 도입 추진하고 있지만 낮에만 반경 50Km 이내 운항은 반쪽짜리복지부 관계자는 “운항거리와 시간에 제한을 두는 것은 우선 안안정적으로 업무를 수행해야 향후 5년내 16개 지역까지 사업을 늘릴 수 있기 때문‘이라고 말함[보건복지부설명내용]“응급의료 전용헬기 운항 반경 50Km 이내”에 대하여국내 최초 도입되는 응급의료 전용헬기는 심장뇌외상 등 주요 질병의 골든타임(응급헬기는 15분이내 의사 현장 도착) 확보출동시간 최소화로 다음 환자 출동 신속 대비 등을 위하여 선진국 사례(독일일본 등)를 참조하여 헬기 운항범위를 주간 편도 50㎞(15분) 내외로 정할 예정임 (※ 50Km이내가 아닌 50Km 내외임)* 응급환자 종류 별 황금시간 *(Golden time적정처치를 해야 하는 시간)기본원칙 : 적정치료가 빠를수록 치료결과는 좋아짐황금시간 결정요인 : 인지(Recognition)-신고(Call)-이송중한 환자별 황금시간심정지(4분)중증외상(1시간)심근경색(3시간)뇌졸중(3시간)“5년내 16대개 지역까지 사업확대”에 대하여올해 시범운용(6개월 정도)을 통해 사업 효율성 등을 종합적으로 평가하여 헬기 운항범위(50Km이상) 및 응급의료 전용헬기 전국 확대 등을 검토할 예정임,2011-06-01
1148,보건복지부는 건강보험공단 일산병원에서 시범사업 중인 신포괄수가제에서는 선택진료비는 건강보험 적용이 되고 있지 않고 있으며향후 시범사업 종료 후 선택진료비 보험적용 여부를 검토할 예정임을 알려드립니다.☞ 6월 2일자 매일경제 18면 “의료수가 개편방향 윤곽”기사 관련[기사 주요내용]“신포괄수가제를 적용하면 기존 보험이 적용되지 않던 비급여 부문과 선택진료비 등이 건강보험 적용을 받는 효과가 나타나 진료비 총액이 늘어나지만 개인부담은 줄어든다”고 설명* 신포괄수가제 시범사업 평가 연구보고서(건보공단 건강보험정책연구원책임연구자 최영순)[보건복지부 설명내용]“신포괄수가제를 적용하면 기존 보험이 적용되지 않던 비급여 부문과 선택진료비 등이 건강보험 적용을 받는 효과가 나타나 진료비 총액은 늘어나지만 환자의 개인부담은 줄어든다는 사실”에 대하여현재 신포괄수가제는 국민건강보험공단 일산병원 1개소에서 포괄수가제의 확대를 위해 시범적용하고 있는 수가모형으로신포괄수가제에서는 선택진료료와 상급병실료는 행위별수가제와 마찬가지로 건강보험적용을 하고 있지 않습니다.향후시범사업을 종합적으로 평가한 후 상급병실료선택진료료도 신포괄수가 모형에 포함해 건강보험 적용을 확대(보장성 강화)하는 방안까지 검토 예정임을 알려드립니다.[ 공단 일산병원 시범사업 연혁 ]공단 일산병원 시범사업 연혁구분사업기간사업내용1차'09. 4∼‘10. 6폐렴 등 20개 질병군 대상2차'10. 7∼'11. 6항암치료 등 76개 질병군 대상3차'11. 7∼‘12. 6552개질병군 대상 실시 예정(입원환자의 96%),2011-06-02
1150,이명박 대통령은 6.2일(목) 오전 8시 청와대 세종실에서 “바이오헬스 융합의 글로벌 산업화 전략”을 주제로 제88차 국민경제대책회의를 주재하였음이 날 회의에는 기획재정부.교육과학기술부.보건복지부.지식경제부장관국가과학기술위원장식품의약품안전청장 등 관계부처와 관련 공공기관 및 학계.업계의 민간 전문가들이 참석하였음대통령 직속 미래기획위원회(위원장 곽승준)는 現 정부 잔여임기내에 新성장동력 육성정책을 보다 효율적으로 추진하기 위하여 早期에 가시적 성과 창출이 가능한 분야에 역량을 집중할 필요가 있다고 하였으며일자리 창출 효과가 크고 세계시장 선점이 가능한 3대 핵심산업으로 선정된 콘텐츠*바이오헬스시스템 반도체 中 바이오헬스에 관한 추진전략을 제시하였음* 콘텐츠부문은 ’10.4월 국가고용전략회의 보고 이후콘텐츠산업진흥위원회*를 출범(’11.4월)시키는 등 범국가적 육성체계 旣구축국무총리(위원장)관계부처 장관(12명) 및 민간위원(8명)바이오헬스부문은 부처간 정책협조와 융합이 긴요한 분야로서미래기획위원회는 작년 4월부터 민간전문가 중심으로 TF를 구성.운영하여「맞춤형 바이오 의약의 성공모델 창출」과 「IT융합병원 수출산업화」 두 가지를 핵심전략으로 제시국민건강 증진과 일자리 창출을 위한 바이오헬스융합의 글로벌 산업화를 위해 다음과 같은 정책과제를 제시맞춤형 바이오의약의 성공모델 창출줄기세포 등 연구 활성화를 위한 제도 개선 및 기반 구축연구자 임상제도를 활성화하여 상업화 연계가 용이하도록 지원하고줄기세포 등 세포치료제의 특성을 반영한 허가.심사기준 개선* 연구자 임상을 통해 안전성이 확보되는 경우 자가줄기세포치료제의 상업화 임상절차를 간소화하고품질 및 독성자료 등 허가신청자료 합리화희귀.난치병 치료 촉진을 위해 희귀의약품 지정대상을 확대하고 조기 지정 등을 통해 허가절차를 신속화식약청의 심사전문인력 확충사전검토 제도화약무기술전문가 육성 등을 통해 심사역량을 강화하고 심사기간 단축* 심사기간 2개월 단축에 72명 증원 필요(법정시한 6개월실제 12개월)맞춤의료 실용화 촉진을 위한 「국가유전체 인프라 구축」및 「국가줄기세포 은행」 설립국내 제약기업의 경쟁력 제고바이오벤처기업의 신약개발 지원을 확대하고자본시장을 통한 자금조달여건을 개선신약개발 목적의 초기임상시험 R&D 지원 확대기술성.시장성 평가를 거쳐 코스닥시장에 상장된 벤처기업의 경우 상장유지요건 특례* 완화* (기존) 상장후 3년차 매출액 30억원 이상 → (’11.3월 이후) 4년차 30억원 이상 → 필요원문보기,2011-06-02
1152,정부는 6월2일(목) 국민건강증진정책심의위원회(위원장 : 최원영 보건복지부 차관)를 개최하여「제3차 국민건강증진종합계획(Health Plan 2020이하 제3차 계획)」을 심의․의결하였다.국민건강증진종합계획은 「국민건강증진법」제4조에 근거하여국민의 건강증진․질병예방을 위한 건강증진정책의 방향을 제시하는 범정부적 중장기 종합계획으로'02년 제1차 계획(’02~’05)'05년 제2차 계획(’05~’10)을 수립한 이후이번에 제3차 계획('10~'20)을 수립하게 되었다.특히제3차 계획은 건강증진사업의 효과가 장기간에 걸쳐 나타나는 점을 감안하여 10년 단위의 장기계획으로 수립을 추진하였다.제3차 계획은 ‘온 국민이 함께 만들고 누리는 건강세상’을 비전으로 하고‘건강수명 연장(‘07년 71세 ⇒ ‘20년 75세)’ 및 ‘건강형평성 제고’를 총괄목표로 지향하고 있다.* 건강수명 : 평균수명에서 질병이나 부상으로 활동하지 못한 기간을 뺀 기간으로‘단순히 얼마나 오래 사는가’가 아닌 ‘얼마나 건강하게 오래사는가’를 나타내는 지표* ’09년 WHO가 발표(’07년 기준)한 국가별 건강수명 현황 : 일본 1위(76세)스위스 2위(75세)영국 21위(72세)우리나라 28위(71세)미국 31위(70세)이를 달성하기 위하여 총 32개의 중점과제를 선정하여 각 중점과제별로 목표지표 및 세부사업을 계획하고국민건강수준과 건강정책 효과를 측정할 수 있도록 16개 대표지표*도 선정하였다.* (16개 대표지표) 성인남성흡연율성인 고위험음주율중등도 신체활동 실천율건강 식생활 실천율암검진 수검율일반건강검진 수검율고혈압 유병율성인 비만유병율자살 사망률아동청소년 치아우식 경험률예방접종률도말 양성 결핵 발생률교통사고 사망률모성사망률영아사망률노인 활동제한율제3차 계획에서는 제2차 계획의 평가결과와 향후 건강관련 환경변화를 고려하여중장기적인 국가건강정책의 방향을 제시하였다.우선기존 제2차 계획에서 미흡했던 점을 대폭 보완하였다.① 측정 불가능한 목표지표를 측정가능한 지표로 변경＊기존 : ‘당뇨병 조기진단율 증가’지표의 경우 조기진단의 정의가 불분명하고 기준이 없음＊변경 : ‘당뇨병 인지율 및 치료율’로 변경② 재원․인력․평가 등 사업추진을 위한 추진체계를 별도의 중점과제로 추가③ 국방부 등 참여부처를 확대하고각 부처 사업간 연계체계를 강화또한새로운 건강환경 변화를 고려하여 계획에 반영하였다.① 인구집단간 건강수준 격차가 심화되고 있는 점을 감안하여다문화가족건강․취약가정방문건강․장애인건강 등을 인구집단별 건강관리 대상으로 신설② 기후변화국제화 등에 따른 신종감염병 출현이 새로운 문제로 대두됨에 따라 신종감염병 출현 등에 대한 비상방역대책을 중점과제에 추가③ 만성질환이 지속적으로 증가함에 따라 건강검진을 중점과제로 신설하고심뇌혈관질환․비만 등 주요 만성질환 관련 중점과제를 대폭 강화보건복지부 관계자는 “제3차 계획 수립 과정에서 교육과학기술부ㆍ국방부ㆍ고용노동부 등 관계원문보기,2011-06-02
1155,질병관리본부(본부장 : 전병율)는 지난 4월 발생한 원인미상의 중증 폐질환과 관련하여 현재까지 확인된 환자들에 대한 역학조사 결과 이 질환은 감염에 의해 발생했을 개연성은 희박한 것으로 판단되며5월 이후 현재 질환이 증가 또는 확산되고 있는 것으로 볼 수 없다고 밝혔다.또한질병관리본부는 6월 1일 전문가 자문회의에서 다음과 같이 정리되었다고 하였다.첫째신종 폐질환에 대한 논란에 대하여 이 질환은 임상정보영상사진 및 조직검사 결과에 따르면 소아와 성인의 사례들이 학계에 이미 보고되어 있으며‘급성간질성폐렴’과는 차이가 있으나 이전에 없던 새로운 질환은 아님 다만이 질환의 발병원인은 정확하게 밝혀져 있지 않음둘째감염 등 가족집적성(familial clustering)에 대한 논란에 대하여 이 질환은 폐 이외의 다른 장기의 손상을 가져오지 않고조직검사 결과에서도 감염에 의한 손상 소견이 관찰되지 않고 있으며고령자 및 면역저하자 등에서는 유사사례가 관찰되지 않고 있어 질환이 감염에 의해 발생했을 개연성은 없거나 지극히 낮음 다만일가족 내에서 유사한 환자가 발생하는 경우가 있다는 의견에 대해서는 같은 생활환경 요인을 공유하고 있어 이 부분에 대해 조사가 이루어질 필요가 있음셋째임산부에서의 집단발병에 대한 논란에 대하여 현재 상황을 집단발병으로 볼 수 있을 것인지에 대해서는 환자를 진료하는 의료진 차원에서 환자 발생 수준이 이전보다 늘어난 것으로 인지되고 있으나집단발병 여부를 판단하기에는 이를 뒷받침할 통계 등 관련자료가 부족한 상황이며동 질환의 경우 임산부가 이 질환의 특정한 고위험군이라고 판단하기는 어려움현재 확인된 환자들은 모두 4월 이전에 발병한 사례이며 이후에 새롭게 발생이 확인된 사례는 없다는 점이전에 학계에 보고되어 왔던 소아 사례들에서 6월 이후의 발병은 없었다는 점 등으로 미루어 5월 이후 이 질환이 증가 또는 확산되고 있지는 않다고 판단하고 있음질병관리본부는 이와 함께 원인미상 중증 폐질환의 발생 원인을 밝혀내기 위하여 능동적 감시체계 가동실험실 진단심층 역학조사 등 다각적인 활동을 진행하였다고 밝혔다.해당 병원에서 원인미상의 중증 폐질환 소견을 보인 총 8명의 환자(임산부 7명남성 1명)를 확인하였으며이들 환자는 신고 이후 계속적인 진료를 받고 있다.이후 5월 1일부터 31일까지 상급종합병원(44개소)을 대상으로 임산부 중 중환자실 치료가 필요한 폐질환 환자에 대하여 능동적 감시체계를 가동하였으며 이를 통해 유사사례 3건이 신고되었다. 이 중 2건은 조직검사 및 영상사진 소견이 기존의 사례들과 차이가 있었으며나머지 한 건은 아직 진단을 위한 검사가 불충분하여 이에 대한 추가 확인이 진행 중이다.아울러 5월 11일 보도자료를 통해 밝힌 아데노바이러스 53형에 대해서는 바이러스 재조합을 통한 질병유발 가능성을 확인하기 위해 해당 바이러스에 대한 전장 유전자 분석을 시행중에 있으며분석이 완료되면 동물시험을 통해 질병유발 가능성도 재확인할 예정이다.향후 질병관리본부는 임산부뿐만 아니라 소아 등 기타 대상자에 대한 원인미상 중증 폐질환의 역학조사 및 연구 지원을 통하여 원인 규명 노력을 지속할 계획이라고 밝혔다.질병관리본부는 우선 임산부에 있어 원인미상 중증 폐질환의 질병특성자연사위험요인 및 발병 원인을 밝혀내기 위하여 가정 및 생활환경을 포함하는 심층조사를 해당 의료기관이 진행하도록 지원하고 있으며향후 소아 등 기타 대상자에 대한 관련학계의 연구를 적극 지원하여 원인미상 중증 폐질환에 대한 정원문보기,2011-06-02
1156,질병관리본부(본부장 전병율)는 최근 유럽지역에서 대규모 홍역 유행이 보고됨에 따라 해외여행 전 홍역 예방접종 여부를 확인할 것을 당부하였다.세계보건기구(WHO)는 프랑스스페인 등 유럽 38개 국가에서 올해 1월부터 5월(5.6일 기준)까지 총 7 028건의 홍역사례가 발생하였다고 발표하였다.유럽지역 홍역환자의 대부분은 예방접종을 받지 않았거나 접종 여부가 불확실한 경우로 나타났다.홍역은 전염력이 매우 높은 질환으로 유럽뿐만 아니라 해외 대부분의 국가에서 지속적 또는 일시적 유행이 계속되고 있으므로 해외여행객의 경우 홍역 감염을 예방할 수 있는 MMR(홍역/유행성이하선염/풍진) 백신을 2차까지 모두 접종하였는지 반드시 확인하고MMR백신 2회 접종을 완료하지 않았거나 접종여부가 불확실한 소아 및 청소년의 경우는 출국 전 MMR백신 2회 접종을 완료하거나 적어도 1회 이상 접종할 것을 권고하였다.또한 홍역 유행지역으로 출국하는 만3세 이하 아동의 경우 2차 홍역 예방접종 시기(만4~6세)가 되지 않았더라도 출국 전에 미리 2차 접종을 완료할 것을 권고하였다.아울러 1차 홍역 예방접종 시기(12~15개월)보다 이른 생후 6~11개월 영아라 하더라도 홍역 유행지역으로 해외여행을 떠날 경우에는 홍역 감염을 사전에 막기 위해 예방접종 후 출국할 것을 당부하였다.여행객은 해외에서도 손씻기 등 개인위생을 잘 지키고특히 발열 및 발진 환자와의 접촉에 주의하고귀국 후 7~14일 이내에 발열 또는 발진이 발생할 경우 즉시 관할보건소에 신고할 것을 당부하였다.한편 의료기관에 대해서는 해외여행 후 홍역이 의심되는 발진과 동시에 38℃ 이상의 발열을 보이는 환자가 방문할 경우 즉시 신고하고신속하게 검체를 채취해 줄 것을 요청했다.※ 홍역 예방접종력 확인: 예방접종도우미(http://nip.cdc.go.kr) 사이트 또는 예방접종 스마트 폰 앱,2011-06-02
1158,한국사회복지협의회가 주최하고 보건복지부가 후원하는 「제10회 사회복지자원봉사대회」가 6월 2일 오후 2시 백범김구기념관 컨벤션홀(용산구 효창동)에서 개최되었다.‘나눔과 희망의 행복어울림’을 주제로 한 올해 대회에는 진수희 보건복지부 장관이재선 국회 보건복지위원장차흥봉 한국사회복지협의회장과 전국의 자원봉사자 및 사회복지 유관단체 등 500여명이 참석했다.사회복지분야에서 활동하는 자원봉사자와 관련 유공자를 격려하여 더 큰 나눔으로 이어가기 위한 취지로 개최된 이번 행사에서는약 100여명의 자원봉사 유공자와 단체에 대한 표창수여와 아름다운 자원봉사 사진공모전 시상자원봉사 비전선포식 등이 진행됐다.특히 이번 대회에서는 자신의 몸이 불편하면서도 자원봉사활동에 헌신한 자원봉사자와 단체 다수가 표창을 받게 되어 눈길을 끌었다.장관표창 수상자인 김광호(남43세)씨는 중도 시각장애인 2급임에도 불구하고 2005년부터 지역 내 노인을 위해 주 1회 침술 및 안마봉사활동을 하고 있고지체장애와 정신장애 1급을 가진 김승용(남47세)씨 또한 부산 4곳의 복지관에서 경로식당도시락 배달목욕서비스 도우미 활동 등 약 3 500시간의 자원봉사를 해왔다.한편사회복지협의회장표창을 수상하는 봉사단체 무등봉사회 회원들은 고혈압과 파킨슨병을 앓고 있으면서도 매월 열악한 사회복지시설을 찾아 이·미용 봉사활동을 펼치고 있어 잔잔한 감동을 주고 있다.특별한 재능봉사를 실천한 자원봉사 단체도 수상의 영광을 안게 되었다.서울시사회복지공동모금회 홍보대사인 굿프렌즈(회장 김미화)는 연예인단체로서 설 명절 사회복지시설방문나눔강사 활동 등 꾸준한 봉사활동으로 어려운 이웃에 웃음꽃을 선물해왔으며 의사와 간호사로 구성된 삼산무료진료회는 약 20여년간 삼산동 인근의 저소득층을 위해 의약품지원과 무료진료 봉사활동을 펼쳐 보건복지부장관표창을 수상하게 되었다.체계적인 봉사로 지역사회 복지수요를 담당하는 1004지역사회봉사단 중 하나인 미용전문봉사단도 구성원들이 가진 재능을 아낌없이 이웃에 기부하여 시상대에 올랐다.자원봉사자를 직접 시상한 진수희 보건복지부장관은 격려사를 통해 “지난 10년간 자원봉사가 크게 성장하여 우리사회의 커다란 한 축이 된 만큼앞으로도 자원봉사에 대한 뜨거운 관심과 지속적인 참여를 부탁한다”고 밝혔다.한편행사를 앞두고 열린 ‘제2회 사회복지 자원봉사 아름다운 사진공모전’에서는 청년자원봉사자를 바라보는 어르신의 따뜻한 눈빛을 카메라에 담아낸 남상문(남 29)씨가 최우수상을 수상하였다.이밖에 부대행사로는 대회 10주년을 맞이하여 사회복지자원봉사 히스토리 전시‘인간사랑·나눔공동체사회복지 자원봉사’ 비전 선포식과 수상자를 축하하는 ‘넌버벌 뮤지컬’ 축하공연이 펼쳐졌다.대회를 주최한 한국사회복지협의회 관계자는 “자원봉사 활동을 포함한 나눔 문화 확산을 위해「1004 지역사회봉사단」을 내실화하고 자원봉사 상해보험 무료가입 지원을 확대하는 등자원봉사 활성화 지원에 최선을 다하겠다”고 밝혔다.,2011-06-02
