,내용,등록일
700,국립공주병원(원장 이영렬)은 2012.6.13(수) 10시 30분 한국정보화진흥원(행정안전부 산하)이 주관하는 『인터넷 중독 유관기관 MOU 체결식』에 정신의료기관으로서는 유일하게 참여하였다.동 MOU 체결에는 국립공주병원을 비롯한 한국정보화진흥원 및 전국지역아동센터협의회한국임상심리학회 등 9개 유관기관이 함께 참여하여 인터넷 중독에 대한 유관기관간의 협력을 통하여 사업의 효과를 극대화하는데 목적이 있다.국립공주병원은 최근 사회적인 문제로 이슈가 되고 있는 청소년 인터넷(게임)중독 고위험자에 대한 적극적인 치료개입을 통해 만성적인 정신질환으로의 진행을 예방하기 위하여 2011년 5월에『인터넷 중독 클리닉』을 오픈한 바 있다.이후 국립공주병원은 인터넷(게임)중독 치료뿐 아니라 정신건강박람회 중독부스 참여인터넷 중독 예방 전문지도자 양성 교육치료도구 개발초·중·고등학생 대상 무료 검진병원학교 개설 등 다양한 노력을 해오고 있었다.이러한 국립공주병원의 노력은 그간 국내언론은 물론이고 해외언론(BBC요미유리AFP 등)에서도 많은 주목을 받아왔으며그에 따라 이번 “인터넷 중독 유관기관 MOU 체결”에 정신의료기관으로서 유일하게 참여하게 되었다.이번 협약(MOU)을 통해 국립공주병원은 다각적인 협력체계 내에서 인터넷 중독 예방상담 및 치료사업상담서비스 전략 개발연구 및 정책개발유관사업의 공동홍보 등 인터넷(게임)중독에 대하여 보다 효과적으로 대응함으로써 국민의 정신건강증진에 기여할 수 있는 계기를 마련하게 되었다.,2012-06-13
701,국립보건연구원(원장 조명찬) 에서는 국내·외 연구자들을 모시고 고령화에 따른 건강노화 (well aging) 및 노화기인 만성질환의 효율적 관리를 위한 학술교류 및 토론의 장을 마련하고자 오송생명과학단지(OHTAC)에서 6월 14일부터 15일까지 (2일간) 제 11회 국제노화학회를 개최한다.세계에서 초고령사회로의 이행속도가 가장 빠른 우리나라의 경우 본 학술대회는 국제적 메가트랜드인 고령화에 따른 국가 현안을 효율적으로 대응하기 위한 국제공조 파트너쉽 구축 및 이를 통한 체계적 국가노화연구의 중요한 계기로 삼고자 한다.본 국제노화학회에는 2006년에 이미 초고령화사회(65세 이상 노인이 전체인구의 20% 이상)에 진입하여 많은 사회ㆍ경제적 문제를 경험하고 있는 일본과 미국의 석학들이 참석하여 그 동안의 노화관련 연구결과 및 직면과제를 토론하는 좋은 기회가 될 것이다.,2012-06-13
694,지난 4월 8일 보건복지부 산하 기관으로 출범한 「한국의료분쟁조정중재원」(원장 추호경이하 ‘의료중재원’)은 국민의 의료분쟁조정제도에 대한 인지도를 높이고 지방 거주 민원인들이 의료사고에 대처하면서 겪는 어려움을 해소하기 위해 ‘의료분쟁 일일 현장상담실’을 운영한다고 밝혔다.이번 ‘일일 현장상담실’은 증가하는 의료사고로 인한 분쟁을 신속ㆍ공정하고 효율적으로 해결하기 위한 의료중재원의 출범 등에 맞춰 의료중재원과 지방자치단체가 공동으로 진행하는 것으로 의료중재원은 전문인력을 통한 상담서비스를 제공하고 지방자치단체는 홈페이지와 지역 언론을 통해 ‘일일 현장상담실’을 사전홍보하고 민원실 등에 별도의 공간을 제공한다.의료중재원은 신청과 협의가 완료된 11개 지자체 중 6.14.(목) 안산시를 시작으로 대전시충청북도부산시대구시서울시천안시울산시성남시경상남도전주시 민원실 등에서 ‘일일 현장상담실’을 운영하며* 지자체별 일정 별도 첨부(일정확정 된 지자체 11곳)오전 10시부터 오후 5시까지 의료중재원 상임위원 및 심사관조사관들이 민원현장에서 의료사고로 고통받고 있거나 의료분쟁으로 의료인과 갈등을 겪고 있는 지역 주민을 대상으로 상담 실시 및 조정·중재 신청을 접수한다.상담을 하는 의료중재원 상임위원은 10년 이상 법조계와 의료계에서 해당 분야의 경력을 쌓은 전문가이며 심사관조사관은 변호사 또는 의료인으로 구성되어 있으며 현재 의료중재원에서 의료분쟁 사실조사 및 조정결정중재판정 등의 업무를 담당하고 있다.의료중재원 추호경 원장은 “지역 주민의 호응도를 고려하여 향후 지방거주 민원인의 편의를 돕기 위한 ‘일일 현장상담실’을 지자체와 협력하여 추가로 운영해 나갈 계획이며 이를 위한 지자체의 적극적인 협조를 당부”하였다.※ 자세한 내용은 첨부물을 확인하시기 바랍니다.,2012-06-14
692,"보건복지부는 6월 14일(목) 2012년도 제3차 국민연금기금운용위원회*(위원장: 임채민 보건복지부장관)를 개최하여 ’2011년도 국민연금 기금운용 성과평가(안)’‘2013년도 국민연금기금 운용계획(안)’ 등을 심의ㆍ의결하였다.* 「국민연금법」제103조에 근거정부 6명가입자대표 12명전문가 2명 총 20명으로 구성된 기금운용에 관한 최고의사결정기구이 날 회의에서 국민연금기금운용위원회는 2011년도 국민연금 기금운용 결과와 성과를 최종 확정ㆍ의결 하였다.우선2011년말 기준 국민연금 기금규모는 시가기준 348조 8 677억원으로전년대비 7.7% 증가하였으며금융부문에 348조 4 681억원(99.9%)복지부문에 1 081억원(0.03%)을 투자하고 있다.2011년도 기금의 총수익률(금액가중수익률 기준)*은 2.31%운용수익금은 7조 6 717억원이며1988년 이래 연평균 수익률은 6.64%누적 수익금은 147조 7 651억원인 것으로 나타났다.* 금액가중수익률은 투자자가 실제로 확득한 수익이 투자한 금액에 대하여 얼마나 효율적이었는가를 측정하는 지표(세부내용 6페이지 참조)운용자의 운용능력 평가를 위해 시간가중수익률* 기준으로 측정한 금융부문 수익률은 2.32%로 벤치마크** 수익률(2.30%) 대비 0.02%p 상회했다.* 기금운용지침에는 ‘성과평가에 사용되는 수익률은 시간가중수익률을 원칙으로 하되기금 전체에 대해서는 금액가중수익률을 병기한다.’ 명시(세부내용 6페이지 참조)** 펀드를 운용할 때 그 운용성과를 비교하는 기준(세부내용 11페이지 참조)자산군별 성과를 살펴보면채권부문의 경우 국내채권은 5.63%(벤치마크 대비 -0.03%p)해외채권은 6.96%(벤치마크 대비 -1.12%p)의 수익률을 달성했다.주식부문은 유럽재정위기 등에 따른 주식시장 변동성 증가로 인해 국내주식은 -10.15%(벤치마크 대비 -0.34%p)해외주식은 -6.97%(벤치마크 대비 -1.40%p)를 기록했다.대체투자 수익률은 9.65%(벤치마크 대비 +5.49%p)를 달성했는데벤치마크 대비 수익률이 상대적으로 높은 것은 세부 투자자산인 해외인프라의 높은 수익률(17.95%)과 사모투자의 벤치마크 특성*에 기인한 것으로 분석됐다.* 국내 사모투자 벤치마크는 ‘KOSPI+2.5%’해외 사모투자 벤치마크는 ‘MSCI AC World Index+3.0%’로 2011년 주식가치 하락에 따라 벤치마크 수익률도 감소2011년도 기금운용은 대ㆍ내외 경제 및 금융시장 불안에도 불구전반적으로 양호한 성과를 낸 것으로 평가됐으며해외 주요 연기금과 비교한 운용성과도 우수한 것으로 나타났다.주요 공적연기금 자산규모 및 수익률 현황(시간가중수익률 기준해당기간 수익률조원)원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2012-06-14
690,보건복지부(장관 임채민)는 도서ㆍ산골 지역아동센터 아동다문화 부모 136명을 초청해 여수세계박람회 견학행사를 6월 14일부터 15일까지 1박2일에 걸쳐 실시한다.이번 행사는 보건복지부 재능나눔은행(은행장 전기태 사무관)에서 1 500만원 상당의 여수세계박람회 입장권과 견학경비를 지원하여 도서ㆍ산골 등 지리적 여건으로 문화체험이 상대적으로 적은 지역아동센터 아동들에게 여수세계박람회 탐방을 통하여 세계적인 수준의 문화예술활동을 체험함과 아울러순천만 자연생태관포스코 광양제철소 현장견학을 연계하여 진행된다.보건복지부 재능나눔은행보건복지부가 나눔의 주무 부처로서 솔선 수범하고 공무원들이 취득하는 강의ㆍ회의 수당을 보다 바람직한 곳에 사용하자는 취지로 지난 ’10.12.16. 공식 출범복지부 임직원들의 외부 강의료ㆍ회의 수당 기부 등을 통해 기금을 조성하고직원이 의견을 모아 소외계층 지원 사업 수행(’12.6월까지 누적기부금 9 650만원)지역아동센터는 18세 미만의 방과후 아동에게 보호교육상담급식지역사회 자원 연계 등 종합서비스 제공하기 위해 보건복지부에 신고된 아동복지시설로서 ‘11년도 말 현재전국 3 985개 지역아동센터를 통해 105천여명의 아동들에게 방과후 돌봄서비스를 제공하고 있다.복지부는 지역아동센터 이용 아동들의 자기계발과 건전한 성장을 위해 지역아동센터 운영비와 함께다문화ㆍ장애 아동ㆍ야간돌봄토요돌봄 등 다양한 돌봄서비스 지원하고 있다.이번 행사는 보건복지부 재능나눔은행 이사진이 1박 2일 동안 여수세계박람회순천만 자연생태관포스코 광양제철소 현장견학을 직접 안내하고재능나눔 이사진이 펼치는 레크레이션기념품 증정 등의 시간도 마련된다.특히여수세계박람회장에서는 아이들의 호기심을 불러일으킬 수 있는 국내최대규모 ‘아쿠아리움’몸으로 느끼는 에너지 원리 ‘에너지파크’신나는 로봇축제 ‘대우조선 해양로봇관’ 등을 관람할 예정이다.보건복지부 관계자는 “금번 지역아동센터 여수세계엑스포 문화탐방은 미래사회 주역인 아동에게 다양한 꿈과 희망을 키울 수 있는 문화나눔행사로 그 의미가 있으며더 많은 기업과 단체가 사회적 관심계층에 대한 문화나눔 활동이 펼쳐지기를 기대한다“라고 밝혔다.※ 자세한 내용은 첨부물을 확인하시기 바랍니다.,2012-06-14
688,기사 주요내용만 0-2세 무상보육을 지속하기 위해 정부가 연말까지 최대 2 400억원의 예산을 추가로 지원할 방침을 세운 것으로 확인보건복지부와 전국시도지사협의회 관계자에 따르면 무상보육 실시로 발생한 어린이집 신규 수요만큼 국고를 투입하기로 가닥을 잡음해명내용보건복지부기획재정부국무총리실 등 정부에서는 보육투자 확대에 따른 지방비 부담 증가에 관하여 자치단체 예산반영 현황집행 상황 등을 점검 중에 있으며지방자치단체에 연말까지 최대 2 400억원의 예산을 추가로 지원한다는 내용 등 관련 개선방안에 대해서는 현재로서는 결정된 바가 없음을 알려드림,2012-06-14
683,보건복지부(임채민 장관)와 질병관리본부 장기이식관리센터(전병율 본부장)는 오는 16일 상암월드컵공원 평화광장 하늘공원 일대에서오전 9시 30분에서 12시 30분까지 생명나눔 관련 민간단체와 함께 “제1회 희망의씨앗 생명나눔 걷기대회”를 개최한다고 밝혔다.“제1회 희망의 씨앗 생명나눔 걷기대회”는 참가자들 모두가 한 걸음 한 걸음 내딛으며 생명의 소중함과 생명나눔의 의미를 되새겨보고자신의 소중한 일부를 아낌없이 나누어 주어 새생명의 기적을 만드신 분들의 숭고한 뜻을 진심으로 기리기 위한 행사로 기증희망자 및 유가족을 비롯해 생명나눔 관련기관 관계자 등 일반시민을 약 1 500명 규모로 개최될 예정이다.이날 행사에는 희망의씨앗 생명나눔 홍보대사인 영화배우 김보성이 함께 참가하여 걷기대회 참가자들과 함께 생명나눔의 의미를 되새기고 생명나눔 활성화를 위하여 화이팅을 외칠 예정이다.또한 걷기대회 코스 지점마다 생명나눔에 대한 정보를 제공하며뮤지컬 배우 유채정기타리스트 윤현종과 어코디언 연주자 미미 등의 축하공연으로 화창한 휴일 광장을 찾은 가족과 연인들에게 고귀한 생명나눔의 의미를 되새겨 보는 시간을 제공한다.본 대회는 서울특별시문화일보TBN 한국교통방송한국식품산업협회한국건강관리협회에서 후원하고 아웃백스테이크하우스앤제리너스커피CGV아리수에서 협찬한다.※ 자세한 내용은 첨부파일을 확인하시기 바랍니다.,2012-06-15
685,보건복지부(장관 임채민)는6월 14일2012년도 제3차 의사상자심사위원회를 개최하여 석해균 前 삼호주얼리호 선장을 살신성인의 용기와 행동으로 사회적 義를 실천한 의상자로 인정하였다고 밝혔다.석해균 선장은 2011년 1월 소말리아 해적에 피랍되어 폭행과 총격을 당하면서도 지그재그로 항해하는 등 소말리아로의 압송시간을 지연시켜해군이 최적기에 구출작전을 수행할 수 있도록 함으로써 본인은 물론 21명의 선원들이 위기상황에서 벗어날 수 있도록 한 점이 심사과정에서 높이 평가되었다.의상자 인정을 계기로 석 선장은 의료급여 지원도 받을 수 있게 되어 그동안의 병원비(본인부담금 부분)는 물론 앞으로의 부상치료에 따른 경제적 부담을 상당부분 덜 수 있게 될 전망이다.한편이번 의사상자심사위원회에서는 석 선장 외에도 해수욕장에서 자원봉사활동중 큰 파도에 휘말린 피서객을 구조하려고 제트스키(구조선)을 띄우다가 부상당한 이한규씨(당시 42세男) 등 총 3명을 의사상자(의사자 1명의상자 2명)로 인정되었다.의사상자로 인정된 사람에게는의사상자 증서와 의사상자 증이 발급되며 법률이 정한 보상금의료급여교육보호취업 보호 등의 예우가 행해진다.보건복지부는 지난 2012년 2월‘의사상자 등 예우외 지원에 관한 법률’을 개정하여 의사자 유족 및 의상자와 그 가족이국립공원이나 고궁 등을 무료 또는 할인된 요금으로 이용할 수 있도록제도 개선하는 등의사상자에 대한 지원을 강화한 바 있다.※ 자세한 내용은 첨부파일을 확인하시기 바랍니다.,2012-06-15
682,주요 내용30세 이상 건강검진 수검자 4명 중 1명이 대사증후군(2010년)30세 이상 건강검진 남성 수검자 중 31.4%가 대사증후군30세 이상 건강검진 여성 수검자 중 18.4%가 대사증후군여성은 연령대가 높아질수록 대사증후군 환자 비율이 증가30대 남성수검자의 23.7%가 대사증후군 ⇒여성의 7배30대 여성수검자의 3.4%가 대사증후군30-40대에서는 여성수검자의 10%미만60대 이상에서는 30%이상이 대사증후군대사증후군 주의군의 경우 30-40대 여성을 제외하고 남성과 여성 모두 수검자의 50%이상을 차지보건소 및 건보공단에서 대사증후군 등 만성질환 예방 및 관리를 위하여 건강검진결과와 연계한 건강관리서비스 제공예정※ 자세한 내용은 첨부파일을 확인하시기 바랍니다.,2012-06-18
680,"정부는 김황식 국무총리 주재로 「제8차 서민생활대책점검회의」를 개최(6.15금)하여결핵관리 전반을 점검하는 등「국가결핵관리사업 강화대책」을 논의하였다.최근 일부 고등학교에서 결핵 발생으로국민의 불안감이 고조됨에 따라정부 차원의 강력한 결핵관리대책 추진을 통해 결핵으로부터 국민건강을 보호하기 위한 취지이다.이날 논의된 주요 내용은 다음과 같다.【취약계층 등 결핵 발견 강화】일부 취약계층(15만명)에 대해서 실시하던결핵검진을 모든 취약계층(노숙인외국인 근로자 등 약 90만명)으로 확대 실시키로 하였다.또한학교 등 집단시설에서 결핵환자가 발생할 경우 해당학급 또는 기숙시설이용자 전원을 대상으로 지체없이 역학조사를 실시하도록 강화할 계획이다.【결핵환자 관리 조치 강화】국민건강보험공단의‘결핵 의심자’정보를전국 보건소에 통보하여 2차 검진비 지원을 통해 환자를 조기에 발견할 수 있도록 하고 결핵환자를 발견하고도미신고한 의료기관에 대하여는 건강보험 국비 지원 제외 등 불이익을 가할 계획이다.또한 결핵환자가 입원명령 거부치료 중단불규칙한 복약 등치료를 회피하는 경우 제재수단도 강구할 계획이다.【결핵 진단 및 치료관련 개선】결핵 조기진단이 가능토록결핵신속진단법(GeneXpert : 결핵균 여부와 항결핵제 내성 여부 2시간내 확인)을 보험급여화 하는 방안을 검토하고아울러 간편하게 복용할 수 있는복합제 개발을 지원*할 계획이다.한편결핵 조기치료를 위해잠복결핵감염 치료비에 대한 보험급여화 방안도 추진할 계획이다.【결핵관리 인프라 구축】국ㆍ공립 의료기관과 중소병원을 활용하여결핵환자 입원병실을 대폭 확대하는 방안을 검토하고 복지부(질병관리본부)에 결핵관리 전담부서를지자체에 결핵전담 인력 및 부서를 확보하는 방안도 검토할 계획이다.김황식 국무총리는 “조기검진을 통한 신속한 발견환자 복약 등 지속적인 치료국민의 결핵에 대한 인식 제고 등 철저한 준비와 관리가 필요하다.""고 강조하면서 “결핵으로 인한 국민의 피해가 크고국가 이미지에도 부정적 영향을 주고 있으므로 관계부처의 적극적인 관심과 노력을 기울여 줄 것”을 당부하였다.※ 자세한 내용은 첨부파일을원문보기",2012-06-18
678,보건복지부(장관 임채민)는 사업·금융소득 외 연간 4천만원 초과 종합소득 보유자 등 부담 능력이 있는 피부양자는 지역가입자로 전환하기 위하여 국민건강보험법 시행규칙 개정안을 마련하여 6월 19일부터 7월 29일까지 입법예고 한다고 밝혔다.이는 고소득 직장가입자(연간 7 200만원 초과)는 종합소득에 보험료 부과전월세 세대 보험료 부담 완화 등 지난해 11월에 발표한 「공평한 보험료 부과체계 개선방안」에 따라 그간 추진해온 부과체계 형평성 제고방안의 일환으로 추진되는 것이다.피부양자 제도는 경제적 부담능력이 없어 직장가입자에 의하여 주로 생계가 유지되는 자의 경우에는 직장가입자의 부담으로 건강보장을 한다는 취지이나 지금까지는 피부양자에서 제외되는 소득기준이 사업소득이 있거나연간 4천만원이 넘는 금융소득이 있는 경우로만 되어 있어 실제 보험료 부담능력이 있는 사람이 피부양자가 되어 보험료를 회피하는 사례가 있었다.특히 연금소득·기타소득 등의 경우에는 아무리 많은 경우라도 피부양자 등재가 가능하여 소득 종류별로도 불형평이 존재했으며연금소득기타소득 등을 포함하여 모든 종합소득에 보험료가 부과되는 지역가입자와도 형평성 문제가 있었다.앞으로는 사업소득 및 4천만원이 넘는 금융소득 외 종합소득이 연간 4천만원이 넘는 경우에도 피부양자에서 제외하도록 하여연금·기타소득 등 모든 종합소득에 보험료가 부과되는 지역가입자와의 형평성을 제고하도록 하였다.피부양자 소득요건 개정 전후 비교피부양자 소득요건 개정 전후 비교현행개정사업소득이 없는 자이자소득배당소득의 연간 합계가 4천만원 이하인 자사업소득이 없는 자이자소득배당소득의 연간 합계가 4천만원 이하인 자사업·이자·배당소득을 제외한 종합소득의 연간 합계가 4천만원 이하인 자이에 따라 약 12천명의 피부양자(전체 피부양자의 0.06%)가 지역가입자로 전환되어 월 평균 약 19만2천원의 보험료를 부담하게 될 것으로 전망된다.(연간 278억원)한편피부양자 인정기준은 국민의 권리 의무에 관한 사항임을 고려 그동안 보건복지부 장관 고시로 운영되던 피부양자 인정고시를 시행규칙으로 상향 규정하도록 하였다.보건복지부는 금번 시행령 및 시행규칙 개정안에 대하여 입법예고를 통해 국민의 의견을 폭넓게 수렴하여 확정할 계획이다.‘국민건강보험법 시행규칙 개정안’원문보기,2012-06-18
676,보건복지부(장관 임채민)는 오는 7월 2일부터 사회복지통합관리망과 사회복지공동모금회(회장 이동건)의 정보연계를 통해 공동모금회의 배분 심사는 보다 정확하고 투명하게복지지원의 신청은 보다 편리하고 간편하게지자체의 업무처리는 보다 신속하고 효율적으로 이루어지게 한다고 밝혔다.이를 위해 양 기관은6월 19일 상호 협력을 위한 업무협약식을 갖는다.그간 지자체에서 수작업으로 진행해 오던공동모금회 긴급지원사업과 지정기탁사업기획사업 등을 시스템으로 연계하여 실제 도움이 필요한 사람에게 신속ㆍ정확ㆍ간편하게 도움이 전달될 수 있게 한다.공동모금회는 기존의 복잡한 서류심사 대신 사회복지통합관리망의 공적 정보를 활용하여복지대상자 선정과 배분심사의 투명성공정성을 확보하게 된다.복지신청자는 다수의 제출서류 대신 사회복지통합관리망의 공적정보활용에 대한 개인정보 제공에 동의함으로써간편하고 신속하게 신청절차를 밟을 수 있게 된다.지자체는 공동모금회와의 업무처리 시간이 단축으로민원대응에 보다 집중하여 신속히 처리할 수 있게 된다.향후양 기관은 이러한 연계서비스의 확대를 통해도움이 더 필요한 사람에게 복지혜택이 골고루 지원될 수 있도록 상호 협력해 나갈 계획이다.※ 자세한 내용은 첨부파일을 확인하시기 바랍니다.,2012-06-18
669,보건복지부(장관 : 임채민) 질병관리본부(본부장 : 전병율)는 하절기를 맞아 지난 6월 1일부터 전국 응급의료기관을 통해 운영 중인「폭염건강피해 표본감시」*결과지난주에 이어 6월 2주차(6.10~6.16일)결과를 발표하였다.* 전국 458개 응급의료기관 대상 폭염관련 건강피해 발생 파악을 위한 감시체계6월 2주차에는 총 9건의 온열질환사례(열사병·일사병 2건열실신 4건열탈진 3건)가 발생하였으며사망사례는 발생하지 않았다.발생한 9건의 사례를 구체적으로 살펴보면성별로는 남성이 6건(67%) 여성 3건(33%)으로 나타났으며연령대에서는 60대 이상이(3건33.3%) 가장 많았고 그 다음으로는 20대(2건22.2%)가 다수를 차지하였다.시간대별로는 12시~15시(4건44.4%)사이에 집중되었으며장소별로는 실외(8건88.8%)가 대부분이었고 실외 중 길(인도도로) 및 강가산해변 등에서도 온열질환사례가 점차 늘어나고 있는 것으로 나타났다.질병관리본부는 예년보다 3-4도 높은 이상고온이 한 달째 계속되고 있다며이렇게 더위가 평년보다 일찍 시작됨에 따라 독거노인 및 만성질환자 등 특히 건강취약계층은 평소보다 더욱 폭염과 같은 무더위에 우리 몸이 적응할 수 있도록 자신의 건강상태를 살펴가며 활동의 강도를 조절할 것을 당부하였다.폭염특보 발령기준폭염주의보 : 6~9월 일최고 33℃ 이상인 상태가 2일 이상 지속될 것으로 예상폭염경보 : 6~9월 일최고 35℃ 이상인 상태가 2일 이상 지속될 것으로 예상또한 갑작스러운 무더위에는 20~30대의 건강한 젊은 연령분들도 온열질환이 발생할 수 있으므로평소보다 물을 충분히 섭취하고 12~17시에는 장시간 야외 활동이나 작업은 가급적 자제하도록 당부하였으며특히고령자와 독거노인어린이야외근로자만성질환자(고혈압심장병당뇨투석 등)는 폭염에 더욱 취약함으로온열질환의 이상현상(현기증메스꺼움두통근육경련 등) 발생이 의심되면 즉시 1339나 119로 연락하여 응급처치를 받도록 당부하였다.또한 질병관리본부에서는 현재 운영 중인「응급의료기관 기반 폭염건강피해 감시체계」를 지방자치단체와 함께 더욱 활성화 하여 운영하며 기상상황을 감안하여 하절기 무더위가 지속될 것으로 예상되는 9월까지는 계속하여 탄력적으로 운영될 계획이다.※ 자세한 내용은 첨부파일을 확인하시기 바랍니다.,2012-06-19
672,질병관리본부(본부장 전병율)는 지난 5.25(금) 전라남도 영암군 소재 A고등학교에서 백일해 집단발생이 확인된 이후긴급 방역 조치를 시행한 결과영암군 이외 인접한 목포무안 지역에서도 5.30일(수) 이후 현재까지 추가 확진환자 발생이 없어 해당지역의 백일해 유행상황 종료를 선언한다고 밝혔다.백일해는 그간 지역사회에서 산발적으로 발생이 있어왔으나 증상이 경미하고 특징적이지 않아 확진되기 어려운 감염병이었다.이번영암군 지역의 백일해 집단 발생건은 질병관리본부와 시도보건환경연구원의 정립된 표준화된 진단법으로 원인병원체를 확진하여 밝혀진 사례로신속한 환자 격리치료밀접접촉자 예방적 항생제 복용감수성자 일제 예방접종과 같은방역 조치를 통해 확산을 최소화할 수 있었다.그러나지역사회 감염을 통한 산발적인 환자 발생 가능성은 남아 있기 때문에 해당지역의환자 감시 체계는 6월 말까지 지속할 것이며추가 환자 발생 시 ‘백일해 관리 지침’에 따라환자 격리치료감염경로 조사밀접접촉자 예방적 항생제 복용 등의방역 조치를 실시할 예정이다.한편질병관리본부는백일해가 청소년 및 성인 만성 기침 환자의 약 2.1~3.7%(국립보건연구원2010)에서 확인될 정도로 지역사회 감염 및 가족내 2차 감염을 통해산발적으로 발생하는 감염병이므로 백일해 예방을 위해소아는표준예방접종 일정에 따라 소아용 백일해 백신(DTaP) 접종을 완료하고성인은 백일해로 인한 증상 및 질병의 경과는 심하지 않으나 성인 감염자가 백일해 고위험군인 영유아를 감염 시킬 수 있기 때문에영유아와 생활을 같이하거나 접촉이 많은 산모영유아 돌보미의료기관 종사자 등은 성인용 백일해 백신(Tdap) 접종을 권고하였다.※ 자세한 내용은 첨부파일을 확인하시기 바랍니다.,2012-06-19
673,건강기능식품에 관한 법률 시행령 일부개정령안개정사유건강기능식품전문제조업의 위탁 대상을 우수건강기능식품제조기준적용업소인 경우로 명확히 정의하여 건강기능식품의 과학적이고 체계적인 제조 및 품질관리로 우수한 공급기반을 구축할 수 있도록 함개정안 주요내용건강기능식품제조업 위탁대상 합리화기대효과법령체계를 명확히 함으로써 영업자의 혼란을 막고 원활한 건강기능식품의 제조.영업이 이루어질 것으로 기대※ 자세한 내용은 첨부파일을 확인하시기 바랍니다.,2012-06-19
668,국립보건연구원(원장 조명찬)은 6월 21일(목) 오후 4시 30분부터 국립중앙인체자원은행 대강당에서 미국 국립보건원 임상연구병원 (NIHClinical Center) 최고책임자 존 갤린(John Gallin) 원장을 초청하여 특별강연회를 개최한다.립보건연구원은 오송생명과학단지가 세계적인 바이오산업의 리더로 도약하기 위해서는 임상연구병원의 역할이 중요하다는 인식하에세계 최고 수준의 임상연구병원 책임자를 초청“새로운 질병치료법 개발을 위한 미국 국립보건원 임상연구병원의 역할”에 대한 강연을 준비하였다.미국 국립보건원 임상연구병원은 세계 최대 규모의 임상연구병원으로새로운 의료기술 개발 및 새로운 질병의 진단을 위한 연간 1 500여건 이상의 임상시험을 진행하고 있다.이를 통해 AIDS 및 간염 진단법 개발세계 최초의 유전자치료 및 심장판막수술 성공 등 현재 널리 활용되고 있는 치료기술개발에 주도적 역할을 수행하였다.존 갤린 원장은 1994년부터 임상연구병원 최고책임자로 재직하고 있으며공동연구를 통한 임상센터 활용 활성화 및 전 세계 임상연구 리더 양성에 기여하고 있다.이번 강연을 통하여 국내에서 관심이 고조되고 있는임상연구의 활성화 및 임상연구병원의 역할과 성과에 대한 경험을 공유하는 중요한 계기가 될 것으로 기대된다.※ 자세한 내용은 첨부파일을 확인하시기 바랍니다.,2012-06-20
