,내용,등록일
1100,질병관리본부장기 기증·이식 관리실태 현장점검 5∼6월 실시- 39개 장기이식관련 의료기관 대상으로 뇌사판정·미성년 장기기증심장·폐 이식 응급도 절차 등 준수여부 등을 집중 점검 -질병관리본부(본부장 정은경)는 장기 적출 및 이식의 적정성 확보를 통한 국민보건 향상을 목적으로 오는 5월 21일(월)부터 장기이식관련 의료기관 대상으로 하는 실적 평가를 겸한 현장점검을 실시한다고 밝혔다.이번 점검은 「장기 등 이식에 관한 법률*」에 근거한 것으로 점검대상은뇌사판정 및 장기 적출·이식 관리 심장·폐 이식자 응급도 등록미성년 장기기증을 신청한 장기이식의료기관 중 총 39개 기관이며* 1999. 2. 8. 제정하고 2000. 2. 9. 시행 법률로 장기이식을 합법화하고 뇌사 인정 등중점 점검항목은 뇌사자 관리 운영·실적미성년자 장기 기증·적출 절차준수여부심장·폐 이식자의 응급도 적합성 여부 등이다.<항목별 집중 점검사항>항목별 집중 점검사항 - 구분주요 점검사항으로 구성구 분주요 점검사항뇌사자 관리 운영 및 실적 평가- 뇌사자 발굴 및 장기 기증·적출·이식 뇌사판정 절차와 방법 장기상태 파악  검사 등 관리 실적- 뇌사자 관리기관 시설·장비 및 인력의 지정기준 및 준수사항 이행여부- 적합한 이식대상자를 선정하기 위한 기증자 및 이식대기자의 검사용 검체 보관·관리 준수 여부미성년 장기기증- 기증 적출관련 준수사항 이행실태 등심장·폐 응급신청의 적정성- 이식자의 이식 당시 응급도 및 임상양상 적정성 여부를 점검특히최근 살아있는 미성년자 기증자에 대한 국가차원의 엄밀한 기준·관리 감독이 요구됨에 따라미성년 장기기증을 신청한 의료기관 중 상위 30%인 13개 기관은기증&middo원문보기,2018-05-21
1098,"5.24.「연명의료결정법」에 따른 공용윤리위원회 활동 개시- 윤리위원회 직접 설치 어려운 의료기관 이용가능 기반 확대-- 5.23. 서울글로벌센터에서 병원 및 요양병원 대상 설명회 개최 -보건복지부는 「호스피스·완화의료 및 임종과정에 있는 환자의 연명의료결정에 관한 법률」(이하 ‘연명의료결정법’) 에 따라 전국 8곳의 공용윤리위원회를 지정하여 5월 24일부터 운영할 예정이다.이에공용윤리위원회 운영계획에 대한 설명회가 오는 5월 23일 서울 글로벌센터* 9층 회의실에서 개최될 예정이다.* 서울 종로구 종로 38전국 병원 및 요양병원을 대상으로 하는 이번 설명회에서는 보건복지부가 공용윤리위원회 지정·운영 계획을 안내하고국립연명의료관리기관으로 역할하고 있는 국가생명윤리정책원이 공용윤리위원회와의 위탁 협약 운영 시 세부 고려사항 등에 대해 발표할 계획이다.연명의료결정법에 따라연명의료중단등결정 및 그 이행에 관한 업무를 수행하려는 의료기관은 의료기관윤리위원회(이하 ‘윤리위원회’)를 설치하고 이를 보건복지부장관에게 등록하여야 한다.윤리위원회는 5명 이상 20명 이하의 위원으로 구성하되비의료인 2명과 해당 기관 소속이 아닌 사람 1명을 반드시 포함하여야 한다.이에 따라 5월 18일 기준상급종합병원 42개종합병원 79개병원 5개요양병원 16개의원 1개총 143개 의료기관이 윤리위원회를 등록하여 활동하고 있다.현재 상급종합병원 전체가 윤리위원회를 등록한 상태이며종합병원의 윤리위원회 등록도 점차 확대되고 있는 추세다. 하지만의료기관의 윤리위원회 설치가 여전히 저조하다는 지적이 많다.이에 보건복지부는 행정상·재정상 이유로 윤리위원회를 직접 설치하기 어려운 의료기관이 윤리위원회 업무를 위탁할 수 있도록 공용윤리위원회를 지정하여 5월 24일부터 운영한다.이를 위해 그간공용윤리위원회 지정 신청을 원하는 의료기관의 접수를 받아 권역별로 총 8개의 공용윤리위원회를 지정(4.3.)하였다.보건복지부 공공보건정책관과 국립연명의료관리기관의 장이 각각 위원장과 부위원장을 맡고 각 공용윤리위원회 위원장을 위원으로 하는 공용윤리위원회 운영협의회를 통해 공용윤리위원회 운영 규정 및 업무 위탁협약서 표준문안 등을 마련하였다.<공용윤리위원회 지정 현황>공용윤리위원회 지정 현황 - 연번기관명관할 지역(광역 지자체)으로 구성연번기관명관할 지역(광역 지자체)1고려대학교구로병원서울 서부(강남구  강서구  관악구  구로구  금천구  동작구  마포구  서대문구  서초원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2018-05-22
1096,청년 자립도전 아이디어 공모전 개최- 청년 특화 자활근로사업단 하반기 운영을 위한 현장 아이디어 발굴 -보건복지부(장관 박능후)는 5.23.(수)부터 6.15.(금)까지 24일간 근로능력이 있는 국민기초생활수급 또는 차상위 청년의 자립도전 자활사업단 운영을 위한 아이디어를 공모한다고 밝혔다.이번 아이디어 공모전은 사업 대상자인 청년에 대한 이해를 바탕으로 청년 대상 자활사업*의 활성화를 위한 참신한 아이디어를 발굴하고 이를 확산하기 위해 실시된다.*「국민기초생활보장법」상  수급자 및 차상위자 등 근로빈곤층의 자립의지·역량 고양을 위해 직접 일자리 제공  취·창업 지원 등을 실시하고 있으며  연간 약 4만 명의 참여자가 2 500여개 자활근로사업단에서 일하고 있으며 매년 약 130여개의 사업단이 자활기업으로 독립.청년 자립도전 자활사업단은 어려운 가정환경에서 힘겹게 교육을 받았거나 사회경험이 부족한 저소득 청년을 대상으로 한 맞춤형 자립지원 프로그램으로 2018년 하반기부터 운영할 예정이다.청년들이 해보고 싶은 창업 업종이나 일자리를 활성화하기 위해 전문교육과 창업아이템 실현을 지원하고  저소득층 청년층의 심리적 불안감 해소를 위한 다양한 상담 서비스 등도 함께 제공한다.이번 공모전은 자활사업 실시기관인 광역자활센터와 지역자활센터를 대상으로  지역적 특성을 반영한 사업 아이템  청년 취·창업 지원 방안  청년 자활기업 창업 아이템  자격증 취득 등 교육훈련 과정  사회적경제기업 등 외부자원 연계 방안 등을 공모*한다.* 선정기준 : ①대상자에 대한 이해도 ②정책 목표와의 부합성 ③실제 사업화 가능성 ④사업 확장 가능성  ⑤지역공동체 활성화 및 일자리 창출 가능성 등공모전 수상자에게는 소정의 격려금(최우수 300만 원  우수 200만&nb원문보기,2018-05-22
1094,박능후 장관보편적 건강보장을 위한 성공적 경험 공유와 원헬스 플러스 대안 제시- 박능후 보건복지부 장관제71차 WHO 총회 참석 -박능후 보건복지부 장관은 5.20.(일)~22(화)3일간 스위스 제네바에서 열린 제71회 세계보건기구(WHO) 총회 및 관련 부대행사에 참여하여 국제적 보건 이슈에 대해 논의하였다.올해는 WHO 설립 70주년이 되는 해로‘모두에게 건강을 : 보편적 의료보장을 향한 약속’*이라는 주제로 회의가 진행되었다.* “Health for all: commit to universal health coverage(UHC)”* (보편적 건강보장UHC) 건강증진예방치료재활완화 치료 등에 대한 필수적인 양질의 서비스에 대하여 모든 국민이 경제적 어려움 없이 접근할 수 있도록 보장하는 것으로유럽연합(UN)의 지속가능한 개발 목표(SDGsSustainable Develop Goals) 중 하나박능후 보건복지부 장관은 총회 기조연설에서 보편적 의료보장과 관련하여 대한민국은 1977년 건강보험 도입 후 불과 12년 만인 1989년에 전 국민 건강보험 시대를 열어 보편적 건강보장의 기틀을 마련하였음을 설명하였다.건강보험의 보장성 강화와 지속가능한 재정 조달을 위한 한국의 노력을 공유하였다.또한보편적 건강보장 달성을 위한 ‘의약품 접근성’의 중요성을 강조하며일부 다국적 기업에서 국민의 생명을 담보로 무리한 가격 협상을 요구하는 행위에 대하여 WHO 차원에서 리더십을 가지고 공동 해결 방안을 마련할 것을 촉구하였다.박능후 보건복지부장관은 건강에 대한 위협 요인이 다양화되고예측하기 어려운 불확실성이 높아지고 있는 상황에서보편적 건강보장 달성을 위해서 국제사회에서 논의되고 있는 기존의 원헬스(One Health)적 접근(사람+동물+사람)에서 한발 더 나아가기후변화환경오염원인미상 질환 등을 포함해 국민 건강에 영향을 미치는 모든 요소들을 고려한 다부처·다분야 협력 체계인 ‘한국형 원헬스 플러스(One Health +)’ 접근을 추진해 나갈 것임을 강조하였다.박능후 보건복지부장관은 이번 WHO 총회 계기 개최된 ①캐나다 주최 정신건강 장관급 회의(20일)②스웨덴 주최 항생제 내성 장관급 회의(21일) 및 ③세계경제포럼 주최 보편적 건강보장 관련 장관급 회의(21일)에 참석하여 해당 이슈에 대한 한국의 관심을 표명하고국가 간 우수정책 및 경험 공유의 중요성을 강조하였다.박능후 보건복지부 장관은 베트남인도네시아일본미국 등과의 양자면담도 진행하였다.베트남 Lê Quang Cường 보건부 차관은 한국의 의료면허 제도와 의료인 교육 시스템에 대해 많은 관심을 보이며한국의 우수한 정책 경험을 공유해 줄 것을 요청하였다.이에박능후 보건복지부 장관도 보건의료 및 사회복지 분야 전반에 대한 양국 간 교류가 더욱 더 활발하게 이루어질 수 있도록 베트남 정부 측의 관심을 당부하였다.인도네시아 Anung Sugihantono 보건부 차관은 한국과 백신개발 및 의료서비스 등에 대한 협력을 요청하는 한편정부 차원에서 양국 의료기관 간 협력에 관심을 가지고 지원할 것을 요청하였다.박능후 보건복지부 장관은 지난 11월 체결한 ‘보건의료 협력 MOU’의 후속조치 이행을 통해 양국 보건분야 협력을 강화해 나갈 것을 제안하였다.일본의 Michiyo TAKAGI 후생노동부 정무장관과는 한국과 일본이 지리적으로 인접하고인적·물적 이동이 많아 감염병 공동 대응이 중요하원문보기,2018-05-22
1085,보건복지부·보건산업진흥원유망의료기기 시장진출 적극 돕는다.국산의료기기 신제품 사용자(의료기관) 테스트 및 유망 의료기기 성능개선 지원보건복지부(장관 박능후이하 복지부)와 한국보건산업진흥원(원장 이영찬이하 진흥원)이 국산 유망 의료기기의 신뢰성 제고를 통해 국내·외 시장 진출을 활성화하기 위한 국산 신제품 사용자(의료기관) 테스트 지원 사업 및 성능개선 지원 사업 대상 제품 선정을 완료하였다고 밝혔다.복지부와 진흥원은 국산의료기기의 상급종합병원 점유율이 8% 대에 머무르는 한계(의료기기 제조유통 실태조사2014)를 극복하기 위해서 지난 ’12년부터 꾸준히 국산 의료기기 기업들의 신뢰도 제고를 위해 노력해 왔다.< 국산의료기기 신제품 사용자 테스트지원 사업 >‘국산의료기기 신제품 사용자(의료기관) 테스트 지원 사업’은 브랜드 인지도가 높은 대학병원급 의료기관 의료진이 국산 신제품을 직접 사용하고 그 결과를 바탕으로 제품의 개선 피드백 및 우수성을 입증할 수 있도록 지원하는 사업이다.의료기관과 제조기업의 컨소시엄이 국산 신제품을 테스트 하는데 필요한 소요비용을 연 5 000만 원 이내의 범위에서 지원하며필요에 따라 테스트 기간을 2차년도까지 설정하여 충분한 검증 과정을 거칠 수 있도록 지원하고 있다.복지부와 진흥원은 접수된 과제를 대상으로 총 7개의 테스트 지원 제품을 올해 신규로 선정하였으며지난해부터 테스트를 지속 중인 3개를 포함총 10개 제품의 테스트를 지원할 계획이다.복지부와 진흥원은 2012년도부터 2017년도까지 ‘국산의료기기 신제품 사용자(의료기관) 테스트 지원 사업’을 통하여 총 62건의 제품 테스트를 지원하였다.테스트 제품의 우수성과 신뢰성을 입증할 수 있는 논문·의학회 발표 등 학술 성과를 토대로국내 주요 의료기관에 테스트 제품이 진입함으로서 제품 당 평균 13.5%의 매출 증가와 참여기업 1개소 당 3.7명의 고용창출에 기여하는 등의 성과를 거두었다.복지부와 진흥원은 향후 테스트를 거친 유망 국산의료기기가 의료기관에서 널리 사용될 수 있도록 주요 의학회 및 key doctor*와 연계하여* key doctor : 의사를 대상으로 새로운 의료제품이나의료 신기술 정보를 전달하는 실력 있는 의사테스트 제품의 우수성을 알리고 인지도를 향상시키기 위한 시연회를 개최하는 한편국내·외 영향력이 높은 key doctor 주관으로 전공의·수련의 및 외국인 연수 의료진 대상 국산의료기기 사용자 트레이닝 프로그램을 운영해 국산 제품에 대한 막연한 불안감을 제거하고 친숙함 및 사용 안전성을 제공하기 위한 방안을 마련할 계획이다.< 참고: 국산의료기기 신제품 테스트 제품 주요 의료기관 진입 사례 >국내 의료기관은 CTMRI스텐트 등 첨단·고부가가치 제품에 대하여 대부분 외산제품을 선호하고 있음(주) 셀루메드는 2014년 삼성서울병원과 함께 자사 인공무릎관절 Luminus-Flex에 대한 테스트를 수행하였으며테스트 결과를 토대로 연간 10억원 내외를 생산하여 서울대학교병원서울아산병원삼성서울병원 등 국내 주요 의료기관에 진출(인공무릎관절은 외산제품의 선호도가 높은 품목(국내 수입액 상위 5위))< 국산 유망 의료기기 성능개선 지원사업 &원문보기,2018-05-23
1086,"기초연금 ‘소득역전방지 감액제도’ 개선 추진- 소득이 조금만 늘어도 기초연금액이 2만 원 삭감되는 불합리한 사례 개선 -보건복지부(장관 박능후)는 기초연금 수급자와 비수급자 간 소득역전을 방지하기 위해 기초연금액의 일부를 감액하는 제도의 개선 등을 내용으로 하는 「기초연금법 시행령」일부 개정안을 마련하여 5월 24일부터 7월 3일까지 40일간 입법예고한다고 밝혔다.< 현행 소득역전방지 감액제도 개요 >기초연금은 65세 이상 어르신 중 소득인정액이 선정기준액 이하인 경우에 지급하고 있다.소득인정액: 소득평가액과 재산의 소득환산액을 평가하여 합산한 금액※ 소득인정액 = 소득평가액 + 재산의 소득환산액└ 재산의 소득환산액 : {(일반재산 – 기본재산액 공제*) + (금융재산 – 2 000만 원 공제) - 부채} × 소득 환산율(4%) ÷ 12개월 + P**└ 소득평가액 : (근로소득 – 84만 원 공제) × 70% + 기타소득* (기본재산액) 주거유지 비용 공제(대도시 1만3500만 원중소도시 8 500만 원농어촌 7 250만 원)** (P값) 사치품으로 분류되는 고급 회원권(골프승마콘도 등) 및 고급 자동차(4 000만 원 이상 혹은 3 000cc이상)는 가액 전액을 소득 반영선정기준액: 65세 이상 인구의 소득하위 70%를 선정하는 기준으로노인 소득·재산 분포임금·지가·물가상승률 등을 종합적으로 반영하여 설정* ‘18년 선정기준액 : 단독가구 131만 원부부가구 209만 6000원그런데기초연금 수급자의 소득(인정액)이 선정기준(액)에 다소 미달한 경우에 기초연금을 전액 받게 되면기초연금 수급자의 소득수준이 기초연금을 받지 못하는 소득 수준 70% 이상인 사람보다 높아지는 불합리한 경우가 발생할 수 있다.* (예시) 소득인정액이 119만 원인 A씨가 기초연금 전액 수급 시최종 소득인정액이 약 140만 원이 되어소득인정액이 135만 원으로 기초연금을 못 받는 B씨보다 총 소득이 5만 원 더 높아지는 ‘소득역전’이 발생기초연금 수급자와 비수급자 간 기초연금 수급으로 인한 소득역전을 방지하기 위해 소득(인정액)이 선정기준(액)에 가까운 수급자의 경우 기초연금액을 2만 원 단위로 감액하여 지급하고 있다.<참고 : 소득인정액 구간별 기초연금액>소득인정액 구간별 기초연금액 - 소득인정액기초연금 수급액소득인정액기초연금 수급액으로 구성소득인정액기초연금 수급액<원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2018-05-23
1087,"안전하게 조제된 한약인지 확인 쉬워진다- 원외탕전실 인증제 시행 확정  올해 9월부터 본격 시행 -A씨는 한의원에서 진료를 받고 난 후  며칠 뒤 파우치에 담긴 조제 한약을 배송 받았다. “한의원에서는 한약 달이는 곳이 없는 것 같았는데  어디서 약을 달인 거지? 불량 한약재를 사용하는 경우도 있다는데  내가 먹는 이약은 안전한 건가?” 궁금했지만 확인할 방법이 없어 안타까웠다.하지만  오는 9월부터는 한방의료기관 외부에서 한약을 조제하는‘원외탕전실’에 대한 인증제도가 실시되어 안전하게 조제된 한약에 대한 확인이 쉬워진다보건복지부(장관 박능후)는 원외탕전실 시설  운영  조제 등 한약 조제과정 전반을 평가하고 인증을 부여하는 ‘원외탕전실 평가인증제’를 오는 9월부터 실시하기로 하고  그 인증기준을 발표하였다.‘원외탕전실’이란「의료법 시행규칙」별표 3에 의거하여 의료기관 외부에 별도로 설치돼 한의사의 처방에 따라 탕약  환제  고제 등의 한약을 전문적으로 조제하는 시설로 전국적으로 98개소*가 있다. (‘17.12월 기준)* 일반한약조제:92개소  약침조제:15개소  약침과 일반한약 모두 조제:9개소이번에 도입되는 원외탕전실 인증제는 탕전시설 및 운영 뿐 아니라  원료입고부터 보관·조제·포장·배송까지의 전반적인 조제과정이 평가되어 한약이 안전하게 조제되는지에 대해 검증하게 된다.< 첨부 내용 참조>원외탕전실 인증제는 ？일반한약*조제 원외탕전실？과 ？약침**조제 원외탕전실？과로 구분하여 적용된다.* 일반한약 : 약침제 외 다양한 한약 제형(탕제  환제  산제  고제  캡슐제  정제 등)을 총칭함** 약침제 : 한약추출물(약침제)을 주사기를 통해 경혈(經穴)에 주입하는&nb원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2018-05-23
1090,한방을 통한 대장암 치료 가능성세계가 주목하다!- 나노다공성 침 연구의 Scientific Reports Top 100 in oncology 선정 등한의약 연구개발(R&D)을 통한 한의약의 유효성 입증 사례 증가 -보건복지부(장관 박능후)는 한의약 연구개발(R&D)을 통해 추진된 ‘나노 다공성 침 개발 및 대장암 치료 가능성’에 대한 연구가 세계적 학술지 ｢Scientific Reports｣에서 주목받았다고 밝혔다.또한파킨슨병에 대한 침치료 기전을 규명하고 새로운 치료 후보물질을 발견하였으며난치성 질환에 대한 한약제제 개발이 임상시험 단계에 진입하는 등한의약의 유효성을 입증하는 사례가 지속적으로 증가하고 있다고 밝혔다.나노다공성 침*은 복지부에서 지원한 “나노·한방 융합기술 기반 고효능 나노테크 한방침 개발” 과제(연구책임자 : DGIST 인수일 교수)를 통해 개발되었다.* (나노다공성 침) 전기화학적 나노기술을 적용해침 표면에 나노미터(㎚)에서 마이크로미터(㎛)에 이르는 내부로 함몰된 미세한 구멍을 갖는 한방 침나노다공성 침을 주기적으로 시침받은 쥐가 대조군 대비 대장암 발생의 전조증상(비정상적인 맥관군집* 형성) 및 진행지표(베타카테닌**) 발현량이 현저히 감소된 것을 발견나노다공성 침 시침이 쥐의 대장암 진행속도에 영향을 줄 수 있다는 사실을 밝혀냈다.* 맥관군집(Aberrant crypt fociACF) : 대장과 직장 내층에서 발견되는 비정상적인 관 모양의 클러스터(cluster)로대장암 발생의 전조증상 중 하나* 베타카테닌(β-Catenin) : 세포발달에 기여하는 다기능 단백질로대장암유방암전립선암을 비롯한 여러 암에서 베타카테닌의 돌연변이 또는 과발현 발견해당 연구결과는 ’17년 10월 세계적인 학술지 ｢Scientific Reports｣에 게재되었으며’17년 2 000여개의 암 관련 논문(oncology) 중 1 202번 열람되어 한방 침 분야에서 유일하게 ‘2017 Scientific Reports Top 100 in oncology’ 선정4번째로 많이 열람된 것으로 확인되었다.또한한의학과 서양의학의 융합연구를 통해 파킨슨병에 대한 침치료 기전을 규명하고 새로운 치료 후보물질(멜라닌응집호르몬)을 발견하였다.* 침치료 기전 규명과정에서 멜라닌응집호르몬(melanin concentrating hormone)이 세포주 및 파킨슨병 동물모델에서 도파민신경 보호효과를 나타냄을 밝힘급·만성 기관지염우울증폐암 등 발병률·유병률이 높거나 난치성 질환 등에 대한 한약제제 개발을 지속 수행한 결과 ’17년 총 8건이 식품의약품안전처 임상시험계획 승인(IND)*을 통과하여 임상시험 단계에 진입한 성과가 있었다.* 임상시험계획 승인(Investigational New Drug ApplicationIND) : 비임상시험을 통해 안전성(독성)과 유효성이 검증된 후보물질에 대해인체를 대상으로 한 임상시험 실시를 위해 관련 계획을 식약처에 승인받는 일련의 과정보건복지부 박종하 한의약산업과장은 “이번 나노다공성 침 연구 성과는 오랜 역사의 침구의학과 최첨단 나노기술을 접목하여 암 치료 분야에서의 그 학술적 가치를 세계적으로 인정받은 사례로그 의의가 크다”고 전했다.더불어“앞으로 난치성 질환 등에 대한 양∣원문보기,2018-05-23
1091,국내 최초 유비저 임상분리균주 유전체 분석참조균주로 활용 기대질병관리본부Genome Announcements 논문 통해 국내 최초 유비저 임상분리균주 유전체 분석 결과 보고해외유입 감염병인 유비저 진단 참조균주로 활용 기대질병관리본부(본부장 정은경)는 지난 2003년 국내 최초로 분리되었던 ‘유비저균(Burkholderia pseudomallei) H0901’에 대한 유전체 염기서열 분석결과를 기술한 논문이 미국 미생물학회(American Society of MicrobiologyASM)에서 발간하는 Genome Announcements 인터넷판에 게재되었다고 밝혔다.유비저는 주로 동남아시아에서 감염된 후 국내로 유입된 환자가 매년 꾸준히 발생되고 있는 질병으로2010년 제4군 법정감염병으로 지정·관리 되고 있다.특히 이번 논문에서 분석된 유비저균 H0901*은 말레이시아에서 감염된 후 국내 유입된 환자로부터 최초 분리되었다.* 해당 균주 게놈 사이즈는7Mbp로 두 개의 유전체로 구성되어 있고약 7 303개의 유전자가 존재함고위험병원체분석과 이기은 과장은 “동남아 방문 여행객의 유비저 감염에 대한 주의를 당부”하면서“유비저균 H0901은 향후 국내 유비저 진단 참조 균주로 활용할 예정”이라고 밝혔다.<붙임>유비저 질병정보 및 국내 발생 현황유비저균 유전체 분석,2018-05-23
1092,‘희귀질환 극복을 위한 공감과 교류의 장’열려「제2회 희귀질환 극복의 날」 기념 심포지엄 개최희귀질환 국민 이해 제고 및 예방·치료·관리 의욕 고취 목적희귀질환의 종합계획을 설명하고학술 연구 현황 및 향후 연구 방향 등을 교류환우 및 가족 등 200명 초청해 기념행사 개최유공자 표창(4명)축하공연 등 진행질병관리본부 국립보건연구원(본부장 정은경원장 박도준)은 제2회 희귀질환 극복의 날을 맞아 희귀질환 극복을 위한 국민적 공감대를 확산하기 위해 엘타워 엘하우스홀에서 ‘제2회 희귀질환 극복의 날’ 행사를 개최한다.희귀질환 극복의 날(5.23일)은 희귀질환관리법(’16.12.30 시행)에서 희귀질환에 대한 국민의 이해를 높이고예방·치료 및 관리의욕을 고취시키고자 지정한 날이다.이에 따라 개최하는 두 번째 기념행사로 학술 심포지엄에서는 희귀질환 관리 종합계획을 설명하고 희귀질환 관리 및 진단·치료제 개발을 위한 희귀질환의 연구 방안 등이 논의 되며유공자 장관표창 시상과 함께 축하공연 등의 퍼포먼스를 제공한다.1부는 박태원 아나운서(KBS)의 진행으로 제2회 희귀질환 극복의 날 기념식이 진행된다.정은경 질병관리본부장 기념사박도준 국립보건연구원장 인사말 그리고 신현민 (사)한국희귀·난치성질환연합회장 및 정하균 행복한 재단 이사장 축사를 통한 축하 메시지 전달이 있을 예정이다.희귀질환 극복과 인식개선을 위해 노력한 환우 단체학계관련기관 종사자 등 4명에 대해 보건복지부장관 표창 수여가 있으며기념행사에는 가수 투빅(2BiC)백아연의 축하공연 및 참석자 모두가 참여할 수 있는 다양한 퍼포먼스 등이 열린다.2부는 두 세션으로 구성된 학술 심포지엄을 통해 희귀질환 연구 현황 등 다양한 연구정보 및 지식 교류의 장이 열린다.첫 번째 세션에서는 희귀질환 정책 및 관리 현황에 대한 주제로 희귀질환 관리 종합계획과 희귀질환 전문인력 양성 방안에 대한 내용을 발표한다.이어서 두 번째 세션에서는 희귀질환 진단 및 치료기술 개발 연구를 주제로 국내·외 희귀질환에 대한 연구 현황 및 향후 방향에 관해 강연과 토의가 이루어진다.질병관리본부 국립보건연구원은 “이번 기념 행사 및 심포지엄을 통해 환우가족전문가일반 시민이 모두 참여하여 다양한 연구정보와 정책방안을 교류하고 협력 체계를 도모함으로서 희귀질환에 대한 관심과 이해를 증진시키는 계기가 될 것”으로 기대하고 있다.<붙임> 제2회 희귀질환 극복의 날 행사 개요,2018-05-23
1084,노인 절반 이상(57.6%) “거동 불편해도 살던 곳에서 여생 마치고 싶다”- 2017년 노인실태조사 결과 발표 -80세 이상 노인(’08년 16.0%→’17년 21.7%)노인 단독가구(독거+부부)(’08년 66.8%→’17년 72.0%)중졸 이상 노인(’08년 29.0%→’17년 41.7%) 증가노인 개인소득 중 공적이전소득 비중 증가(’08년 28.2%→’17년 36.9%)노인 연령기준이“70세 이상”이라는 의견 증가(’08년 68.3%→’17년 86.3%)지하철 무임승차는 67.6%가 현행유지 동의제도 개편 시 ‘연령 상향조정’(86.6 %)을 ‘운임 일부 본인부담’(67.1%)보다 선호절반 이상(57.6%)의 노인이 거동이 불편해도 재가서비스를 받으며 현재 살고 있는 곳에서 거주 희망보건복지부(장관 박능후)는 노인의 가구형태 및 가족관계소득·건강·기능상태생활환경 및 가치관 등에 대해 2017년 4월부터 8개월에 걸쳐 조사(조사기관 : 한국보건사회연구원)한 결과를 발표하였다.이 조사는 ‘08년에 노인복지법에 근거가 마련된 후네 번째*로 실시되었으며노인의 실태와 정책 효과 등을 파악하는 데 활용되고 있다.* ’08년’11년’14년’17년< 2017년도 노인실태조사 개요 >조사기간 : ’17. 4월 ∼ ’17. 11월조사대상 : 전국 934개 조사구의 거주노인 1만 299명 대상면접조사조사내용 : 가구형태 및 가족관계소득건강·기능상태경제활동 및 여가·사회 활동실태생활환경 및 가치관 등조사기관 : 한국보건사회연구원노인실태조사의 주요 결과는 다음과 같다.1) 노인의 일반적 특성: 고령노인 증가학력수준 향상(연령구성) 지난 10년간 65세 이상 노인 중 80세 이상 노인의 비중이 지속적으로 증가하였다.(’08년 16.0%→’14년 20.6%→’17년 21.7%)평균연령도 74.1세로’08년 72.9세‘14년 73.9세에 비하여 높아졌다.(교육수준) 학력 수준은 전반적으로 향상되었는데무학의 비율이 급격히 감소(’08년 15.3%→‘14년 9.6%→‘17년 6.6%)하고중학교 이상자가 절반가량으로 증가하였다.(’08년 29.0%→‘14년 37.6%→‘17년 41.7%)<연령구성의 변화> : 첨부 참고<교육수준의 변화> : 첨부 참고2) 가족 및 사회적 관계: 독거 증가사회적 관계망의 약화(가구 형태) 독거노인이 증가(’08년 19.7%→’14년 23.0%→’17년 23.6%)했으며노년기에 자녀와 동거하는 것이 바람직하다는 응답(’08년 32.5%→’14년 19.1%→’17년 15.2%)도 10년 만에 절반으로 하락해독거노인 증가 추세는 지속될 것으로 예상된다.단독가구 생활상의 어려움이 없다는 응답은 44.5%로 ’14년(12.7%)에 비해 크게 증가하였다.그러나85세 이상 노인과원문보기,2018-05-24
