,내용,등록일
542,보건복지부(장관 전재희)는 6월 7일(월) 오후 3시부터 서울특별시 중구 소재 국립중앙의료원에서 「공공보건의료에 관한 법률」 개정과 관련한 공청회를 실시한다고 밝혔다.이번 공청회는 「공공보건의료에 관한 법률」을 개정함에 있어 관련 단체와 학계 및 국민들로부터 폭넓게 의견을 수렴하기 위한 자리이며개정법률안에 대한 보건복지부의 발제와 이에 대한 지정자 토론 및 일반 국민들이 직접 참여할 수 있는 자유토론으로 진행될 예정이다.개정법률안은 공공보건의료 체계를 기능 중심으로 재편하고공공보건의료 수행기관을 민간까지 확대하며필수 보건의료서비스 강화를 위한 의료취약지 및 공공전문진료센터 지정 등을 내용으로 하고 있다.보건복지부는 지난 5월 12일부터 6월 1일까지(20일간) 홈페이지(www.mw.go.kr)를 통하여 국민들의 의견을 수렴한 바 있으며이번 공청회에서 논의된 의견을 종합적으로 검토하여 개정안을 마련하고법령안 심사 등의 절차를 거쳐 올해 10월 경 국회에 제출할 예정이다.,2010-06-03
541,질병관리본부(본부장 이종구)는전국 245개 의료기관을 대상으로 표본감시체계를 통해 분석한 결과최근 국내 수족구병 환자발생 수 및 분율이 지속적으로 증가하고 있으며 지난해에 비해 발생시기가 앞당겨지면서 건수도 급증하고 있다고 밝혔다.표본감시 참여 의료기관 92개소의 환자발생 보고결과제20주차(5.9~5.15) 환자분율이 0.84%(1 116명)로 지난 주 0.66%(894명)에 이어 증가추세를 나타내는 등 지난 10주간 지속적으로 증가하는 것을 확인☞ <참고자료> 2010년 수족구병 환자발생 통계 참조지역적으로는 광주 4.13%(296명)충남 1.31%(119명)울산 1.29%(44명) 순으로 발생하였으며연령별로는 1~3세에서 73%가 발생이에 질병관리본부는 수족구병 예방.홍보를 위해 전국 3만 6천여 개 보육시설 및 16개 시·도253개 보건소와 소아전염병표본감시에 참여하고 있는 민간 병·의원을 대상으로 수족구병 예방홍보수칙이 담긴 리플렛 10만부를 배포하였다고 하면서영·유아 뿐 아니라 영·유아를 돌보는 어른들의 손씻기 등 개인위생 강조와 되도록 환자와 접촉하지 않도록 당부하였다.한편 올해 합병증을 동반한 수족구병 감염사례는 총 13건으로 엔테로바이러스 양성이 10건이며이 중 엔테로바이러스 71형(EV71)이 9건으로 확인되었다. 엔테로바이러스 71형(EV71)에 의한 수족구병의 경우 합병증으로 뇌염무균성 뇌수막염 등이 나타날 수 있다고 하면서수족구병에 감염된 영.유아가 수일 내에 사지위약 등 급성 이완성마비증상을 보이는 경우즉시 종합요양기관을 방문하여 진료를 받을 것을 강조하였다.아울러질병관리본부는 지속적인 수족구병 발생증가에 따라 유행을 예방하기 위해서는 특히철저한 손씻기 및 영·유아가 사용하는 집기 등의 청결을 유지하고환자와의 접촉을 피하는 등 수족구병 예방수칙을 지키는 것이 중요하다고 밝혔다.또한 본격적인 하절기가 시작되면서 휴가철 중국홍콩대만 등 수족구병 발생지역 여행 시 개인위생관리에 각별한 주의를 당부하였다.,2010-06-03
540,인공임신중절예방 사회협의체(이하 ‘사회협의체’)는 우리나라 인공임신중절의 심각성에 대한 인식을 같이하고범국민 생명존중 사회분위기 조성을 위한 '사회협의체 협약서‘를 마련하여 본격적인 민·관 연대 활동을 추진한다고 밝혔다.시민단체종교계여성계의료계학계정부 등 26개 기관으로 구성된 사회협의체는 지난 4개월 간의 토론과 의견조정을 통하여 인공임신중절 예방 의지를 담은 협약서를 마련하였다.* 사회협의체 협약서 : 붙임 2참여기관 : 붙임 3 참조사회협의체는 인공임신중절 예방 범국민 운동비(미)혼부모에 대한 사회적 편견 해소 및 실질적인 자립지원피임실천 등에 대한 남녀 공동책임의식 강화 등의 분야에서 상호 협력폭넓은 교류와 지원을 추진할 계획이다.특히사회협의체의 선도적 역할을 통해 인공임신중절 예방운동을 범국민운동으로 확산시켜 인공임신중절 발생 건수(‘05년연간 34만건)를 감소시키고 인공임신중절을 예방하는데 기여할 것으로 기대된다.인공임신중절 예방 범국민 인식개선 운동의 기폭제가 될 ’‘인공임신중절 예방 사회협의체 협약식“은 보건복지부 장관과 26개 기관의 대표 등이 참석한 가운데 6월4일(금) 서울 태평로 프레스센터에서 개최된다.* 사회협의체 협약식 행사개요 : 붙임 1 참조보건복지부 관계자는 “2008년부터 시민단체종교계여성계 등이 참여하는 생명포럼 운영을 통하여 인공임신중절 예방을 위한 담론의 장이 마련되었고공동의 목표를 가진 사회협의체라는 열매를 맺게 된 것에 의의가 있다.”고 밝혔다.이날 행사에는 ‘사회협의체’ 참여기관 소개책자가 배포되며행사장에서는 인공임신중절 예방 홍보물 전시가 동시에 진행된다.보건복지부는 향후 사회협의체의 원활한 운영을 위하여 생명사랑 사이트(www.lovebean.org)를 활용하고참여기관 자체활동 및 협력활동 등을 실시간 연계할 수 있도록 하여 자발적인 국민 참여를 유도할 예정이다.보건복지부 최희주 건강정책국장은 “오늘 협약식을 통해 모처럼 모아진 생명존중 기운을 살려 생명을 귀히 여기는 따뜻한 사회문화를 조성하고세계 일류국의 초석을 견고히 하는 계기가 될 것으로 기대한다.”고 밝혔다.,2010-06-03
539,보건복지부(장관 전재희)는 출산장려 캠페인의 일환으로 자녀 출산에 대한 국민적 관심을 높이고가족의 행복에 대한 긍정적인 인식 개선을 위해 “우리아이 행복” 체험수기 공모전을 개최한다고 밝혔다.공모기간은 오는 6월 4일부터 7월 11일까지 이며공모전 홈페이지(www.i-story.or.kr)를 통해 접수 받는다.응모는 자녀를 임신 중이거나 키우고 있는 모든 국민이며심사결과는 7월 21일 공모전 홈페이지 게재 및 개별 통보된다.공모작으로는 11편을 선정하고대상 1편에 대하여는 보건복지부 장관 상장과 상금 2백만원이 수여된다.이번 공모전은 자녀가 주는 행복에 대한 국민적 공감대 확산이 저출산을 해결하는 가장 중요한 출발이라는 점에서 마련되었으며자녀의 소중함에 대하여 다시 한번 생각해 보는 계기가 될 것으로 기대된다.공모전에서 선정된 작품은 실명으로 신문 매체를 통해 출산양육과 가족의 행복을 전하는 홍보소재로 활용될 계획이며E-book으로도 제작되어 배포될 예정이다.아울러보건복지부는 저출산 국민인식 개선을 위해 6월 4일부터 7월 3일까지 한 달 간 서울(1~8호선)과 5대 광역시 지하철에 액자형 광고를 실시하고성남일산 등 수도권 일부와 6대 광역시의 버스 외부 광고를 실시할 계획이라고 밝혔다.수기 공모전 진행 일정접수기간: ’10.6.4. ~ 7.11. (37일간)심사기간: ’10.7.12. ~ 7.19. (8일간)심사 결과 발표: ’10.7.21. (공모전 홈페이지 게재 및 개별 통보)시상: 추후 공지수상자 선정 및 시상 내역수상자 선정 및 시상 내역시상수상자시상 내역대 상1 명보건복지부장관상 + 상금 200만원우 수 상10 명보건복지부장관상 + 상금 100만원원문보기,2010-06-03
538,보건복지부는 금년 1월 4일부터 운영 중인 사회복지통합관리망이 지속적 자료정비기능개선사용자교육으로 안정적으로 정착되고 있다고 밝힘☞ 6월 4일자 문화일보 12면 ‘공무원들 “통합전산망 너무 어려워요”’ 기사 관련[기사 주요내용]‘사회복지 통합 관리망’ 등 정부가 도입해 운영 중인 각종 통합전산망이 복잡한 사용 절차와 잦은 오류 등으로 일선 공무원들이 이용에 애로를 겪고 있음‘사회복지 통합 관리망’도 제대로 작동되지 않거나 자료검색 오류 등을 일으켜 고객센터에 무려 15만7000여건의 문의 및 불편 사례가 접수돼 있으며 이에 대해서조차 대부분 ‘조치 대기중’이라는 답변만 제시[보건복지부 해명내용]“복잡한 사용절차와 잦은 오류 등으로 공무원들 이용에 애로”“제대로 작동되지 않거나 자료검색 오류 등을 일으켜”에 대하여사회복지통합관리망은 지난 1월 개통 후 일선 사용자들의 의견을 반영한 지속적인 기능개선․보완으로 안정적으로 정착되어 가고 있음그 동안 각 시군구별복지사업별로 분산되어 관리되던 복지대상자 자료를 사회복지통합관리망으로 통합하다 보니기존 시스템에서 전환된 자료가 부정확하거나 일부 기능의 불안정으로 개통 이후 각 지자체의 시스템 이용에 불편을 초래한 점도 있었음그러나 그 동안 지속적인 자료정비 및 시스템 개선사용자 교육을 실시하여 현재는 일선 공무원들이 안정적이고 효율적인 업무처리를 하고 있음“고객센터에 무려 15만7000여건의 문의 및 불편 사례에 대해서조차 대부분 ‘조치 대기중’이라는 답변만 제시”에 대하여전국에서 2만여 명이 넘는 공무원이 사용하는 시스템이어서 사용방법업무처리 절차지침․제도 등에 대한 문의가 많았으나대부분 답변이 완료되었음15만건은 개통이후 모든 유형의 게시글의 누계로 불편사항오류 문의 건수가 아니며남아있는 문의는 이미 기능개선으로 해결된 상태로 답변이 필요하지 않는 사항이 대부분임지자체 문의에 대해서는 전화 또는 포털(복지광장)을 통해 접수하여 즉시 답변해 주고 있으며추가적인 검토와 조치가 필요한 경우 별도로 조치결과를 답변해 주고 있음보건복지부대변인,2010-06-04
537,보건복지부와 구강보건사업지원단대한치과의사협회대한치과위생사협회를 비롯한 범 치과계 단체는 2010년 6월 9일(수) ‘치아건강우리의 미래’를 주제로 제65회 구강보건의 날(치아의 날) 기념 행사를 개최한다.또한지방자치단체 및 각 협회 지부에서는 민ㆍ관 합동으로 다채로운 행사를 실시하는데지역별 행사계획은 붙임파일(제65회 구강보건주간 행사계획)이나 지방자치단체 및 대한치과의사협회(홍보국 : 02-2024-9170~2) 등 행사단체를 통하여 확인할 수 있다,2010-06-07
536,보건복지부와 구강보건사업지원단대한치과의사협회대한치과위생사협회를 비롯한 범 치과계 단체는 2010년 6월 9일(수) ‘치아건강우리의 미래’를 주제로 제65회 구강보건의 날(치아의 날) 기념 행사를 개최한다.1946년 이후 치과계에서는 국민 구강건강의식 고취를 위해 매년 6월 9일을 구강보건의 날*로 정하고 자체적으로 각종 행사를 수행해 왔으며지방자치단체에서도 이에 발맞춰 지역실정에 맞는 각종 구강보건 관련 행사를 추진해 왔다.* 6월 9일이 구강보건의 날인 이유만 6세 전후에 영구치가 나오는데 이 영구치를 잘 관리해서 평생 건강하게 사용하자는 의미에서 6세의 6과 영구치에서 9를 따와서 6월 9일을 구강보건의 날로 지정올해에도 보건복지부는 6월 9일 10시부터 계동 현대빌딩 로비에서 복지부 직원 및 현대빌딩 입주사 직원들을 대상으로 무료 구강건강검진구취검사 등 구강건강체험 및 구강보건홍보물 전시 행사를 개최할 예정이며오후 7시에는 외환은행 본점 강당에서 대한치과의사협회가 주관하여 구강보건의 날(치아의 날) 기념식을 개최할 예정이다.이 기념식에서 국민구강보건 증진에 기여한 유공자에게 보건복지부 장관 표창장이 수여될 계획이다.한편 지방자치단체 및 각 협회 지부는 민.관 합동으로 다채로운 행사를 실시한다.대한치과의사협회 서울시치과의사회는 6월 9일 하루 동안 서울시 전 지역의 치과의원에서 시민들을 대상으로 무료 구강검진을 실시하고충청북도치과의사회는 불우청소년 무료 보철사업을 실시할 예정이며전라북도치과의사회는 6월15일부터 다문화 가족을 위한 무료진료사업을 진행할 예정이다.또한대한치과위생사협회 광주전남치과위생사회는 6.10.(목)까지 건치 장애아동을 선발할 예정이며대한구강보건협회도 구강보건주간 동안 구강보건 캠페인을 전개할 예정이다.한편 지방자치단체에서도 무료구강검진 및 진료건치아동 및 건치노인 선발대회구강보건 교육 등과 같은 다양한 행사들을 계획하고 있다.보건복지부에서는 무료 보철사업 등 다양한 구강보건의 날(치아의 날) 행사가 전국에서 동시다발적으로 개최될 것이라고 전하며지역별 행사계획을 보건복지부 홈페이지(www.mw.go.kr)나 지방자치단체대한치과의사협회(홍보국 : 02-2024-9170~2) 등 행사단체를 통하여 사전에 확인해 둘 필요가 있다고 밝혔다.,2010-06-07
535,<요 약>보건복지부(장관 전재희)는 관계부처(국토해양부.행정안전부.경찰청.서울시 등) 합동으로 노숙인의 자활을 위한 근원 대책을 마련하여 활기찬 사회 건설을 위한 종합적.체계적인 대책들을 수립.추진하기로 함- 노숙인 자활 대책 -노숙인 지원을 위한 제도적 근거 마련① 노숙인 등 주거취약계층 실태 조사② 부랑인․노숙인 지원에 관한 법률 제정노숙인의 삶의 질 개선을 위한 다양한 복지서비스 제공① 거리노숙인을 위한 임시주거지 제공(630명 → 830명)② 매입임대주택(공동생활가정) 지원 사업 대상에 노숙인 포함③ 신규 여성노숙인 쉼터 1개소 개설노숙인의 거리생활 청산을 위한 지원 수단 제공① 쉼터 등 관리자가 있는 등록시설에서 숙식하는 노숙인 대상으로 주민등록 회복 추진② 노숙인 일자리 지원사업 확대③ 노숙인 고용 사회적기업 추가 설립,2010-06-07
534,질병관리본부(본부장 이종구)는 본격적인 하절기를 앞두고 해수 온도 상승과 해안가 방문객 증가로 인해 비브리오 패혈증 환자 발생이 예상됨에 따라해안가 주민과 방문객들에게 감염 예방을 위한 주의를 당부하고비브리오 패혈증 감염 예방을 위해서는간질환이나 만성질환자노약자의 경우해산물을 충분히 익혀 먹는 것이 가장 중요하며특히 피부에 상처가 있는 사람은 바닷물과 접촉하지 말아야 한다고 강조함본부는비브리오 패혈증 발생 규모가‘06년 88명으로 정점을 보인 후 ’07년 59명’08년 49명’09년 24명으로 점차 감소하였으며 매년 6월부터 환자가 발견되었다고 밝힘[표 1]. 2001 ∼ 2009년 동안 연별 비브리오 패혈증 발생 현황연도200120022003200420052006200720082009발생 환자수416080575788594924최근 3년간 연중 발생 시기를 살펴보면 6월에 3명7월에 16명8월에 27명9월에 58명10월에 26명11월에 2명으로 7월에서 10월 사이에 발생이 집중되는 것으로 나타남원문보기,2010-06-07
533,국립재활원(원장 허용)은 장애인의 삶의 질 향상을 위한 아이디어를 공모한다.이번 아이디어 공모전은 장애인단체재활관련 대학 등 장애인 재활분야에 관심있는 자라면 누구나 참석할 수 있다.응모를 희망하는 자는 ◈ 보조기술 분야◈ 임상재활 분야◈ 재활정책 분야 등에 관한 주제의 내용을 파워포인트 10장 내외로 2010년 8월 20일(금)까지 재활연구소 홈페이지(http://ri.nrc.go.kr)로 제출하면 된다.입상작은 오는 9월 9일(목) 보건복지부 국립재활원에서 주최하는 「국립재활원 재활연구소 개소 2주년 기념 국제학술대회」행사에서 시상될 예정이며대상(1팀)에게는 상금 50만원 및 상장최우수상(3팀)에게는 각 상금 30만원 및 상장우수상(5팀)에게는 각 상금 10만원 및 상장이 제공된다.자세한 내용은 국립재활원 재활연구소 홈페이지(http://ri.nrc.go.kr)를 참조하면 된다.,2010-06-07
530,보건복지부(장관 전재희)는 6월 8일 개최된 금양98호 선원(9명)에 대한「의사상자심사위원회」심의 결과 천안함 실종자 수색작업에 참여했던「금양98호」선원들이 의사자로 인정되지 못했다고 발표했다.※ 「의사상자제도」란 직무외의 행위로 위해에 처한 다른 사람의 생명·신체 또는 재산을 구하다가 사망하거나 부상을 입은 사람과 그 유가족에게 그 희생과 피해정도 등에 알맞은 예우와 지원을 하는 제도「의사상자심사위원회」는「금양98호」의 침몰 상황이 의사자로 인정되기 위한 필수요건인 급박한 위해상황이었는지 여부와 다른 사람에 대한 직접적·적극적인 구조행위가 있었는지 여부에 대해 심의한 결과 의사자로 인정되기 어렵다는 결정을 했다고 밝혔다.관계당국이 보내온 조사결과에 따르면「금양98호」는 지난 4월2일 천안함의 실종자 수색작업을 완료하고조업구역으로 2시간40분 정도 항해하다가 영해를 벗어난 공해상에서 다른 선박에 부딪혀 침몰한 것으로 보고되었다.「의사상자심사위원회」는「금양98호」의 침몰당시 상황이즉각적인 조치를 취하지 않으면 타인의 생명·신체 또는 재산에 중대한 위험이 발생할 것이 확실시되는 급박한 상황이라고 보기 어렵고다른 사람의 생명 등을 구하기 위한 직접적·적극적인 구조행위가 있었다고 보기 어렵다고 판단했다.※ 의사상자 등 예우 및 지원에 관한 법률 제2조(정의)“구조행위”란 자신의 생명 또는 신체상의 위험을 무릅쓰고 급박한 위해에 처한 다른 사람의 생명·신체 또는 재산을 구하기 위한 직접적·적극적 행위를 말한다.「금양98호」의 사고경위를 살펴보면지난 3월31일 해군제2함대사령부의 협조요청에 의해 천안함의 실종자 수색작업(4월2일)에 참여한 것은 사실이지만수색작업을 14시59분에 시작하여 15시17분에 중단하고 양망(그물걷이)을 17시21분에 완료 후 조업구역으로 2시간40분 정도 항해를 하다 공해상에서 다른 선박에 부딪혀 침몰한 것으로위의 상황이 타인의 생명·신체 또는 재산에 중대한 위험이 발생할 것이 확실시 되는 급박한 위해 상황이라고 보기 어렵고다른 사람의 생명 등을 구하기 위한 직접적·적극적 행위가 있었다고 보기 어렵다고 보아 의사자로 인정하지 않았다고 밝혔다.※ 시간대별 사고 경위13:00∼14:03 : 현장 이동(대청도→천안함 현장) 및 탐색 준비14:59 : 탐색 시작(금양98호 등 10척)15:17 : 탐색 중단저인망어선 양망(그물걷이) 시작17:21 : 양망 완료계획된 조업구역으로 향함20:01 : 금양98호와 타이요 1호 충돌20:30 : 금양98호 침몰* 해군제2함대사령부 공문 및 인천해양경찰서 관련자료 인용「의사상자심사위원회」는「금양98호」선원들이 국가의 협조요청에 의해 천안함 실종자 수색작업을 마치고 조업구역으로 향하던 중 불의의 사고를 당하게 되어 심히 안타깝고 가슴 아프지만그간의 의사상자 심의 사례와 형평을 기하고 법적 안정성을 유지하기 위해 불가피한 결정이었음을 밝혔다.참고로「의사상자심사위원회」는 지난 2009년에 실종원문보기,2010-06-08
532,"보건복지부(장관 전재희)는 시장형 실거래가제도 도입을 위한 국민건강보험법 시행령이 6월 1일 국무회의를 통과하여 10월 1일 시행된다고 밝혔다.시장형 실거래가제도의약품 리베이트 근절을 위해 ’10.2.16. 발표한 「의약품 거래 및 약가제도 투명화 방안」의 일환으로 도입되며병원․약국 등 요양기관이 의약품을 상한금액보다 저렴하게 구입하면 그 혜택을 환자와 요양기관이 공유할 수 있도록 하는 제도※ 2010년 10월 1일 이후 구입계약을 체결한 의약품부터 적용시장형 실거래가 제도의 법적 근거가 마련됨에 따라보건복지부는 본격적으로 관련 고시 개정과 청구소프트웨어 개발․인증 준비 작업에 착수하였다.먼저이미 개정안 행정예고(4.22.~5.12.)를 마친 「요양급여비용 청구방법심사청구서·명세서서식 및 작성요령(고시)」을 시행령 공포일에 맞춰 공포할 예정이다.주요 개정 내용을 보면시장형 실거래가 제도 시행으로 요양기관에서 의약품의 상한금액과 구입금액 차액의 일부를 청구함에 따라 요양급여비용 명세서 서식 등에 ‘약제상한차액’란 및 ‘수진자요양급여비용총액’란을 신설하고동 제도가 올해 10월 이후 구입계약을 체결한 의약품부터 적용됨에 따라 의약품 구입내역 목록표에 ‘계약일자’란을 신설하였다.아울러청구소프트웨어가 9월 말까지 요양기관에 배포될 수 있도록 교육·홍보 등에도 만전을 기할 예정이며7월까지는 프로그램을 개발하여8월부터 인증을 시작할 계획이다.또한 시장형 실거래가제도에 따른 세부 약가인하 방안과 절차를 내용으로 하는 보건복지부 고시 개정안을 6월 중 행정예고하여 의견을 수렴할 예정이다.※ 「약제 및 치료재료의 구입금액에 대한 산정기준(고시)」「신의료기술등의 결정 및 조정기준(고시)」시장형 실거래가제도 실시와 함께 달라지는 내용[국민]요양기관이 의약품을 저렴하게 구입한 정도에 비례해 약가 본인부담액 감소[요양기관]요양기관은 의약품 상한금액과 구입금액의 차액의 70%를 건강보험심사평가원에 청구모든 요양기관은 의약품 구입내역목록표를 제출의약품 구입내역목록표에 계약일자 기입[약가 관리]약가 사후관리는 신원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2010-06-08
531,보건복지부(장관 전재희)는 건강기능식품 행정의 효율성을 높이고민원인의 편의를 도모하기 위해건강기능식품 관련 업무를 지방식품의약품안전청 및 지방자치단체에 위임하는 내용의 「건강기능식품법 시행령 및 시행규칙 개정안」을 5월 1일부터 시행한다고 밝혔다.건강기능식품법 시행령 및 시행규칙개정안의 주요내용은 다음과 같다.지금까지 식품의약품안전청장에게 허가받거나 신고하던 건강기능식품 제조업 허가건강기능식품 품목제조신고품질관리인의 선·해임신고우수건강기능식품 제조기준 적용업소 지정신청 등의 업무는 지방식품의약품안전청장에게영업자 준수사항 이행점검허위·과대광고의 금지 위반 점검자가품질검사 이행점검 등 현지성이 높은 지도․점검업무는 지방자치단체장에게 위임하게 된다.보건복지부 관계자는 이번 건강기능식품법 시행령 및 시행규칙 개정안 시행으로“중앙행정기관은 정책결정과 광역업무의 기능을 수행하고 지방식품의약품안전청 및 지방자치단체에서는 현지성이 높은 집행업무를 담당함으로써행정의 효율성 제고민원인의 편의증진 및 지방분권 촉진 등의 효과가 있을 것으로 기대된다.“고 밝혔다.,2010-06-08
529,보건복지부(장관 전재희)는 국내 대표적 편의점 기업인 (주)보광훼미리마트(사장 백정기)와 6월 9일(수) 15시노인일자리 창출을 위한 “시니어 스텝업(Senior Step-up)” 협약식을 체결했다.양 기관은 이번 협약을 통해 금년에 시니어 스태프(Senior Staff) 일자리 60개 창출을 시작으로 2014년까지 약 1 500개의 노인 일자리를 창출할 계획이다.“시니어 스텝 업”사업은 정부는 일정기간 동안 인턴실습비를 지원하고기업은 일선 유통 가맹점에 정식직원으로 고용하여 노인 일자리를 확충하는 것을 목적으로 한다.시니어 스태프로 참여하는 노인은 고용희망 가맹점에 취업 연계되어1개월의 실습교육을 마친 후최소 2개월 이상 고용을 보장받는다.실습교육기간 동안에는 정부에서 참여 노인에게 약 65만원의 실습비를 지원하고그 이후에는 (주)보광훼미리마트에서 급여를 지급한다.또한 업무 성과에 따라 고용 부점장 직위 부여 등 고용 안정화 및 창업 기회도 제공 받을 수 있다.시니어 스태프로 일하기를 희망하는 노인들은 ① 서류제출(6월 21일~7월 2일) ② 서류 및 면접심사 ③ 소양․직무교육 및 테스트④ 1개월 인턴기간(7월 중순)⑤ 정식스태프 채용의 단계를 거쳐 사업에 참여할 수 있다.구체적 모집 공고는 서울 및 경기 일부지역의 점포선정 결과에 따라 한국노인인력개발원 홈페이지(www.kordi.or.kr)를 통해 이루어질 예정이다.한편보건복지부 관계자는 “이번 훼미리마트의 모범사례 확보를 통해 향후 유통업계 전반으로 노인인력 진출을 확대해 나갈 계획”이라고 밝혔다.,2010-06-09
528,보건복지부(장관 전재희)는 ’09년 기초노령연금 수급률 집계 결과 12월 현재 363만 명이 넘는 노인에게 기초노령연금을 지급하였다고 밝혔다.기초노령연금을 받은 노인은 ’08년 12월 290만 명에서 ’09년 12월 363만 명으로 1년 동안 73만 명이 증가하였다.보건복지부가 ’09년부터 기초노령연금 지급대상을 전체노인 70%수준까지 확대함에 따라 ’09년 5월 이래 지속적으로 전체노인의 69% 이상에게 기초노령연금이 지급된 것으로 나타났다또한 ’09년 기초노령연금 지급을 위하여 국비와 지방비를 합쳐 총 3조 4천억 원의 예산이 소요된 것으로 나타났다.한편시․도별 기초노령연금 수급률을 보면전남이 86.1%로 가장 높았고 그 다음 경북(80.9%)전북(80%) 순이었으며서울시가 53.2%로 가장 낮았고 경기도가 59.7%로 그 뒤를 이었다.시․군․구별 수급률은 전남 완도군이 94.7%로 가장 높게 나타났으며 서울 서초구는 28.5%로 가장 낮은 수급률을 보였다.특히 농어촌 81개 지역 중 60개 지역이 수급률 80%가 넘는 것으로 나타나 도시지역에 비해 기초노령연금의 혜택을 받으시는 노인의 비율이 높았다.성별로는 기초노령연금을 받고 있는 전체 노인 중 남성이 34.7%여성은 65.3%로 여성이 기초노령연금의 혜택을 더 많이 받는 것으로 나타났다.연령별로는 기초노령연금을 받는 노인 중 70대가 178만명으로 전체 수급자의 49%를 차지해 가장 비중이 높았다.연령대별 노인 수 대비 수급자 비율이 가장 높은 연령대는 90대로 90대 노인의 90.9%가 기초노령연금을 받고 있었으며 연령대가 높을수록 수급률이 높은 경향을 보였다.가구유형별로 보면노인 단독가구인 수급자가 53.4%로 노인부부가구 수급자 46.6%보다 비중이 높았다.한편보건복지부는 ’09년도 기초노령연금 지급대상 363만 명을 ’10년도에는 12만 명 확대하여 375만 명의 노인에게 기초노령연금을 지급할 계획이라고 밝혔다.,2010-06-09
527,지난 6월 1일(화) 14:00에 열린 건강보험정책심의위원회(위원장: 보건복지부 차관)는 병리조직검사 재분류 및 기준개선 이후 증가된 재정 증가분 중 자연 증가분 및 합리적 기준개선에 의한 증가분을 제외한수가 재분류에 따라 발생한 항목간 청구빈도 이동 등에 의한 증가분에 대한 상대가치점수 조정(가격 조정)을 결정했다.이번 결정은 2008년 병리조직검사 수가 재분류(5개 → 13개) 및 적출범위 산정 기준 개선 당시 일정기간(1년) 동안 청구현황을 모니터링하여 자연증가 수준 이상으로 재정소요가 증가한 경우 수가를 재조정하기로 한 것에 대한 후속조치였다.2009년의 건강보험 청구현황을 모니터링한 결과 ‘병리조직검사 행위 재분류’ 이후 총 327.6억원의 재정이 추가 소요된 것으로 파악되어 전액 조정 필요성이 제기되었으나병리조직검사를 통한 검사기술의 정확성 증진 등 국민적 편익을 고려하여 연평균 증가율 수준의 자연증가와 합리적 기준 개선에 의한 재정증가(155.9억원)에 대해서는 인정하고2009년 수가 재분류에 따라 청구 빈도가 증가하여 발생한 재정증가(171.7억원)분에 대해서는 수가를 조정하기로 했다. (붙임참조)이번 병리조직검사 수가 조정(안)은 관련 학회와의 사전협의(4회)전문가회의 및 설명회(2회) 및 상대가치기획단 회의 등 여러 단계의 의견수렴 및 공론화과정을 거쳐 최종적으로 건강보험정책심의위원회에서 의결되었으며 오는 7월부터 시행될 예정이다.,2010-06-09
526,보건복지부(장관 전재희)는 올 7월 시행하는 장애인연금제도의 홈페이지(www.e-welfare.go.kr/pension)를 구축하여 5월 20일부터 서비스에 들어갔다고 밝혔다.장애인연금 홈페이지는 1단계 서비스로 올 7월부터 시행되는 장애인연금 제도를 소개하고 있다.향후 2단계 서비스로서“내 연금 알아보기” 코너를 구축하여장애등급과 소득 및 재산을 입력하면 장애인연금 수급대상자 여부를 알려주는 기능을 추가하며“온라인 상담기능”을 구축하여장애인연금과 관련된 온라인 상담을 진행할 계획이다.이외 부가적으로 장애인관련 정책 및 최신뉴스게시판 기능을 추가하여 정책 고객들의 만족도를 향상시킬 예정이다.장애인연금은 18세 이상 중증장애인들이 매월 일정 금액을 연금으로 받는 사회보장제도이다.장애수당과는 달리 「장애인연금법」에 의해 보장되며임금상승률 등을 반영하여 매년 인상된 연금을 받게 된다.장애인연금제도와 관련하여 궁금한 점은장애인연금 홈페이지(www.e-welfare.go.kr/pension)를 참고하거나보건복지부 콜센터(국번 없이 129)에 문의하면 된다.,2010-06-11
525,보건복지부(장관 전재희)는 「세계 노인학대 인식의 날(6. 15.)」을 맞이하여「전국 노인학대 실태조사」결과를 발표하고‘노인학대 예방 및 대응강화 방안’을 마련하였다.이 조사는 전국 노인을 대상으로 한 최초의 노인학대 실태조사이며개요는 다음과 같다.<전국노인학대 실태조사 개요>조사기간 : ’09. 4. ∼’10. 4.조사대상 : 전국 노인(6 745명)일반 국민(2 000명) 및 전문가(177명)조사내용 및 방법(노인) 학대받은 경험에 대한 면접조사(일반 국민) 노인학대에 대한 인식·원인·심각성 전화 조사(전문가) 한국형 노인학대 선별지표 개발.검증노인학대의 심각성 및 정책방안에 대한 인식 파악조사주관기관 : 한국보건사회연구원,2010-06-14
