,내용,등록일
902,"메르스(중동호흡기질환) 일일 현황치료 중 17명(9.1%)퇴원 133명(71.5%)사망 36명(19.4%)으로 확진 총 186명전일대비 치료 중 1명 감소퇴원자 1명 증가사망자 변동 없음확진 변동 없음총괄 현황보건복지부 중앙메르스관리대책본부는 7.16일 06시 현재치료 중인 환자는 17명(9.1%)으로 1명 줄었고퇴원자는 1명 늘어 총 133명(71.5%)으로 증가하였다고 밝혔다.사망자는 36명(19.4%)으로 전일 대비 변동이 없었고7.4일 이후(열하루째) 신규 확진이 없어 전체 확진 인원은 186명으로 변동이 없었다.<총괄 현황>[단위 : 명]<총괄 현황>구분치료 중퇴원사망확진누계(7.16. 06:00)17 (안정적 13  불안정 4)13336186전일대비 증감△1100변동 세부 현황(퇴원) 1명이 7.15일 퇴원하여 전체 퇴원자는 133명으로 늘었다.신규 퇴원자는 185번째(여25세)로 확진된 환자이다.<퇴원자 현황>[단위 : 명(%)]<퇴원자 현황>계성별연령남여0∼910∼1920∼2930∼3940∼4950∼5960∼69원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2015-07-16
901,건보료 부과체계 개편안과 관련하여 개선안 마련중이나 아직 구체적 확정 사항은 없음☞ 7월 16일자 연합뉴스(“내년 7월 고소득 직장인‧피부양자 45만명 건보료 오른다”) 기사 관련기사 주요내용내년 7월부터 저소득 지역가입자에게 최소보험료 일률 부과월급외 종합소득 2천만원 이상 직장인 건보료 부과 및 종합소득 2천만원 넘는 피부양자에게 건보료 부과해명 내용그동안 건강보험 부과체계 개선을 위한 당정협의체에서 쟁점사항에 대해 논의해 왔음앞으로 당정협의체에서 논의된 내용을 바탕으로 개선안을 마련할 예정이고 아직 구체적으로 확정된 사항은 없음이번주에는 건강보험 부과체계를 논의하는 당정협의체가 예정되어 있지 않음,2015-07-16
900,보건복지부는 “관절염 유전자 신약(코오롱생명과학 티슈진 C) 16년 연구 무산될 판” 한국경제(15.7.16) 기사에 대해 다음과 같이 설명합니다.기사 주요내용퇴행성 관절염 유전자 치료제(티슈진C코오롱생명과학)가 생명윤리법 규정에 근거하여 국내에서 판매가 어려울 전망이라는 내용을 보도하며보건복지부 관계자가 “퇴행성 관절염은 생명을 위협하는 심각한 장애로 볼 수 없기 때문에 법이 바뀌지 않는 한 허가를 내 줄 근거가 없다”고 보도함설명 내용2012년 생명윤리법 개정에 따라 유전자 치료제 연구 대상 질환이 외국에 비해 과도하게 제한되고 있는 측면이 있으며법 개정 이전 개발 중인 유전자 치료제의 인허가 여부에 대한 문제 제기가 있었음이러한 문제를 해결하기 위해 제6차 무역투자 활성화 대책 회의(‘14.8월)에서 유전자 치료제 연구 허용 범위를 국제적 기준에 맞게 합리적으로 개선하기로 결정하였으며국회에서도 2건의 법률 개정안이 발의되어 보건복지위원회 법안심사 소위원회에 계류중임* 문정림의원 대표발의(‘14.12월)박인숙의원 대표발의(’15.6월)보건복지부는 생명윤리법이 개정되어 유전자 치료제 연구 활성화 및 국민건강 증진에 기여할 수 있도록 지속적으로 노력중이며퇴행성 관절염 유전자 치료제 등 연구가 현행법에 부합하는지 여부는 각각의 사례별로 충분한 전문가 논의를 거쳐 판단이 필요함,2015-07-16
899,『일과성 대뇌 허혈성 발작』70대 이상 환자수 증가2014년 건강보험 진료인원 11만 2 358명(인구 10만명당 223.3명)노인인구의 증가로 70세 이상의 진료인원수는 증가하는 추세임일과성 대뇌 허혈성 발작이 발생한 후 10~20%의 환자에서 90일 이내에이 중 50%가 48시간 이내에 뇌경색이 일어날 수 있음증상 발생 시 최대한 빨리 급성기 뇌졸중 치료시설에 방문하면 혈전용해술혈관확장술혈전제거술의 최급성기 치료를 받을 수 있음「일과성 대뇌 허혈성 발작」은 뇌로 가는 혈액이 일시적으로 부족해서 생기는 뇌졸중 증상이 발생한 지 24시간 이내에 완전히 회복되는 것을 말함국민건강보험공단(이사장 성상철)이 2010년부터 2014년까지 『일과성 대뇌 허혈성 발작 및 관련 증후군(G45)』의 건강보험 진료환자 진료비 지급자료를 분석한 결과2014년 ‘일과성 대뇌 허혈성 발작 및 관련 증후군(이하일과성 대뇌 허혈성 발작)’ 진료인원은 11만 2 358명으로성별로는 남자 44.0%여자 56.0%로 여자가 약 10% 이상 많았다.연령대별로는 70대가 28.0%로 가장 많았고60대가 26.6%50대가 21.1%80세 이상이 11.8% 순이었고70대 이상의 고령층이 39.8%를 차지하였다(그림 1).2014년 ‘일과성 대뇌 허혈성 발작’ 인구 10만명당 진료인원은 223.3명으로 2010년 231.1명 이후 최근 5년 동안 연평균 증가율은 –0.9%로 감소하였다(표 1).‘일과성 대뇌 허혈성 발작’ 인구구분2010년2011년2012년2013년2014년연평균 증가율진료인원전체113 013117 340116 978113 867112 358-0.1남자48 35450 44450 51549 83249 4900.6여자64 65966 89666 46364 03562 868-0.7인구 10만명당 진료인원원문보기,2015-07-16
898,기사 주요내용질병관리본부 내 위기대응센터가 생기고 국장급이 담당그 아래 대응반 3개 설치17개 광역시도의 위기대응팀 꾸려짐6개 지역본부 설치방안을 검토했지만 질본 독립문제가 불거질 것을 우려해 검토단계에서 무산해명내용위 기사에서 언급하고 있는 위기대응센터 등 질병관리본부 조직개편안은 현재 검토되고 있는 내용과 다르며현재 국가방역체계강화를 위한 개선안들이 실무차원에서 검토되고 있음을 알려드립니다.,2015-07-16
890,정부는 생애주기별 맞춤형 복지를 위해 관련 정책들을 핵심 국정과제들로 선정하여정상 추진 중에 있음을 밝힙니다.☞ 7월 17일자 JTBC 뉴스 ‘복지정책26개 중 4개 이행...대선 공약 줄줄이 후퇴’ 기사 관련기사 주요내용박 대통령이 공약했던 복지정책 가운데 대부분은 축소되거나 아예 시작도 못해기저귀값·분유값 지원 사업 대상 축소* 소득 기준을 최저생계비 150% 미만에서 100%미만으로 변경하고분유값 지원 대상도 에이즈암 등 치명적인 질병이 있는 경우로 한정65세 이상 임플란트 비용 지원 공약은 70세 이상으로 바뀜축소된 공약들은 4대 중증질환 진료비 전액 부담 등 이번 정부의 핵심공약해명내용정부는 생애주기별 맞춤형 복지를 위해 관련 정책들을 핵심 국정과제들로 선정하여 정상 추진 중에 있음1. 기저귀값·분유값 지원 사업 대상 축소 관련아직 사업이 시작되지 않은 상황이며구체적인 사업 지원 대상을 검토 중임<참고> 한국개발연구원(KDI) 예비타당성 조사 결과에서는 재정상황을 고려하여 처음에는 지원대상을 적게 설정한 후 점진적으로 지원대상을 확대할 것을 권고하였으며현재 단계적인 지원 대상 확대방안을 검토 중임분유값 지원 대상을 치명적인 질병이 있는 경우로 한정한다는 것은 사실이 아니며모유수유 권장 기조를 고려하여 모유수유가 불가능한 질병이 있는 경우 분유를 지원하고자 함2. 65세 이상 임플란트 비용 지원 70세 이상으로 변경 관련’16년까지 만65세 이상에 대해 건강보험을 적용키로 하였으며계획에 따라 금년 7월 1일 만 70세 이상에 대해 시행 중’14년 만 75세 이상 건강보험 적용을 시작으로’15년 만70세 이상’16년 만 65세 이상으로 대상자를 단계적으로 확대* 국정과제 세부실행 계획 및 ’14.5월 건강보험정책심의위원회 의결․발표3. ‘4대 중증질환 보장성 강화’는 박근혜 정부의 핵심 국정과제로 정상 추진 중임’16년까지 4대 중증질환(암·심장·뇌혈관·희귀난치질환) 진단·치료에 필요한 모든 의료는 건강보험 적용 예정* 4대 중증질환 보장강화계획 발표(’13.6월)’15.6월 말 현재 총176개 항목 급여 확대로 환자 의료비 부담 완화,2015-07-17
893,삼성서울병원 20일 00시부터 부분폐쇄 해제추가 확진 환자 발생이 없으면 오늘 7월 20일 00시부터 삼성서울병원의 부분폐쇄가 해제 된다.보건복지부 중앙메르스관리대책본부는 17일 오전 삼성서울병원에서 즉각대응팀특별방역단서울시 등 관계 기관 담당자들이 모여삼성서울병원의 부분폐쇄 해제 시점 등에 대한 논의가 이루어졌다고 밝혔다.이날 회의에서 즉각대응팀은 7.3일 및 7.5일 확진 환자(15명) 이송 후 삼성서울병원과 관련된 추가 확진 환자가 발생하지 않았고확진환자 치료 병실 등 87개 병실 등에 대한 소독* 작업 완료 되었으며* 락스 소독 2회 이상 실시 후 과산화수소 훈증소독 실시소독 결과는 미생물학적 평가를 통해 확인직원 발열 모니터링ㆍ입원 환자 모니터링 등 즉각대응팀 권고사항*이 문제없이 이행되었다는 점* 직원 모니터링 및 유증상자 관리입원 환자 중 폐렴 전수조사이동형 음압기 도입환경 재소독 및 추가 조치 시행외래 선별 진료소 운영 등확진환자 접촉 의료진에 대한 전원 자가 격리 조치 이후 근무 복귀* 또한 원활하게 진행**되고 있는 점 등을 종합적으로 고려하여* 14일간 자가 격리 조치 후 PCR 검사 2회 실시(2회 모두 음성인 경우 복귀)** 7.20일 00시기준 확진자를 진료했던 모든 의료진도 격리 해제7.20일* 00시부터 부분폐쇄를 해제하기로 결정하였다.* 확진 환자 이송일인 7월 5일을 기준으로 메르스 최대 잠복기인 14일 고려아울러삼성서울병원의 재개원은 관련 지침에 따라 서울시에서 결정하되즉각대응팀과의 논의 결과에 따라 부분 폐쇄 해제일인 20일에 진료 정상화가 이루어 질 수 있도록 환경 PCR 등 일련의 절차를 진행할 예정이다.,2015-07-17
895,「지역보건법」시행령․시행규칙 개정안 입법예고보건복지부(장관 문형표)는 지역보건법 시행령 및 시행규칙 개정안을 마련하고7월 17일부터 8월 26일까지 입법예고한다고 밝혔다.이번 개정안은 「지역보건법」 전부개정(‘15.11.19. 시행)에 따라 건강생활지원센터의 인력 기준 등 세부 사항을 정하고보건소 전문인력의 최소배치기준을 개선하는 내용을 담고 있다.※ 건강생활지원센터 : 보건소 업무 중에서 지역주민의 만성질환 예방 및 건강한 생활습관 형성을 지원하기 위하여 지자체가 보건소 산하에 설치(지역보건법 제14조). 도시지역 보건지소 확충 사업(‘07～’13)이 ‘14년도부터 건강생활지원센터 확충 사업으로 전환우선건강생활지원센터는 지역 주민의 만성질환 예방 및 생활습관 개선을 지원하기 위하여 읍․면․동에 설치할 수 있으며센터장은 보건의료인 또는 5년 이상 근무경력이 있는 보건직공무원* 중에서 시․군․구청장이 임명하고의료․간호․영양 및 운동 분야의 전문인력을 두도록 하였다 (시행령 §15시행규칙 별표 2).※ 지방공무원 임용령 별표에 따른 보건․식품위생․의료기술․의무․약무․간호․보건진료 직렬이를 통해국민들의 건강증진 활동을 체계적으로 지원할 공공인프라가 확충되고개인맞춤형 건강프로그램이 활성화 되는 계기가 될 것으로 전망된다.또한현행 보건소 전문인력 중 한의사는 농어촌지역에 배치하도록 규정하고 있으나개정안에서는 도시지역 보건소에도 한의사를 배치하도록 하였다 (시행규칙 §4별표 2).이를 통해 지역 주민의 건강수요에 맞추어 보건소에서 한방건강증진사업이 보다 활성화될 것으로 기대된다.<지역보건기관 전문인력 배치기준 개선방안><지역보건기관 전문인력 배치기준 개선방안>구분현행개정보건소 (한의사)도농복합시 및 군 지역에  한의사 배치(1인)도시지역에도 한의사 배치(1인)보건지소의사(1)  치과의사(1)  간호사․간호조무사(3)  치과위생사(1)* 치과의사는 공보의의사(1)  치과의사(1)  한의사(1)  간호사․간호조무사(3)  치과위생사(1)* 치과의사  한의사는 공중보건의사건강생활 지원센터-의사 또는 한의사(1)  간호사 또는 간호조무사(3)  물리치료사 또는 체육지도자(1)  영양사(1)* 건강생활지원센터의 의사 또는 한의사는 촉탁 등 비상근 가능보건복지부는 입법예고 기간 중 국민의 의견을원문보기,2015-07-17
897,’15.7.17(금) 중앙일보머니투데이 등문형표 장관 “8월 15일 메르스 ‘해방 선언’ 관련 기사에 대하여 아래와 같이 설명합니다.기사 주요내용문형표 보건복지부장관은 16일 국회 메르스대책특위에서“앞으로 환자가 발생하지 않는다는 전제 하에 메르스 사태 종식선언은 언제쯤이면 가능하냐”란 질의에 대해“추가 환자가 발생하지 않는다면 8월 15일쯤으로 보고 있다”고 답함설명내용보건복지부 장관이 메르스대책특위에서 메르스 종식선언의 시점이 오는 8월 15일 경이 될 것이라고 언급한 발언의 취지는해당 질문을 받을 당시 시점(16일)을 기준으로 가정*을 할 경우다음달 중순(15일경)이 된다는 견해가 있다는 것을 설명하는 과정에서 착오로 인해 나온 것으로* 마지막 환자가 당일(16일) 메르스 음성 판정을 받는다는 가정하에잠복기의 두배인 28일을 산술적으로 계산하여 적용할 경우보건당국이 WHO와 협의 하에 공식적으로 종식 선언을 검토하고 있는 날짜와는 무관함을 알려드림,2015-07-17
894,국민연금 주식 의결권행사 전문위원회 회의 결과「국민연금기금 주식 의결권행사 전문위원회(위원장 김성민 한양대학교 교수)」는 2015년 7월 14일(화) 전문위원회 회의 결과를 다음과 같이 밝힘기금운용본부가 삼성물산과 제일모직의 합병건(이하 본건)을 국민연금 주식의결권행사전문위원회(이하 전문위원회)에 판단 결정을 요청하지 않았으므로 전문위원회는 본 건에 대하여 심의·의결하지 않았다.전문위원회는 관련 규정 및 지침 등의 불명확성 때문에 기금운용본부가 본 건을 전문위원회에 판단 요청할 것인지 결정하기 어려운 사정이 있었음을 상당부분 공감하였다.그러나전문위원회 입장에서는 과거 선례나 규정의 취지 등에 비추어 전문위원회에 판단요청을 하지 않은 것에 대해 아쉬움을 표시한다.향후 논란이 최소화될 수 있도록 규정개정 등 제도 개선을 하도록 기금운용위원회에 요청한다,2015-07-17
896,메르스(중동호흡기질환) 일일 현황치료 중 16명(8.6%)퇴원 134명(72.0%)사망 36명(19.4%)으로 확진 총 186명전일대비 치료 중 1명 감소퇴원자 1명 증가사망자 변동 없음확진 변동 없음보건복지부 중앙메르스관리대책본부는 7.17일 06시 현재치료 중인 환자는 16명(8.6%)으로 1명 줄었고퇴원자는 1명 늘어 총 134명(72.0%)으로 증가하였다고 밝혔다.7.4일 이후(열이틀째) 신규 확진이 없어 전체 확진 인원은 186명으로 변동이 없었다.<총괄 현황>[단위 : 명]<총괄 현황>구분치료 중퇴원사망확진누계(7.17. 06:00)16 (안정적 12  불안정 4)13436186전일대비 증감△11007.17일 06시 현재격리 중인 사람은 총 155명으로 전날보다 103명(△39.9%) 줄었고격리가 해제된 사람은 총 16 538명으로 하루 동안 106명이 새롭게 격리에서 해제되었다.전체 격리자(155명) 중 자가 격리자는 135명으로 97명(△41.8%) 줄었고병원 격리자는 6명(△23.1%) 감소한 20명으로 집계되었다.<격리 및 해제 현황>[단위 : 명(%)]<격리 대상 및 해제 현황>구분격리 대상자격리 해제자총자가병원누계(7.17. 06:00)1551352016 538전일대비 증감△103△97원문보기,2015-07-17
889,메르스(중동호흡기질환) 일일 현황치료 중 15명(8.1%)퇴원 135명(72.6%)사망 36명(19.4%)으로 확진 총 186명전일대비 치료 중 1명 감소퇴원자 1명 증가사망자 변동 없음확진 변동 없음총괄 현황보건복지부 중앙메르스관리대책본부는 7.18일 06시 현재치료 중인 환자는 15명(8.1%)으로 1명 줄었고퇴원자는 1명 늘어 총 135명(72.6%)으로 증가하였다고 밝혔다.7.4일 이후(열사흘째) 신규 확진이 없어 전체 확진 인원은 186명으로 변동이 없었다.<총괄 현황>[단위 : 명]<총괄 현황>구분치료 중퇴원사망확진누계(7.18. 06:00)15 (안정적 11  불안정 4)13536186전일대비 증감△1100183번째(여24세) 확진 환자의 퇴원으로 전체 퇴원자는 135명이며57명이 새롭게 격리에서 해제되어격리 중인 사람은 총 98명이다.,2015-07-18
887,메르스(중동호흡기질환) 일일 현황치료 중 14명(7.5%)퇴원 136명(73.1%)사망 36명(19.4%)으로 확진 총 186명전일대비 치료 중 1명 감소퇴원자 1명 증가사망자 변동 없음확진 변동 없음총괄 현황보건복지부 중앙메르스관리대책본부는 7.19일 06시 현재치료 중인 환자는 14명(7.5%)으로 1명 줄었고퇴원자는 1명 늘어 총 136명(73.1%)으로 증가하였다고 밝혔다.7.4일 이후(열나흘째) 신규 확진이 없어 전체 확진 인원은 186명으로 변동이 없었다.<총괄 현황>[단위 : 명]<총괄 현황>구분치료 중퇴원사망확진누계(7.19. 06:00)14 (안정적 11  불안정 3)13636186전일대비 증감△1100* 전일 불안정 환자 4명 중 1명 안정으로 전환(인공호흡기 제거)119번째(남35세) 확진 환자의 퇴원으로 전체 퇴원자는 136명이며30명이 새롭게 격리에서 해제되어격리 중인 사람은 총 68명이다.[붙임] 메르스 확진(퇴원/사망/치료 포함) 및 격리 현황붙임 : 메르스 확진(퇴원/사망/치료 포함) 및 격리 현황(7.19. 06:00 기준)총괄표[단위 : 명]<총괄표>기준일자확진퇴원사망치료 중격리 대상자격리 해제자신규누계신규누계원문보기,2015-07-19
885,정부는 한국경제 보도와는 무관하게 이미 유전자 치료 연구 허용기준 완화를 위해 생명윤리법 개정을 추진하고 있었음을 밝힙니다.☞ 7월 17일자 한국경제 “정부유전자 치료 막는 생명윤리법 연내 개정” 기사 관련기사 주요내용보건복지부가 코오롱 생명과학이 16년째 개발중인 퇴행성 관절염치료제가 생명윤리법 규제에 묶여 국내 판매가 어려운 상황에 처했다는 한국경제신문 보도가 나가자 적극적으로 규제 완화에 나선 것해명내용정부는 제6차 무역투자 활성화 대책 회의(‘14.8월)에서 유전자 치료 연구 허용 범위를 국제적 기준에 맞게 합리적으로 개선하기로 이미 결정한바 있으며 이를 위해 생명윤리법 개정을 추진하고 있음* 문정림의원 대표발의(‘14.12월)하여 법안심사 소위원회에 계류중임박인숙의원 대표발의(’15.6월)따라서정부가 한국경제 신문 보도가 나가자 적극적으로 규제 완화에 나선 것이라는 기사 내용은 사실과 다름을 밝힙니다.,2015-07-19
883,맞춤형 기초생활보장제도로 생애주기별 맞춤형 복지 큰 틀 마련민·관 합동으로 복지사각지대 발굴 노력을 집중하여 총 42만명 신규 신청7.20일 기존 수급자 및 신규 수급자에 대해 맞춤형 급여 첫 지급7.20일 이후에도 조사절차를 조속히 완료하여 순차적으로 급여지급< 맞춤형 기초생활보장제도 수급 사례 >① 부양의무자 기준 완화로 현금급여가 증가한 사례(예시 ①) ○○○시에 홀로 사시는 오○할머니는 부양의무자인 아들(3인가구)의 소득이 331만원으로 기준을 초과하여 기초생활수급자가 되지 못 하고 기초연금 20만원으로 생활하였다. 하지만 7월부터 부양의무자 기준이 완화되어 기초연금 외에도 기초생활수급자로서 생계급여 24만원주거급여 8만원과 의료급여를 받게 될 예정이다.※ 부양능력 없음 기준 : (기존) 176만원 → (개편) 344만원② 신규 수급자로 새롭게 선정된 사례(예시 ②) 7인 가구의 생계를 책임지는 가구주 김OO님. 그의 근로소득 270만원이 유일한 소득원임에도 기존 제도에서는 7인 가구 최저생계비 259만원을 초과한다는 이유로 기초생활수급자로 보장받을 수 없었다. 7월부터는 급여별 선정기준이 다층화되어 주거급여 8.5만원을 받게 될 예정이다.③ 일을 통한 빈곤 탈출 관련 사례(예시 ③) 자활사업에 참여하여 79만원의 소득 있는 천OO님은 3인 가구로 자활소득공제 금액 23.7만원(79만원*0.3)을 자활장려금으로 받을 뿐만 아니라생계급여 17.1만원의료급여와 주거급여 14만원교육급여까지 받게 된다.보건복지부(장관: 문형표)국토교통부(장관: 유일호)교육부(장관: 황우여)는 개정 「국민기초생활보장법」에 시행에 따른 맞춤형 기초생활보장급여를 7월 20일부터 첫 지급한다고 밝혔다.지난 12월 국회에서 여야합의로 통과된 개정 「국민기초생활보장법」은 급여별 선정기준을 다층화해서 일을 해 소득이 증가하여도 필요한 지원이 계속 이뤄지도록 하며부양의무자 기준을 대폭 완화하여 취약계층을 두텁게 보호하는 내용을 골자로 하고 있다.정부는 이번 개편으로 스스로 생활을 감당하기 어려운 분들은 국가가 책임지고 기초생활을 보장하고일할 능력이 있는 분들은 일을 통해 스스로 일어설 수 있도록 제도가 운영됨으로써 생애주기별 맞춤형 복지라는 사회보장제도의 큰 틀이 완성될 것으로 기대하고 있다.< 기존 수급자 급여 증가 및 개편 효과 >(기존 수급자) 기존 기초생활수급자의 경우에는 별도의 신청절차 없이 자격전환 절차를 완료하여 총 131만명에게 7.20일 첫 급여를 지급하게 되었다.(보장성 향상) 우리 사회전반의 생활수준을 반영한 중위소득 도입 등으로 수급자에게 지급되는 평균 현금급여액이 개편 전 40.7만원에서 개편 후 45.6만원으로 4.9만원 증가하고제도개편에 따라 불가피하게 급여가 감소하는 경우에도 수급자의 총 급여액이 감소하지 않도록 기존 급여와의 차액을 보전하는 이행기보전액을 추가로 지급하였다.(부양부담 완화) 부양의무자 소득기준이 대폭 완화되어기존 수급자 가구의 경우 급여액이 늘어나고(10만 가구월 평균 8.3만원)기존에 수급자가 되지 못했던 분들도 지원을 받게 된다. 장성한 아들이 홀어머니를 둔 경우기존에는 아들 가구의 소득인정액*이 월 297만원 이상을 벌면 지원대상에서 제외되었으나 이 기준이 485만원까지 늘어나서 새로이 수급자로 선정되게 된다.원문보기,2015-07-19
871,보건복지부는 메르스 확산 방지를 위한 국민안심병원 및 보건소 선별진료소 운영 등을 지속적으로 점검·관리하여 메르스 대응에 차질이 없도록 하겠음☞ 7월 20(월)일자 문화일보“벌써 해이해진 ‘메르스’”“방문객 체온측정 안하고 마스크도 안써...‘섣부른 샴페인’ 2개 기사 관련기사 주요내용중동호흡기증후군(메르스) 최종 종식판단 전인데도 일선 보건소들은 선별진료소 운영을 잠정 중단하는 등 허술한 대응을 하고 있는 것으로 나타나 비판의 목소리 커져해명내용보건복지부는 메르스 확산 방지를 위한 국민안심병원 및 보건소 선별진료소 운영 등을 지속적으로 점검·관리하여 메르스 대응에 차질이 없도록 하겠음일선보건소에 대해서는선별진료소 등 대응체계를 지자체 여건에 맞게 조정할 수 있게 하되철저한 운영을 위해 운영실태 및 직원들의 복무 점검을 실시하고국민안심병원 또한의료기관과 지속 협력하여 선별진료소 운영응급실 출입통제방명록 작성 등 대응체계 운영에 차질이 없도록 관리하겠음,2015-07-20
872,"‘생애주기별 맞춤형 복지’의 핵심 국정과제 기초연금노인 소득개선에 효과20일 『기초연금 1주년 기념 세미나』개최국민연금공단(이사장 최광) 연구원은 7월 20일(월) 오후 2시 30분 서울 중구 프레스센터에서『기초연금 1주년 기념 세미나』를 개최했다.이번 세미나는 ‘생애주기별 맞춤형 복지의 핵심 국정과제’인 기초연금 제도의 도입 1주년을 맞이하여 그 성과를 점검하고향후 우리나라 노후소득보장체계의 발전방향을 모색하기 위해 마련되었다.국민연금연구원 김성숙 원장은 개회사에서 “기초연금을 받으시는 어르신들의 제도 만족도가 높고 생활에 많은 도움을 받는다고 평가하는 등 기초연금이 긍정적인 역할을 하고 있다”며“기초연금의 운영 성과와 향후 과제를 점검하고우리나라 노후소득보장체계의 구축방안을 논의하는 장(場)으로 이번 세미나를 이끌 계획”이라고 밝혔다.장옥주 보건복지부차관은 축사에서 “기초연금의 성과는 제도의 도입 그 자체”라며“기초연금 도입을 통해 기존 기초노령연금 대비 지급액 2배 인상 계획을 14년이나 앞당겨 노후소득보장 수준이 획기적으로 진전되었다”며“앞으로도 기초연금 수급 사각지대를 해소하여 필요한 어르신들이 최대한 빠짐없이 받으실 수 있도록 최선을 다하겠다”고 밝혔다.세미나는 총 2개의 세션으로 구성되며각 주제에 대한 발표 및 토론이 이어졌다.1세션에서는 먼저 조남권 보건복지부 연금정책국장이 기초연금의 현황 및 성과 등에 대해 발표했다.조 국장은 발표에서 국민연금연구원이 통계청에서 발표하는 분기별 가계동향 조사 결과를 노인가구를 대상으로 재분석해본 결과기초연금 도입 전․후 노인가구의 소득과 빈곤 수준을 분석해본 결과 모두 개선된 것으로 나타났으며노인계층의 소득분배 정도도개선된 것으로 나타났다고 밝혔다.또한 기초연금이 필요하신 분들에게 빠짐없이 지급될 수 있도록 ‘찾아뵙는 서비스’ 등을 통한 방문 안내 및 신청 지원거주불명등록자 발굴‘수급희망자 이력관리’ 도입 등을 적극 추진하는 한편매년 선정기준 및 지급액을 조정하고재산의 소득환산율 인하(5%→4%10만명 확대 예상) 등 소득산정 방식을 개선하는 등 기초연금을 더욱 합리적인 제도로 내실 있게 다져 나가겠다고 밝혔다.이어서 국민연금연구원의 이용하ㆍ성명기 박사가 기초연금 도입의 사회적 효과 및 거시경제적 효과에 대해 구체적인 분석결과를 발표했다.<주요 분석 결과(’14.4분기 기준)> * 붙임 2 참조(이전소득) 전년 동기 대비 15.4%가 증가(65.6만원→75.7만원)* 이전소득: 정부 또는 기업자녀 등이 반대급부 없이 무상으로 지불하는 소득 금액사회보장급여기초연금자녀․친인척으로부터의 용돈 등이 포함(빈곤율) 상대빈곤율은 전년 동기 대비 4.1%p 하락(47.9%→43.8%)절대빈곤율은 3.6%p 하락(33.4%→29.8%)* 상대빈곤율: 총 노인인구 중 중위소득 50%(’14년 4분기 기준 93만 9천원) 미만인 계층이 차지하는 비율* 절대빈곤율: 총 노인가구 중 절대빈곤선(최저생계비’14년 기준 1인가구 60.3만원원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2015-07-20
874,"국립의과학지식센터 기획전시전 열려한센병의 역사展 “나의 친구 파랑새 You are my friend""질병관리본부(본부장 양병국) 국립의과학지식센터(충북 오송읍 소재)는 오는 7월 20일부터 12월 31일까지 기획전시 “한센병 역사전 - 나의 친구 파랑새""를 개최한다고 밝혔다.이번 전시는 한센병에 대한 올바른 정보 제공과 치료에 대한 역사적 재조명을 통해 한센병에 대한 국민의 이해를 높이기 위해 마련되었다.전시 공간은 유물 및 기록 자료를 기반으로 패널동영상체험 등 관람자가 한센병과 그 역사를 이해하고직접 참여할 수 있도록 다양한 콘텐츠로 구성되어 있다.전시관람 시간은 월~금 오전 9시부터 오후 6시까지이며무료관람이다. 관람을 희망하는 개인이나 단체는 043-249-3035로 연락하면 된다.",2015-07-20
