,내용,등록일
875,보건복지콜센터 ‘129희망봉사대’는 2008년 5월 23일(금) 안양시 만안구에 위치한 “안양시관악장애인종합복지관”을 찾아 봉사활동을 실시한다.보건복지콜센터는 전화상담을 통한 이웃사랑에 그치지 않고 매월 1회씩 우리 주변에서 소외된 이웃을 찾아 봉사활동을 꾸준히 펼치고 있다.이번 달에는 장애인 이용시설인 “안양시관악장애인종합복지관”을 찾아 ‘희망의 전화 129’홍보와 현장상담활동을 펼치는 한편프로그램케어와 식사도우미 및 작업지원 등을 수행할 예정이다.보건복지콜센터(센터장 양윤선)는 앞으로도 불우 이웃·청소년과 노인 및 장애인 뿐만 아니라 우리 주변에 도움을 필요로 하는 현장을 자주 찾아가 ‘희망의 전화 129’가 국민들에게 가까이 있음을 알릴 계획이라고 밝혔다.※ ‘희망의전화 129’는 보건복지 및 긴급지원관련 상담전화로 지역번호없이 129번만 누르면 시내전화요금으로 이용 가능하다.* 문의 : 보건복지콜센터 031)389-7320지역번호 없이 129,2008-05-22
866,질병관리본부는 전염병 등 질병으로부터 자유로운 세상을 열기 위해 지난 1년간 보건복지가족부와 함께 추진한 질병관리와 시험·연구분야의 성과를 모아 5월 26일(월) ‘2007 질병관리백서’를 발간하였다.이 백서는 국민이 국가의 각종 질병관리정책과 서비스를 쉽게  이해하고 활용할 수 있도록 하였으며정부기관과 연구기관 및 대학 등 관계자들이 질병관리정책을 이해하는데 유용한 자료가 될 것이라고 밝혔다.이 백서는 2007년 추진한 질병관리정책과 추진방향 및 각 분야별 추진실적 등을 총 4부694쪽으로 나누어 수록하였으며제1부에는 질병관리정책과 추진방향제2부에는 질병관리제3부에는 질병연구분야제4부에는 국제협력 순으로 엮어각종 질병관리 통계와 연구현황 등을 담고 있다.특히 이 백서에는 지난 1년간 신종전염병 발생과 대유행에 대비한 훈련과 대응책 마련조류인플루엔자 확산에 따른 신속대응반의 활동허베이 스트리트호 유류 유출지역 역학조사와 건강영향조사 실시질병관리와 연구를 위한 국제협력 사항 등 질병관리본부가 국민 건강을 지키기 위한 각종 노력들을 담고 있으며세계보건기구(WHO)미국 질병통제센터(CDC)미국 국립보건원(NIH)과의 질병연구 및 관리 분야 협력을 위한 국제교류에 관한 노력들이 함께 수록하고 있다.* 문의 : 질병관리본부 총무혁식팀 02)380-2601,2008-05-23
867,응급의료법 개정으로 앞으로 선한 의도를 가진 일반인의 응급처치로 인하여 발생한 재산상 손해와 사상(死傷)에 대하여 민사책임과 상해에 대한 형사책임은 전부 면제되고 사망에 대하여는 형사책임이 감면되게 되었다.국회 본회의를 통과한 개정안의 주요내용은일반인(업무수행중이 아닌 응급의료종사자 등 포함)이 고의 또는 중과실 없이 응급환자에 대하여 제공한 응급의료 또는 응급처치로 인하여 발생한 재산상 손해와 사상(死傷)에 대하여 민사책임과 상해에 대한 형사책임을 면제하고 사망에 대한 형사책임은 감면토록 하였으며선원법소방기본법 등에 의하여 응급처치 제공의무를 가진 자가 중과실 없이 응급환자에게 제공한 응급의료로 인하여 발생한 사상에 대하여 형사책임을 감면할 수 있도록 하였다.이번 응급의료법 개정안은 공포 후 6월이 경과한 날부터 시행하며면책되는 대상을 명확히 하기 위하여 시행 후의 응급처치 또는 응급의료부터 적용하도록 하는 적용례도 신설하였다.보건복지가족부는 앞으로 관계 부처와 국민의 의견을 수렴해 대통령령 개정준비를 철저히 하여 동법의 시행이 차질없이 진행될 수 있도록 할 계획이다.* 문의 : 의료자원과 02-2023-7337복지부콜센터 지역번호없이 129번,2008-05-23
871,2008. 5.22일자 세계일보 인터넷판의 “진료·관리 최우수 마산삼성병원”이라는 기사에 대해 다음과 같이 해명합니다.[기사주요내용]전국 종합병원 가운데 마산삼성병원이 중환자실 운영 등 환자치료·관리를 가장 잘 하는 의료기관으로 평가국내 우수병원과 10개 순위까지 명단(점수 포함) 발표[보건복지가족부 해명내용]세계일보에서 보도한 ‘마산삼성병원’ 등 5개 기관은 임상질지표 우수병원에 포함되지 않았습니다.아울러 의료기관평가는 ’환자의 권리와 편의 등 의료서비스 영역 (15개 부문)임상질지표환자만족도‘의 3개 영역을 조사평가하므로평가의 일부분인 임상질지표만그것도 일부 임상질지표만 평가한 결과로 ’치료·관리를 가장 잘 하는 기관‘으로 보기는 어렵습니다.보건복지가족부 해명내용세계일보가 보도한 국내 우수병원 순위보건복지가족부 보도자료마산삼성병원광주기독병원대구파티마병원서울대병원강동성심병원삼성서울병원강북삼성병원춘천성심병원전남대병원전북대병원분당차병원가톨릭대학교성빈센트병원경희대의과대학부속병원대구파티마병원분당서울대학교병원삼성생명공익재단삼성서울병원서울대학교병원연세대의대영동세브란스병원전북대학교병원전남대학교병원포천중문의과대학교분당차병원※ 국내 우수병원 순위와 점수는 보건복지가족부가 제공한 자료가 아님전체 평가내용(참고)전체 평가내용(참고)구분영역부문(항목)현지 조사의료 서비스영역진료 및 운영체계원문보기,2008-05-23
869,질병관리본부(본부장 이종구)는「응급실 손상환자 표본심층조사」자료 분석결과전체 손상환자의 13.3%가 음주시 발생하였으며음주시 손상의 중증도가 높았다.음주시 입원 혹은 사망의 중증 손상 위험이 증가하며특히 교통사고와 관통상 환자는 중상 위험이 약 2배 높았다.또한입원환자의 경우 음주시 중환자실 입원율이 2배 이상 높은 것으로 조사되었다.이는 2007년 1월부터 12월까지 6개 병원 응급실을 방문한 손상환자를 대상으로 입원기간 중 추적 조사하는「응급실 손상환자 표본심층조사」에 의한 것으로수집된 자료는 사회 안전 분야의 손상 예방 및 정책개발을 위한 기초 통계자료로 활용되고 있다.* 문의 : 질병관리본부 만성병조사팀 02-380-2932 02-380-2188,2008-05-23
868,보건복지가족부는 ‘08.5.23(금) 국민건강증진정책심의위원회를 개최하여 ｢국민건강증진종합계획 2008년 실행계획｣을 심의확정하는 한편｢운영규정 개정｣｢건강증진기금 2007년 결산안｣ 등을 심의하였다.※ 국민건강증진정책심의위원회 : 국민건강증진법에 의해 국민건강에 관한 주요정책을 심의하는 법정위원회로서복지부차관을 위원장으로 6개 중앙부처(노동부환경부교과부문광부국방부기재부) 및 민간위원 15인으로 구성이번에 심의한 실행계획은 국민건강증진종합계획(‘06～‘10)의 2008년 실행계획으로‘05년 발표 이후 실천계획 수립평가 등 후속관리가 미흡하던 종합계획의 구체적 action plan을 최초로 마련하고능동적 복지 이념에 입각한 실용정부의 사전예방적 건강정책을 망라하여 국민에게 제시한다는 데 의의가 있다.특히기존 108개 과제 이외에 국정과제공약 등 18개 과제를 추가하여 126개 정책과제의 실천계획을 포함하고 있으며금년 중 국고 6 583억원을 국민건강 증진에 투자하게 된다.※ 국민건강증진종합계획(‘06～‘10) : 2010년까지 건강수명 72세를 목표로 수립된 종합계획으로 24개 중점과제108개 세부사업으로 구성(‘05.12 수립)2008 실행계획의 주요 내용은 다음과 같다.국민 건강생활을 확산하기 위하여- 경고문구 강화지자체 금연조례 권한 신설 등 금연정책 강화(‘08.12)- 저소득층 임산부·영유아(52 000명) 보충영양식품 지원 확대○ 질병예방 중심의 건강관리를 위하여- 심뇌혈관질환센터 설치(2개소)만성질환 건강포인트 시범사업 추진(‘08.10)- AI 항바이러스제 비축(240만명) 등 신종 전염병 대응 강화○ 인구집단별 건강관리를 강화하여- 모자보건수첩(47만명)신생아 청각검사(2만3천명) 등 모자보건 강화- 선천성대사이상 무료검사(전신생아)예방접종 등 영유아 건강관리 강화- 건강교육 신설(32 200명)건강개선 시범부대(7개) 등 군 건강관리 강화○ 건강친화적 환경 조성을 위하여- 맞춤형 건강서비스 시장 조성을 위한 법 정비(‘08.8 입법예고)- 취약계층을 찾아가는 보건소 방문건강관리서비스 확대(‘08. 100만가구)- 시군구별 건강현황 조사 실시194종 건강지표 생산- 환경보건법령 제정환경성질환 연구센터 등 환경보건 기반 구축- 생활체육시설 확충(460개)체육지도자 배치(1 550명) 등 생활체육활성화보건복지가족부는 금번에 확정된 2008 실행계획을 차질없이 이행하고 이행실적을 분기별로 점검하는 한편학교보건 등 축소·미실행된 과제에 대해서는 보완대책을 수립하여 추진하기로 하였다.* 문의 : 건강정책과 02)2023-74897498지역번호 없이 129,2008-05-23
850,보건복지가족부(장관 김성이)는 5월 26일 오전 11시 세종문화회관(세종홀)에서 2008년도 청소년주간기념식을 개최하고그동안 청소년을 위해 헌신한 유공자 및 모범청소년에게 시상했다.이날 기념식 행사에서는 국민훈장 3명국민포장 2명근정포장 1명대통령 표창 8명국무총리표창 18명장관표창 42명이 수상의 영예를 안았다.국민훈장 목련장은 강병연(53세광주 북구 청소년수련관 관장)국민훈장 석류장에 최영숙(59서울  특별시수서청소년수련관 관장)․김종석(61세서울시립근로청소년 복지관 관장)씨가 수상하였다.특히국민훈장목련장의 영예를 차지한 강병연씨는 37년간 청소년단체 지도자 등으로 활동해 오면서 청소년수련원수련관문화회관운영을 통하여 청소년 수련활동 프로그램개발모범적인 청소년지도사업을 펼쳐 청소년 건전육성에 기여한 공로가 크다.또한 국민포장은 주상식(52세(사)한국청소년연맹 사무총장)이명자(51세전주 YMCA 사무총장)근정포장에 오익철(54세제주특별 자치도 복지청소년과장)씨가 수상하였다.대통령표창은 김광휘(49세고양청소년수련관 관장)등 8명국무총리표창에는 류수현(42세대구광역시청소년문화의 집 청소년  지도사) 등 18명이 수상하였다.보건복지가족부장관 표창은 김서운(52세대전청소년여자쉼터 자원봉사자)등 42명과 청소년단체로 광주광역시 청소년수련원(원장:김성민)등 5개 단체가 수상하였다.* 문의 : 아동청소년정책과 02)2023-8716복지부콜센터 지역번호없이 129번,2008-05-26
851,청소년의 달인 5월을 맞이하여 청소년특별회의가 2008년도 정책의제로「청소년의 복지와 권익이 보장되는 사회」를 선정하고 본격적인 활동을 시작하였다.금년도 정책의제는 전국에서 선발된 청소년 및 청소년전문가 등 270여명이 참석한 가운데 지난 5월 2일 열렸던 ‘제4회 청소년특별회의 출범식’에서 청소년들의 자체 토론과 투표를 통해 선정되었다.청소년특별회의는 청소년의 시각에서 청소년이 바라는 정책을 정부에 건의하는 청소년 정책참여기구로서청소년기본법 제12조의 규정에 따라 2005년부터 매년 개최되어 올해로 4회째를 맞이하였다.그동안청소년특별회의를 통해 제안되었던 정책과제는 해당 부처의 검토를 거쳐 관련정책에 반영되었다.특히지난해에는 4개영역 총 98개의 정책과제가 발굴되었고 이중 “온라인 직업체험관 개발·운영”“비만 청소년을 위한 학교급식 영양표시제” 등 35개 과제가 제4차 청소년정책기본계획(2008～2012년)에 반영된 바 있다.앞으로 청소년특별회의는 세부 정책과제 선정을 위해 지역별로 워크숍 및 토론회 개최캠페인 및 지역사회변화 프로그램 등 실천 활동을 전개하고그 결과를 연말에 있을 본회의에서 최종적으로 정부에 보고·건의하게 된다.한편특별회의 청소년들은 오는 5. 29일부터 광주광역시에서 열리는 제4회 대한민국청소년박람회의 “아시아청소년인권포럼”에 참석하여 청소년의 인권과 복지에 대한 열띤 토론을 펼칠 예정이다.* 문의 : 아동청소년권리과02)2023-8733복지부 콜센터 지역번호129번kh@mw.go.kr,2008-05-26
852,보건복지가족부(장관 김성이)와 한국자살예방협회(회장 홍강의)는 5월 27일(화) 서울대학병원 임상의학연구소에서 ‘우울증과 자살’이라는 주제로 정신보건전문요원을 위한 자살예방 심포지움을 개최한다.이번 심포지움은 우리나라의 높은 자살률(‘06년 21.6명(OECD 인구 보정치 기준)우리나라 사망원인 5위)이 최근 심각한 사회문제로 대두되고 있는 시점에서 자살의 가장 큰 원인으로 학계에서 보고되고 있는 ‘우울증’에 대한 이해를 돕고 예방·치료할 수 있는 다양한 방법들을 제시함으로써 국민들에게 우울증 및 정신건강에 대한 인식 개선과 자살 예방 활동을 증진시키는 계기를 마련하기 위한 자리이다.일반적으로 연구·보고된 바에 따르면 자살자의 약 60%정도가 우울증을 경험하고 있으며우리나라의 경우 우울증환자의 20 ~ 30%정도만이 치료를 받는다고 한다.특히지난해 발표된 2006년도 정신질환역학조사에 따르면 2001년도에 비해서 주요 우울장애의 평생유병율이 4.0%에서 5.6%로 증가하였고일년유병율도 1.8%에서 2.5%로 증가하였다고 보고되어 우리사회에 우울증 문제가 심각하다는 것을 인식하는 계기가 되었다.이와 관련하여 선진국 대부분은 ‘우울증에 대한 인식개선 및 예방과 치료’를 정신건강과 자살예방의 중요한 정책으로 추진함으로써 효과적인 성과를 거두고 있으나 우리나라는 아직 미흡한 실정이다.이에 보건복지가족부와 한국자살예방협회에서도 이번 심포지움을 특별히 정신과의사정신보건임상심리사정신보건간호사정신보건사회복지사 등 정신보건관련 전문가들을 대상으로 개최함으로써 정신보건전문요원들의 우울증환자에 대한 자살위험 평가와자살 고위험군에 대한 응급대처 능력을 향상시킬 것으로 기대하고 있다.주제발표에 대한 토론에서는 정신보건 영역의 전문가들이 토론자로 참석하여 우울증과 자살 문제의 예방과 해결을 위한 다각적인 방향을 제시할 예정이다.* 문의 : 정신건강정책과02)2023-7567복지부콜센터 지역번호없이 129번한국자살예방협회 사무국장 김희주 전 화02)413-0892,2008-05-26
853,보건복지가족부(장관 김성이)는 5월 27일 오후 2시 프라자호텔 다이아몬드룸에서 정부의료계제약산업 관계자들이 참석한 가운데 ‘제1회 국내제약기업 초청 R&D 육성 정책 토론회’를 개최한다고 밝혔다.국가임상시험사업단(단장 서울의대 신상구)식품의약품안전청(청장 윤여표)이 공동주최하는 이번 토론회에는 보건복지가족부 및 식약청 관계자지역 임상시험 센터장국내제약기업 R&D 임원진의약품 개발업무 수탁기관(CRO) 등 관련 기관 임원진이 참석할 예정이다.이번 간담회에서는 국내 제약산업 발전을 위한 임상 및 R&D 관련 정부정책과 규제개혁방침 발표와 논의가 이루어질 전망이며국가임상시험사업단 소개 및 국내 제약기업 임상시험 현황과 글로벌 경쟁력을 위한 정책 제안정부·학계·기업간 발표 및 토의가 진행될 예정이다.보건복지가족부는 이날 토론회에서 보건의료 R&D 발전을 위한 ‘신약개발 R&D 지원 확대’’세제혜택 확대’’신약개발 인프라 구축’ 등 전략을 발표한다.* 문의 : 보건산업기술과 02)2023-7596복지부콜센터 지역번호없이 129번,2008-05-26
854,보건복지가족부(장관 김성이)는 OECD에 매년 제출하는「2006 국민의료비 추계」잠정 결과를 분석·발표하였다.◈ 국내총생산(GDP)대비 국민의료비 지출 수준 증가○ 2006년도 우리나라 국민의료비 지출 수준은 GDP대비 6.4%로  2005년 6.0%에 비해 0.4%p 증가하였음.- 2006년 우리나라 국민의료비 지출액은 54.5조원으로 2000년 26.5조원에 비해 두 배 이상 증가하였음.◈ 공공 의료비 지출 비중 증가○ 2006년도 우리나라 국민의료비 지출 중 공공부문에 의한 지출 비중은 55.1%로 전년도 53.1%보다 2%p 증가한 것으로 나타났음.- 우리나라의 의료비 지출 중 공공부문에서의 지출 비중은 2001년 50%대 진입 후2006년에는 지출액이 두 배에 가까운 규모로 늘어났음.- 반면의료비 중 가계본인부담 지출 비중은 2005년 38.5%에서 2006년 36.9%로 감소하였고 2000년 50%대 이하로 감소한 후2006년까지 낮아지고 있음.○ 2006년 우리나라 국민 1인당 의료비 지출은 1 128천원으로 전년의 1 007천원에 비해 12.0% 상승함◈ 공공재원의 의약품비 비중 지속 증가○ 국민의료비 중 공공재원 의약품비의 비중은 2006년도 13.6%로 전년도 13.2%보다 0.4%p 증가하였으며1990년 이후 2006년까지 지속적으로 증가하고 있음◈ 공공재원인 사회보장기금(건강보험 등) 규모 증가○우리나라 사회보장기금(Social Security Fund)의 규모는 2000년 10.2조원(GDP대비 1.8%)에서 2006년 23.2조원(GDP대비 2.7%)으로 두 배 이상 커짐- 이 기간 동안 사회보장기금 지출액의 연평균 증가율은 14.7%로 GDP증가율 6.9%의 두 배를 상회하였으며이는 대부분 건강보험 급여 증가에 기인한 것임- 사회보장기금의 95.4%를 차지하는 건강보험은 2006년 22.1조원으로 전년의 19.1조원에 비해 15.7% 상승함○ 사회보장기금 재원은 외래에 8.1조원(34.9%)입원에 7.2조원(31.2%)의약품에 6.5조원(28.0%)이 지출되었음◈ 국민의료비 기능은 대부분 “외래·입원 의료비” 에 지출○  국민의료비의 기능별은 외래의료비 33.3%(18.2조원)입원의료비 26.7%(14.5조원)의약품 및 소모품 25.8%(14.0조원) 등으로 구성됨.주) 이,2008-05-26
855,보건복지가족부(장관 김성이)는 약사(藥事) 관련 민원 편의를 위하여'04.10.1~'08.2.29까지 보건복지가족부에 제기된 민원과 이에 대한 보건복지가족부의 회신(공문 또는 인터넷등)을 종합하여 정리한 「약사(藥事) 관련 민원 질의 회신집」을 발간하였다.이번에 발간한 「민원 질의 회신집」은 지난 04. 12월 발간한 회신집에 이은 두번째 회신집으로서그 동안 약사관련 법령이 여러번 개정됨에 따라 변화된 내용들을 현행법령 체계내에서 새롭게 해석한 내용들을 수록하였으며수록 범위는 약사법마약류관리에관한법률의료기기법 및 화장품법과 관련된 민원과 이에 대한 보건복지가족부의 회신 내용이다. [총 274건]보건복지가족부는 이번에 발간한「민원 질의 회신집」은 약사(藥事) 관련 법령을 해석하는 데 있어서 일반국민은 물론제약업계 관계자 및 관련 공무원 등에게도 유용한 지침서가 될 것이라고 밝혔다.한편이번에 발간된「민원 질의 회신집」은 보건복지가족부 홈페이지(http://www.mw.go.kr) 공지사항란에서 확인할 수 있다.*문의 : 의약품정책과02)2023-7352지역번호없이 129번,2008-05-26
857,[기사 주요내용]가. 1998년에는 결국 서울을 포함한 전국 16개 광역자치단체에서 모두 발생나. 정부가 개성 및 금강산 방문자들에 대해서 말라리아 감염 위험성을 경고한 적이 없고 사전교육도 진행하지 않는 등아무런 예방교육 조치가 없으며 최근까지 개성 등 북한지역이 말라리아 감염 ‘고위험지역’이라는 사실을 은폐다. 국내 말라리아 증가는 대북 교류 확대가 결정적인 원인으로 작용[해명 내용]<가. 전국 16개 시도에서 모두 말라리아 발생 보도 관련 >말라리아 발생은 주로 위험지역인 인천경기강원의 북부지역에 국한되며 말라리아 환자발생이 전국 16개 시도로 나타나는 것은 환자 거주지를 감시통계로 집계하기 때문인 바이를 이해하지 못한 상태에서 작성된 기사로 인해 말라리아 비위험지역에서 불필요한 불안감 조성 우려<나. 개성 및 금강산 지역에 대한 말라리아 예방관리 활동 부재 및 고위험지역이라는 사실 은폐 기사 관련 >질병관리본부는 2005년부터 북한 개성 및 금강산 상주자출입국자들에 대해서 이들 지역이 말라리아 유행지역임을 공개하고각종 말라리아 예방관리 활동을 전개하여 옴 - 질병관리본부는 통일부현대아산 등 관계기관 회의를 개최하여 북한 개성 등 지역이 말라리아 고위험지역임을 밝히고 상주 및 출입하는 국민 보호를 위한 예방관리대책을 시달한 바 있고(‘05.05.03‘06.03.16 ’07.05.31 등 매년 회의개최 및 ’05.05.06 ‘07.06.08 대책시달 등)통일부개성공단관리위원회현대아산식품의약품안전청국립검역소경기도 및 파주시보건소 등 관계기관과 예방관리를 위한 환자신고보고 및 후송 등 협력체계를 구축(‘05.05.03 회의)하고 있으며또한개성공단 및 금강산지역의 현장점검입주업체 보건관리자 지정 및 교육말라리아 검사 및 치료약품기피제홍보자료 등을 개성공단관리위원회에 매년 지원(‘05.09.09’06.07.20‘07.06.27 등)하고 출입경시 검역소(고성지소도라산 출장소) 등에서 개성과 금강산을 방문하는 우리국민에게 말라리아 감염주의에 대하여 전광판홍보자료 배부 등을 통해 예방관리 활동을 전개하고 있으며(‘03.01.28‘05.01.05 검역소 개소 이후)입국 시 열감지카메라를 통한 발열감시로 고열 등의 (의심)환자를 색출하고 검역관에게 신고하면 즉시 병원으로 후송하고 있음.<다. 국내 말라리아 증가가 대북 교류 확대로 인해서 발생했다는 주장에 대해서 >1979년 이후 남한지역에서 퇴치되었던 말라리아가 1993년 휴전선 지역에서 재 발생되고지속적으로 발생되는 원인은 북한지역에서 발생한 말라리아 감염 모기의 국내 유입이 원인의 하나로 분석되며개성공단 등 대북교류가 시작되기 전인 2000년에 이미 국내 말라리아 환자가 북한 모기의 유입으로 4000명이상 발생된바 있으며 2001년 대북 말라리아 지원 이후북한지역의 말라리아 발생 감소와 함께 국내 말라원문보기,2008-05-26
859,2008. 5. 26일자 서울신문의 “메이저 병원 입김작용” 제하의 기사에 대해 다음과 같이 해명합니다.[기사 주요내용]“정부가 의료기관 평가결과를 발표하기 직전 평가기준을 급작스럽게 바꾼 것은 메이저 종합병원 측의 이의제기에 따른 것”임[해명 내용]의료기관평가위원회 위원(총 14인)중 보건의료분야 위원 5인(국립대병원대표 1사립대병원대표 1중소병원대표 1인대한의학회 1간호협회 1)이 포함그러나 임상질 평가 심의안건은 심의의 공정성을 기하기 위해 의료기관의 실명이나 점수 등이 명시되어 있지 않은 상태에서 심의됨위원회 논의를 통해 선정 기준이 변경될 경우 어떤 의료기관이 이익 또는 불이익을 받게 되는지 모르는 상태에서 심의를 하였음즉위 서울신문 기사에서 인용된 평가위원 조윤미(시민단체) 씨의 인터뷰 내용 그대로임 (“실제회의에 제공된 문서에는 점수나 명단이 없었고형식과 내용도 모두 다르다”)이런 상황에서 평가위원회 회의 중 메이저 병원 소속 위원의 입김이 작용해서 평가결과가 뒤집어졌다는 것은 어불성설이며 합리적인 의견을 수렴하는 것을 입김작용으로 표현하는 것은 국민들의 오해를 초래할 수 있음.* 문의 :보건복지부 의료제도과 (02-2023-7312),2008-05-26
860,보건복지가족부는 국가암관리사업지원단 암성통증위원회 주최국가암정보센터의 주관으로 암성통증관리에 대한 의료인과 암환자·보호자의 인식을 제고하기 위하여 암성통증진료지침을 개정하고 암극복 캠페인 ‘통증을 말합시다’를 전개한다.금번 “통증을 말합시다” 암극복 캠페인은 캠페인 주간 동안(5월 26일~30일) 국립암센터지역암센터호스피스ㆍ완료의료지정기관과 암등록병원 등 캠페인 참여에 신청한 총 57개 기관에서 각 병원의 특성과 여건에 맞게 자율적으로 진행될 예정이다.※ 57개 기관명 및 행사안내 : ☎1577-8899캠페인 내용으로는 의료진과 환자를 대상으로 암성통증 강좌(국립암센터 등 32개 기관)를 비롯하여 ‘통증을 말합시다’ 뱃지 착용의료진과 환자를 위한 통증관리지침 리플릿소책자 및 홍보물 배포 등 신청기관에 따라 다양하게 이루어진다.특히이번 캠페인에 참여하는 57개 의료기관 중 41개 기관(71%)에 대한 조사에서통증척도를 간호조사 항목의 제5의 활력징후로 활용하는 등 통증관리에 대해 의료진의 의식이 높아진 것으로 나타났다. 따라서 이러한 지속적인 캠페인을 통해 의료진의 인식 제고 및 통증으로 고통받는 암 환자들의 삶의 질을 높이는데 기여할 것으로 기대하고 있다.※ 통증척도 : 환자들의 통증에 대해 객관적으로 지표화시키기 위해 개발된 질문 문항※ 제5의 활력징후 : 건강상태를 파악하기 위한 기본적인 지표인 혈압맥박체온호흡수 등의 4가지 활력징후 외에 통증을 제5의 활력징후로 지칭하여 주요지표로 활용하고 있음암성통증캠페인 및 암성통증에 대한 궁금한 사항은 국가암정보센터 홈페이지(www.cancer.go.kr) 및 전화(1577-8899)로 문의가 가능하며전문적인 상담행사안내교육자료·홍보물 신청 등을 할 수 있다.보건복지가족부 국가암정보센터는 암 극복 캠페인 ‘통증을 말합시다’와 함께 암 정복을 위한 대국민 홍보를 위하여 암 극복 캠페인의 일환으로 ‘암예방할 수 있습니다’‘암 검진을 받읍시다’ 캠페인을 지속적으로 벌일 예정이다.* 문의 : 암정책과02)2023-7556국립암센터 암정보교육과 031)920-2160,2008-05-26
861,보건복지가족부(장관 김성이)는 범정부적으로 실시하는 2008년도 재난대응 안전한국훈련에 적극적으로 동참하기로 하였다고 밝혔다.훈련은 5월 26일부터 28일까지 3일간 실시하며보육시설 및 청소년시설에 대한 안전과 해외재난 발생시 사상자 구조지원 그리고 전염병 및 식중독 예방을 위한 대응조치현장 응급 의료소 운영 등의 훈련을 실시함으로써 유사시 위기에 처한 국민의 생명과 재산을 완벽하게 지킬 수 있는 대응능력을 향상시키기로 하였다.* 문의 : 비상계획실 02)2023-7283지역번호 없이 129,2008-05-26
862,국민연금공단은 이달 8일 우즈벡 노동사회인구보호부와 급여청구에 관한 양해각서를 체결우즈벡 거주 반환일시금 수급권자 약 5천 9백여명이 우즈벡 노동사회인구보호부에 직접 반환일시금을 청구할 수 있는 절차를 마련했다. 이 양해각서는 2008년 5월 26일부터 효력이 발생한다.이에 따라 우즈벡 국적 반환일시금 수급권자의 급여청구 절차가 대폭 간소화 되었고우편 또는 대리청구에 따른 비용도 절감할 수 있게 되었다.※ 지금까지는 외국인 수급권자가 본국 귀국 후 반환일시금을 지급받기 위해서는 한국으로 재입국해 국민연금공단의 지사를 방문하거나 우편 또는 대리인을 통해 반환일시금을 청구해 왔음.우편 또는 대리인을 통한 청구 절차는 본인 확인을 위한 공증 및 공증서류에 대한 영사확인을 거쳐야 하는 등 현실적으로 어렵고 복잡해 많은 외국인 수급권자들이 불편을 겪음.특히우즈벡의 경우 영사확인을 받을 수 있는 곳은 우즈벡 주재 한국대사관 한 곳 뿐임.이번 양해각서 체결로 우즈벡 반환일시금 수급권자는 여권 등 본인 신분증과 예금통장을 지참해 우즈벡 국민은행(HALK BANK) 각 지사에 급여 청구서를 제출하면 우즈벡 노동사회인구보호부가 최종적으로 본인여부 등을 확인한 후 우리나라 국민연금공단으로 청구서류를 송부한다.이를 수령한 국민연금공단은 가입이력 등 수급요건만을 확인한 후 즉시 지급결정을 하고 수급권자의 예금계좌로 반환일시금을 지급한다.이에 앞서 지난해 11월 국민연금공단은 몽골 국가사회보험청과의 양해각서 체결을 통해 반환일시금 청구 및 지급절차를 간소화하여 약 2 000여명의 몽골인에게 반환일시금을 지급한 바 있으며이에 대한 공로로 올해 3월 몽골 국가사회보험청으로부터 감사패를 전달받았다.앞으로도 국민연금공단은 외국인 근로자 및 수급권자가 많은 국가를 중심으로 급여청구절차 등에 관한 양해각서(MOU) 체결을 통해 외국에 거주하는 우리나라 국민과 외국인 수급권자의 급여청구 편의제도를 더욱 확대해 나갈 예정이다.* 문의 : 국민연금관리공단 연금급여실 2240-1261,2008-05-26
