,내용,등록일
411,진영 장관한-사우디 보건의료협력 시행협약 체결식 및 세계군중의학 컨퍼런스 참석차 출국진영 보건복지부 장관은 사우디 보건부의 공식 초청을 받아50여명의 보건의료 대표단*과 함께 9.20일 사우디 리야드로 출국한다.* 복지부․외교부보건산업진흥원건강보험심사평가원국립중앙의료원국내 주요 의료기관KMH 관계자진 장관은 3박5일간의 일정동안 한-사우디 보건의료협력 시행협약* 체결식 및 제2회 세계군중의학 컨퍼런스에 참석하고사우디 현지 교민 격려 행사를 개최할 예정이다.* 시행협약(Executive Agreement) : 통상의 양해각서(MOU)와 달리 체결기관 간에 이행에 대한 법적 구속력을 발생시키는 문서금번에 체결될 시행협약은 ‘13.4월 사우디 보건부 장관 방한시 협력을 합의한 6개 분야 중 의료 IT사우디 의사 유료 연수프로그램 등의 분야이다.또 사우디 보건부 장관과의 양자 면담을 통해향후 양국의 보건의료 협력 확대에 대한 이행 의지를 확인하고이행방안에 대해 합의하는 제2차 합의의사록을 서명할 예정이다.아울러각국 보건부 관계자 및 WHO 사무국장주요 학계 인사들이 참석하는 「제2회 세계군중의학 컨퍼런스*」가 사우디 리야드에서 개최될 예정이다.* 군중 의학(Mass Gathering Medicine) : 구체적인 시간 및 장소에서 상당 수 이상의 사람들이 모여있는 상황에 대한 보건의료 연구진 장관은 군중 의학의 우리나라 적용 경험을 각국과 공유하고대규모 국제 행사에서의 군중의학의 중요성에 대해 논의한다.마지막으로진 장관은 사우디 현지 교민 격려 행사를 개최하여 사우디 현지 보건의료분야 종사자에게 양국 협력의 기반을 닦은 공로로 감사패를 전달할 계획이다.,2013-09-17
410,환절기 9월 『계절성 알레르기성 비염』진료환자 급증2012년 '계절성 알레르기성 비염’ 진료환자 59만 60명…(男)27만 1 679명 (女)31만 8 381명인구 10만명당 진료환자 1 188명…(男)1 087명 (女)1 290명여성이 남성에 비해 약 1.2배 多아동(9세 이하) ․ 청소년(10대) 진료환자가 가장 많아매년 환절기인 3 4월(봄)과 9 10월(가을)에 진료환자수 증가국민건강보험공단(이사장 김종대)이 최근 5년간(2008∼2012년) ‘ 계절성 알레르기성 비염(J30.2)’건강보험 진료비 지급자료를 분석한 결과전체 진료환자는 2008년 45만7 032명에서 2012년 59만 60명으로 최근 5년간 연평균 6.6%가 증가하였다.남성은 2008년 20만 8 038명에서 2012년 27만1 679명으로 연평균 6.9% 증가하였고여성은 2008년 24만 8 994명에서 2012년 31만 8 381명으로 연평균 6.3% 증가한 것으로 나타났다.2012년 기준 '계절성 알레르기성 비염' 진료환자를 성별로 살펴보면여성(31만 8 381명)이 남성(27만1 679명)에 비해 약 1.2배 많은 것으로 나타났다.인구 10만명당 진료환자는 남성 1 087명여성 1 290명으로 건강보험 적용 인구를 고려해도 여성이 남성보다 1.2배 많았다.[표1] ‘ 계절성 알레르기성 비염' 성별 진료환자 추이(2008-2012년)(단위 : 명%)‘ 계절성 알레르기성 비염' 성별 진료환자 추이(2008-2012년)구 분2008년2009년2010년2011년2012년연평균증가율진료환자남성208 038235 173238 380266 531271 6796.9여성248 994281 386283 542315 375318 3816.3전체457 032516 559521 922581원문보기,2013-09-23
409,"의료시스템 수출창조경제의 핵심 엔진이 되다!사우디 보건의료 정보화사업한국이 맡기로 합의* 양국 보건부 장관 간에 의료 IT 협력 시행협약을 2개월 내체결하기로 합의의사록에 서명사우디 의료진 유료연수사업최초의 국가간 의료기술 수출사업* 국내 5개 대형병원 참여내년부터 연간 1백여명 10년간 연수 계획* 사우디는 미국 캐나다프랑스에 이어 全 세계 4번째로 한국을 연수국가로 선택한국 선진 의료시스템ㆍ기술 복합콘텐츠를 사우디에 그대로 이전(Twinning)* 킹파드왕립병원(KFMC)과 삼성서울병원뇌조직은행 구축협약 체결대한민국의 의료기술과 의료IT시스템이 북미와 유럽의 세계적인 병원과 업체들을 제치고중동 보건의료시장의 핵심인 사우디에 본격 진출한다.보건복지부(장관 진영)는 9.22일 사우디 리야드에서 한국 측과 사우디아라비아왕국 보건부 간에 보건의료 3개 협력분야의 구체적인 협력사항에 대해 합의하였다고 밝혔다.양국 보건부가 '13.4월 사우디 보건부장관(압둘라 알 라비아Abdullah Al Rabeeah) 방한시 진영 복지부 장관과 보건의료 6개 분야*에 대하여 포괄적으로 협력하기로 합의한 이후5개월간 상호 실무협상을 하여 우선 3개 분야의 세부적 범위와 방법을 정하여 시행하기로 확정한 것이다.* 보건의료 6개 분야: ①의료인 교육ㆍ연수 프로그램②의료 정보기술 ③의료기관간 Twinning Project④보건의료 R&D ⑤Visiting Physician Program 및 전문가 상호방문⑥병원 설계 및 건립첫째한국측이 사우디 국가 보건의료 정보화 프로젝트 이행을 사실상 맡아 하기로 양국 장관이 합의하였다.대한민국 보건복지부 장관(진영)과 사우디아라비아왕국 보건부 장관(압둘라 알 라비아)은 양자 면담 직후""양국의 실무진 간에 합의하고 정해진 의료 IT 시행협약(Executive Agreement*)을 합의의사록 서명 후 2개월 이내에(사우디 보건부의 법률 검토가 마무리되는 즉시) 체결하기로 합의하는"" 내용이 반영된 '합의의사록'에 서명하였다.* 시행협약(Executive Agreement) : 통상의 양해각서(MOU)와 달리 체결기관 간에 이행에 대한 법적 구속력을 발생시키는 문서로 용어 자체는 사우디 보건부가 외국과 체결하는 문서 명칭임그리고그동안 양국의 실무진 간에 합의가 된 내용(시행협약안)을 합의의사록의 붙임 문서(Annex 1)에 기록하였다.※ 주요 실무 합의내용(Annex 1)사우디에 있는 △모든 보건소의 정보시스템 구축사업과 △ 1개 권역 내에 있는 공공병원의 병원정보시스템 구축사업을 한국 측이 맡기로 함국가 단위 보건의료 정보화 프로젝트에 대해서도 이미 발주가 된 프로젝트를 제외한 모든 프로젝트*를 한국 측이 우선 참여하여 진행키로 함* HIE(진료정보 교류)Blood Bank(혈액관리시스템)Telemedicine(원격 진료)POC(현장진료) 프로젝트 등양국 간 협력 프로젝트의 이행관리 등을 담당할 합작법인(Joint Venture)을 사우디 내에 설립ㆍ운영하기로 함합작법인은 양국 공동 투자로 설립한국의 보건의료원문보기",2013-09-23
408,"전통의약품 안전성 확보를 위한 WHO 워크숍 개최""전통의약품의 안전성과 품질향상을 위한 정책 및 규제"" 주제로보건복지부(장관 진영)세계보건기구 서태평양지역사무처(WHO WPRO사무처장 신영수)(재)산청엑스포조직위원회(위원장 홍준표 경남도지사)한국한의학연구원(원장 최승훈)은 9월 24일(화)～27일(금) 간 ""전통의약품의 안전성과 품질향상에 관한 국제 워크숍(Workshop on Ensuring Safety and Quality of Traditional Medicine Products)""을 개최한다.WHO는 모든 사람의 권리인 보건서비스에 누구나 쉽게 접근하여야 한다는 취지에서서태평양지역의 많은 사람들에게 중요한 역할을 하여온 전통의약이 안전하고 효과적으로 사용되어 국가 및 개인의 보건의료 및 의료형평성 향상에 기여하여야 한다고 권고하여왔다.서태평양 전통의약 지역전략(2011-2020)은 5개 전략적 목표를 제시하고 있는데①전통의약이 국가보건의료체계에 포함될 것②전통의약의 안전하고 효과적인 이용을 촉진할 것③안전하고 효과적인 전통의약에 대한 접근을 증대할 것④전통의약 자원의 보호와 지속가능한 이용을 촉진할 것⑤전통의약지식과 기술의 생산 및 공유를 위한 협력을 강화할 것 등이다.전통의약을 국가 의료시스템 안에서 발전시켜온 대표적인 국가인 한국이 동의보감 발간 400주년과 2013산청세계전통의약엑스포 개최의 의미를 살리기 위하여 WHO와 함께 워크숍을 개최하게 된 것이다.이번 워크숍은 서태평양지역 13개국 전통의약 정책 및 의약품 안전 관련 정부 관계자세계보건기구 서태평양지역사무처‧아세안 등 아시아 지역 국제기구 전통의약 담당관과 국내외 전문가 50여명이 참여한다.워크숍 기간 동안 참가자들은 정부기관(식품의약품안전처)연구기관(한국한의학연구원) 및 의료기관(자생한방병원)한약재 재배단지(산청)와 ""2013 산청세계전통의약엑스포"" 등 한의약 주요 기관과 시설을 방문하여 약재재배‧ 연구‧ 의약품 개발 등 한의약 우수 사례에 대해 정보를 공유할 예정이다.보건복지부 관계자는""아시아 태평양 지역 국가의 전통의약 정책 담당자들이 참여하는 이번 워크숍이 각 국의 전통의약 안전성과 품질강화 노력에 기여하게 되길 바라며우리나라의 우수한 한의약 안전성 확보 체계를 각 국에 소개함으로써 세계 전통의약을 선도하는 계기가 되기를 바란다.""고 밝혔다.",2013-09-23
407,"복지급여조사 전담부서 설치 등 재정누수방지 박차9월 직제개정으로 감사관 소속 ""복지급여조사담당관"" 신설보건복지부(장관 진영)는 부정수급보조금 부정수령 등 복지재정누수 차단 활동을 강화하기 위하여 복지급여 현장조사 전담부서를 신설한다.9월 중 공포‧시행 예정인 「보건복지부와 그 소속기관 직제」 및 「보건복지부와 그 소속기관 직제 시행규칙」 개정안에 따르면차관 직속 부서인 감사관 소속으로 ""복지급여조사담당관""을 설치하여복지급여에 대한 현장조사 업무를 전담하도록 하였다.*(기능) 복지급여 관련 지방자치단체‧사회복지시설‧수급자 등에 대한 현지 조사계획의 수립‧시행부적정 수급의 조사 및 처분에 관한 사항권리보호를 위한 모니터링급여조사 전담부서 신설은 보건복지부가 추진 중인 복지재정 누수방지대책(「클린복지(Clean-fare)」 대책)의 일환으로서*‘ 클린복지(Clean-fare)’: ""깨끗하고(Clean) 공정한(Fair) 복지(Welfare)""를 지향하는 의미현재 개별 복지사업별로 각각 실시되고 있는 현장조사 업무와는 별도로 복지부 차원의 종합적‧집중적 조사를 실시하기 위한 것이며특히차관 직속의 감사관 소속 조직체계를 통해 복지급여 조사의 독립성과 전문성이 제고될 것으로 기대된다.보건복지부는 이번 조직개편과 함께 각 사업별 제도개선 등 복지재정누수 방지활동에 더욱 박차를 가한다는 계획이다.현재 국무조정실에 설치된 「복지사업 부정수급 척결 TF」와 함께 각 사업별로 대책을 검토‧수립 중이며사회복지통합관리망사회서비스 전자바우처 등 주요 사업별 대책을 발표시행해 나가고 있다.사회복지통합관리망의 경우관계기관 간 정보 공동활용을 통한 정보 적시반영 등 수급자관리의 정확성 제고를 추진한다.수급자격이 중지되면 각종 급여‧서비스 지급이 자동 중지되도록 하고지자체도 상시적으로 복지대상자의 소득‧재산 등을 재조사(확인조사) 할 수 있도록 하는 등 전산시스템 기능을 개선하고2 000만원 이하 이자소득도 개인 소득인정액 산정에 반영하도록 관련 법령 개정을 추진하는 한편전월세출입국건강보험연말정산 등 복지대상자의 소득 및 부양관계 확인에 필요한 공적자료와 사망의심자 정보 등은 관계기관 협의를 거쳐 정보연계를 확대해 나갈 계획이다.*(참고) 9.12일 보도자료 ""정보공동활용을 통한 부정수급관리 대폭 강화""사회서비스 전자바우처의 경우에도 사전심사제 도입과 처벌 강화 등을 통해 바우처카드 부정사용을 차단할 계획이다.이용자와 서비스 제공인력 간 담합 등의 경우 이용자에 대해서도 서비스 이용을 제한하고제공인력에 대해서는 바우처 사업 참여를 제한하는 자격상실 방안을 추진한다.아울러부정행위 빈도가 높은 제공기관과 제공인력의 결제 건에 대해 ‘ 비용 지급 사전심사 제도’ 를 도입하여 실제 서비스 시간과 바우처카드 결제시간의 불일치를 사전 차단할 계획이다.*(참고) 9.4일 보도자료 ""사회서비스 전자바우처 부정사용 근절에 발 벗고 나선다""보건복지부는 이 밖에도 보육료 및 양육수당건강보험노인장기요양보험 등 주요 사업별 재정누수 방지대책을 지속적으로 수립시행해 나갈 계획이다.",2013-09-23
406,"신종감염병세계의 대응과 연구는 어디까지 왔나국내외 석학이 참여하는 제 3회 오송 감염병 국제 심포지움 열려보건복지부와 질병관리본부는 신종 감염병 위협에 효과적으로 대응하기 위하여9월24일부터 이틀간 충북 오송에서 세계적 석학이 참여하는 국제심포지움을 개최한다고 밝혔다본 심포지움은 우리나라 감염병 관련 전부처가 참여하는「범부처 감염병 대응연구개발 추진위원회」후원하에 개최되며올해로 3회째인 오송 감염병 국제 심포지움의 주제는 ""신종 감염병 위협에 대응하는 전향적 접근""으로서각계 전문가 의견교환을 통해 발전적인 국가 감염병 중장기 연구 전략 수립이 마련될 전망이다본 심포지움의 프로그램 구성은 기조강연과 특별강연그리고 6가지 주제를 대상으로 독립세션을 구성할 예정이다.특별 강연으로는 미국 Emory 대학교 Helder Nakaya 교수가 초청되어 그간 이해하기 힘들었던 백신의 방어면역 작용 메카니즘을 설명하고실용학문인 Systems Vaccinology를 이용해 후천성면역결핍증(HIV)백신 면역기전 뿐만 아니라 인플루엔자와 황열 백신의 면역학적 메카니즘 연구 응용 방안을 발표 한다.특히강연 B에서는 ""융복합 신기술을 이용한 감염성 질환연구""라는 제목으로 나노기술 기반의 새로운 정밀신속 진단법과 백신의 효능강화기술 개발 등 보건의료분야의 진단예방기술 연구개발에 관련된 첨단 분야 연구결과를 발표하게 된다.그리고 강연 E에서는 ""만성 바이러스 감염치료 전략""이라는 제목으로 에이즈B/C형 간염 등 중증만성감염질환에 대한 현황과 예방·치료법 등을 소개하고 새로운 약물 개발 결과 발표와 방향을 제시하여 이를 국가차원의 치료전략 수립에 활용하고자 하였다.※ OSID 2013 강연 강연주제 및 프로그램 내용은 [붙임 2 3] 참고이 외 미국 국립보건연구원을 비롯하여 미국일본태국 등 전 세계 5개국 총 20여명의 감염병 전문가들이 모여 국내외 감염병 연구 분야에 대한 최신의 지견을 나누며 열띤 토론의 장을 마련할 것으로 보인다.국립보건연구원 관계자는 ""올해 세계적으로 많은 일들 중 가장 많은 화두로 떠오른 것은 기후변화 및 신종 감염병으로 중증열성혈소판감소증후군(SFTS)중동호흡기증후군(MERS-CoV) 등의 새로운 위협이 대두되었던 시점에 OSID 2013이 개최되는 것은 매우 의미 깊은 일""이라 언급하였고""국내외 감염병 연구 분야의 석학들과 최신의 지견을 나눔으로써 국가 감염병 대응체계 구축과 중장기 연구 전략 수립을 더욱 공고히 해나갈 수 있을 것"" 이라고 덧붙였다.",2013-09-24
399,’ 14년 7월상위 30%를 제외한 65세 이상거의 대부분 노인에게 20만원 기초연금 지급정부는 현재 생활이 어려운 어르신들의 걱정을 덜어드리고현 세대 청·장년층과 미래 우리 자녀들의 경제적 부담을 줄이면서향후 안정적인 공적연금을 보장하기 위한 ｢기초연금 도입계획｣을 확정하였다.이번에 확정된 기초연금제도 정부안은 65세 이상 노인 중 상대적으로 생활여건이 나은 분들을 제외하고대상이 되는 70% 어르신의 거의 대부분(90%)인 353만명에게 당초 약속대로 20만원을 '14년 7월부터 지급하는 내용을 담고 있다.국민연금 소득 등 노후준비가 어느 정도 되어 있는 일부 어르신들(38만명)에게는 기초연금을 다소 감액하여 지급하게 되며 기본적으로 10만원은 보장하였다.* 기초연금 대상인 국민연금 수급자 88만명 중 70%인 61만명에게 20만원 지급이에 따라 어느 누구라도 최소한 현행 기초노령연금 수준(최대 96 800원부부 최대 154 900원) 이상의 기초연금을 받을 수 있다.기초연금 도입 시 국민연금 수급자는 무연금자에 비해 더 많은 혜택을 받게 된다.국민연금과 기초연금을 통해 국민연금 수급자는 무연금자에 비해 본인이 기여한 것보다 훨씬 많은 연금을 받게 된다. 즉총 연금액(국민+기초연금)에서 본인이 납부한 보험료를 빼더라도(純공적연금액*) 무연금자의 기초연금액보다 항상 많게 된다.* 순 공적연금액이란국민연금 및 기초연금 등 본인이 받는 총 연금액에서 보험료 등 기회비용을 뺀 금액을 말함또한 국민연금은 사회적 위험(장애·사망)으로부터 가입자를 보호할 뿐 아니라출산·군복무 등 사회적 기여에 따라 가입기간을 인정하는 크레딧 제도*를 시행하고 있고저소득층 사업장 가입자에게는 보험료를 지원하는 등의 혜택을 제공하여 국민연금에 가입하는 것이 유리하다.* 크레딧 제도: 병역의무를 이행한 사람과 자녀를 2명 이상 출산한 부모에게 국민연금 가입기간을 추가로 인정해 주는 제도(군복무 크레딧) 6개월(출산 크레딧) 둘째 자녀 12개월셋째 자녀 이상 18개월(최장 50개월)정부안은 국민연금 가입자가 오래 가입할수록 유리하도록 마련되었다.정부안 시행 시 가입기간이 늘어날수록 실제 지원받는 금액(純공적연금액)은 더욱 커진다.(평균소득대체율 40% 기준) 가입기간 1년이 증가할 때마다 기초연금액은 월 6천 7백원 감소하지만국민연금으로부터 월 1만원 이상의 금액을 추가로 지원 받게 된다.* 기초연금 수령을 위해 가입할수록 유리한 국민연금 가입을 중지하거나 단축할 경우에 미래의 안정적인 노후생활에 부정적 영향을 미친다.청·장년층의 경우 ’ 07년도 연금개혁으로 소득대체율이 ’ 28년에 40%까지 매년 0.5%p씩 점진적으로 낮아지지만 기초연금액은 증가하도록 하여 미래세대에 유리하도록 설계되어 있다.예를 들어 15년 동안 가입하여도 무연금자와 동일한 20만원을 수령하며 30년 가입 시까지 10만원보다 더 많이 받는다.(평균소득대체율 40% 기준)* 국민연금 가입기간이 짧은(약 10년) 현 세대 노인의 경우 11년 이하 가입 시 20만원 보장또한 노후 연금 소득의 증가 등을 고려하지 않고 일률적으로 모든 노인에게 20만원을 지급할 경우원문보기,2013-09-25
401,"의료기관「재무제표 세부 작성방법」고시 개정(안) 행정예고의료기관 회계 처리기준 개정으로 의료기관의 경영성과 왜곡현상 막는다보건복지부(장관 진영)는 의료기관의 경영성과 왜곡을 방지하기 위해 고유목적사업준비금 및 국고보조금 등의 회계처리 기준 변경을 주요 내용으로 하는 「재무제표 세부 작성방법」고시 개정(안)을 9월 18일자로 행정예고 하였다.* 현재의료법 제62조에 따라 100병상 이상의 종합병원은 병원의 재무제표를 작성하여 매 회계연도 종료일부터 3월 이내에 보건복지부장관에 제출그간 회계기준의 경영성과 왜곡에 대한 감사원 지적(’ 13.4월) 및 지방의료원의 국고보조금 처리에 대한 국정조사 시정요구(’ 13.7월)가 있었으며또한모호한 회계 처리기준으로 의료기관 간 수익․비용에 대한 차이가 발생하는 등 현행 회계제도 운영 상의 일부 미비사항에 대하여 계정과목 신설 등의 개정 필요성이 제기되어 왔다.이에복지부는 전문가 자문회의(’ 13.8월)와 공공병원 실무자간담회(’ 13.8월) 등을 통해 관련 전문가 및 실무자들의 의견 수렴을 거쳐 동 개정안을 마련하였다.고시 개정(안)의 주요 내용은 다음과 같다.< 고유목적사업준비금 등 처리기준 개정 >(기존) 고유목적사업준비금* 및 고유목적사업비**를 비용으로 처리하여 순이익이 감소되는 왜곡현상이 발생함에 따라* 고유목적사업준비금 : 법인의 고유목적사업을 위해 건물토지의료기기 등 고정자산 취득에 지출하기 위해 적립하는 금액으로 법인세법 상 세제혜택 가능** 고유목적사업비 : 법인의 고유목적사업을 위해 의료기관에서 법인으로의 전출금(개선) 이익잉여금으로 처리하고이를 비용으로 설정할 수 없도록 하였다.< 국고보조금 처리기준 개정 >(기존) 공공병원이 국고보조금으로 취득한 자산을 자본으로 계상하고 비용(감가상각비)으로 처리하도록 하여 순이익이 감소되는 왜곡현상이 발생함에 따라* 국고보조금 : 시설투자 등 자본적 지출에 충당할 목적으로 지급받은 보조금(개선) 국고보조금을 자본으로 처리하지 않고 취득자산에서 차감하는 형식으로 표시하도록 하고이에 대한 세부내역을 작성하도록 하였다.< 계정과목 신설 등 >(기존) 수탁연구부대사업 비용 등을 의료비용으로 처리하여 의료이익이 감소하고 의료기관 간 차이가 발생함에 따라(개선) 정확한 수익과 비용의 파악을 위해 수탁연구 및 의료사고 등에 대한 계정과목을 신설하였으며의료업과 부대사업에 공통으로 소요된 비용(인건비재료비관리운영비 등)에 대한 세부 배분기준 등을 마련하였다.이번 행정예고는 9월 18일부터 10월 7일까지 20일간 진행되며 행정예고 기간 동안 의견수렴을 거쳐 10월 중 고시가 확정될 예정이다.「재무제표 세부 작성방법」개정(안)에 대하여 의견이 있는 개인 또는 단체는 우편이나 FAX의 방법으로 2013년 10월 7일까지 보건복지부 의료기관정책과로 의견을 제출할 수 있다.< 의견 제출방법 >제출처우편주소 : 서울특별시 종로구 율곡로 75 현대빌딩우편번호 110-793 보건복지부 의료기관정책과원문보기목록으로페이지 만족도 조사만족도 평가이 페이지에서 제공하는 정보에 얼마나 만족하십니까?매우만족만족보통불만족매우불만족등록정부24 개선의견일반적이고 원론적인 의견, 단순건의 사항이 아닌 정부24에서 제공하는개별서비스에 관한 창의적이고 구체적인 제도개선에 대해 의견을 주시는 국민 소통 창구입니다.의견을 주시면 소관 부처와 연계 개선해 나가겠습니다.국민 신문고법령, 제도, 절차 등 행정업무에 관한 질의 또는 설명이나 해석의 요구는 국민신문고를 이용해 ",2013-09-25
404,"보건복지부는 4대 중증질환 진료비 25%만 보장한다는 기사 내용은 사실과 다름을 알려드립니다.☞ 9월 24일자 경향신문 ""4대 중증질환 진료비100% 지원한다더니 결국은 25%만""기사한겨레 ""4대 중증질환 보장․무상보육도 ‘ 후퇴’ "" 기사 관련기사 주요내용‘ 4대 중증질환 전액 국가부담’ 공약 이행방안에서 ‘ 의학적비급여’ 에 대해서는 일부에 대해 진료비의 20∼50%만 지원하다고 함3대 비급여는 연말까지 부담완화 계획을 밝힌다고 했지만 인수위가 ""공약 대상이 아니다""라고 밝혔기 때문에 실질적으로 도움이 되는 정책이 나오기는 힘들 것이라는 게 복지부 안팎의 관측결국 본인부담액의학적 비급여상급병실료․선택진료비를 합친 4대 중증질환 환자 부담액이 2조2200억원인데 이 중 5568억원만 감당해 주겠다고 한 것으로 100%가 아닌 25% 보장일 뿐임해명내용‘ ‘ 의학적 비급여’ 에 대해서는 일부에 대해 진료비의 20∼50%만 지원‘ 에 대하여6월 정부가 발표한 ‘ 4대 중증질환 보장 강화 계획’ 은 선택진료․상급병실료 등을 제외한 의학적 비급여 가운데 대부분을 차지하는 필수적인 부분에 대해서는 모두 건강보험을 적용(본인부담률 5∼10%)하고일부 비필수적인 부분에 대해서도 비용의 일부(20∼50%)를 지원하여 환자 부담을 완화하겠다는 것임따라서 ‘ 의학적 비급여’ 일부에 대해서만 진료비의 20∼50%를 지원한다는 기사의 내용은 사실과 다름‘ ’ 3대 비급여‘ 는 연말까지 부담완화 계획을 밝히다고 했지만 실질적으로 도움이 되는 정책은 나오기 힘들 것‘ 에 대하여선택진료비상급병실료에 대해서는 실태조사(8월 완료) 등을 거쳐 연말까지 국민부담을 완화하기 위한 제도개선 방안을 발표할 계획임또한 간병비는 현재 ‘ 보호자 없는 병원’ 시범사업을 추진중으로 시범사업 결과 등을 바탕으로 단계적 제도화를 시작할 예정임‘ 4대 중증질환 환자 부담액이 2조2200억원인데 이 중 5568억원만 감당해 주겠다고 한 것으로 100%가 아닌 25% 보장’ 에 대하여2011년 기준 4대 중증질환 의료비(선택진료비/상급병실료/간병비 제외)는 8조5600억원으로 이 중 89.8%(7조6900억원)에 대해 건강보험이 적용되고 있음이번에 발표된 4대 중증질환 보장 강화 계획에 따라 비급여 10.2%(8700억원) 가운데 미용․성형(0.7%)등을 제외한 모든 비급여에 건강보험이 적용됨에 따라 건강보험 관리 영역이 전체 4대 중증질환 의료비의 99.3%까지 확대되게 됨원문보기",2013-09-25
402,"건보공단전문직과 연예인 등 보험료 고액․상습 체납자 인적사항 공개고액․상습 체납자 993명25일 홈페이지 통해 공개국민건강보험공단(이사장 김종대)은 25일 고액․상습체납자 993명(개인 345명 및 법인 648명총 체납액 256억원)의 인적사항을 국민건강보험공단 홈페이지(www.nhis.or.kr)의 정보공개방을 통해 공개한다.공개대상자는 체납발생일로부터 2년이 지난 건강보험료연체료 및 체납처분비(결손금액 포함)의 합이 1천만원 이상인 체납자이며공개대상 항목은 체납자의 성명상호(법인 명칭 포함)나이주소체납액의 종류․납부기한․금액체납요지 등이다.※ 체납자가 법인인 경우 법인 대표자도 함께 공개공단은 지난 2월 15일 1차 보험료정보공개심의위원회를 통해 공개예정대상자를 선정하였으며공개대상자에게는 사전안내문을 발송하여 6개월 이상 소명기회를 부여한 후 체납자의 재산상태소득수준미성년자 여부그 밖의 사정을 종합적으로 고려하여 납부능력이 있는지를 면밀히 검토하여 9월 10일 재심의를 거쳐 최종 확정하였다.※ 보험료정보공개심의위원회(11명)징수상임이사(위원장)공단 소속직원 4명복지부 및 국세청 소속 3급 또는 4급 공무원 2명법률회계 또는 사회보험에 관한 학식과 경험이 풍부한 외부인사 4명으로 구성(국민건강보험법 시행령 제49조)본 제도는 지난해 9월 1일 국민건강보험법 개정에 따라 도입되었으며인적사항 공개를 통하여 체납자의 도덕적 해이 예방 및 보험료 자진납부 유도로 보험재정의 건전성과 안정성을 강화하기 위한 것이다.공단은 ""공개대상자뿐만 아니라공개에서 제외된 체납자에 대해서도 적극적이고 지속적인 징수를 펼쳐 나갈 것이며명단이 공개된 고액․장기 체납자에 대해서는 병원이용시 진료비를 전액 부담시키는 방안도 추진할 예정""이라고 밝혔다. (현재는 요양기관 이용후에 공단이 공단부담금을 환수함)<2013년 건강보험료 고액․상습체납자 공개자 전체 현황>총 체납자의 평균체납액 : 법인 2 900만원개인 2 000만원공개대상자의 체납금액별 인원 현황(단위 : 건백만원)2013년 건강보험료 고액․상습체납자 공개자 전체 현황금액총계개인법인건수금액건수금액건수금액계99325 5903456 73364818 8571 000∼2 000만원원문보기",2013-09-25
405,한국의 뇌 영상ㆍ과학 연구시스템사우디에 수출될 전망韓- 사우디 의료기관 쌍둥이(Twinning) 프로젝트 2번째 성과 예상가천대사우디 킹파드 왕립병원(KFMC)에뇌 영상ㆍ과학 연구센터 시스템 구축 합의한국과 사우디 의료기관간 쌍둥이 프로젝트의 2번째 성과물이 곧 나올 전망이다.* Twinning project: 사우디 보건부 산하 공공병원의 경영의료시스템ㆍ서비스 질 향상을 위하여 한국 의료기관과 사우디 병원을 매칭사우디 내로 한국 의료기관의 의료기술지식시스템문화 등을 그대로 전수하는 협력사업보건복지부(장관 진영)는 9.24일 사우디 킹파드 왕립병원과 가천대학교 간에 뇌 영상 및 뇌 과학연구센터 시스템 구축 및 공동연구 협력에 관하여 합의하고양측이 이를 반영한 의향서(LOI)를 교환하였다고 밝혔다.* LOI(Letter of Intent) 교환: 본 계약을 체결하기 이전에 양측의 시행 및합의 의사를 적은 문서로 상호 교환하는 행위이는 9.22일 진영 장관이 사우디 보건부 장관(압둘라 알 라비아Abdullah Al Rabeeah) 및 킹파드 왕립병원장(알 야마니)을 면담하여양국 의료기관 간의 기술ㆍ시스템 이전 및 공동 연구에 적극적으로 협력하기로 합의한 이후 이루어졌다.9.22일삼성서울병원과 킹파드왕립병원 간의 뇌 조직은행 구축사업 시행협약 체결에 이어 연달아 성사된 것으로킹파드 왕립병원과 한국 측 의료기관 등이 추진 중인 총 5개의 Twinning Project 중 2번째 성과물에 해당한다.* 총 5개 프로젝트 : ①삼성서울병원 신경줄기세포 분야①가천대 뇌 영상 및 뇌 과학연구 분야③서울대학교병원 심장과학센터④원자력의학원 방사능 방재 및 치료센터⑤파미셀 줄기세포 생산 및 연구센터이 프로젝트는 대한민국 보건복지부와 사우디 보건부 및 킹파드 왕립병원 간의 직접 협력(G2G)을 통해 발굴되어 그간 수차례의 상호 방문ㆍ협상 과정을 거쳐 이루어졌다이번 의향서의 주요 내용은 다음과 같다.뇌 영상 및 뇌 과학연구센터 설립7T MRI와 PET/CT를 결합한 최첨단 뇌 영상 퓨전시스템 구축KFMC 의료진에 대한 교육ㆍ훈련 및 학위 프로그램 제공차세대 PET/MRI 영상용 시스템 공동 개발 및 공동 연구 등양측은 이번에 교환한 의향서를 바탕으로 주요 협력내용에 대한 법률 검토 등을 마치고 조속한 시일 내에 본 계약을 체결할 수 있도록 최대한의 노력을 다하는 것으로 합의하였다고 밝혔다.한편보건복지부는 킹파드왕립병원과 추진 중인 나머지 쌍둥이 프로젝트도 조속한 시일 내에 구체적인 성과물을 맺을 수 있도록 적극적인 지원에 나설 계획이다.,2013-09-25
